id,q-table
71,-26.37  -12.38  -9.67
72,-17.63  -29.13  -16.13
73,-15.75  -8.19  -27.33
74,-13.14  -23.67  -10.76
75,-26.73  -25.49  -14.38
76,-24.82  -18.35  -18.33
77,-22.00  -8.26  -16.24
78,-13.48  -21.48  -11.00
79,-21.15  -23.04  -22.36
80,-12.81  -20.07  -9.65
81,-21.98  -12.15  -16.07
82,-13.95  -21.03  -9.50
83,-18.85  -28.26  -28.15
84,-14.54  -18.61  -19.00
85,-25.09  -11.82  -33.37
86,-20.91  -30.68  -21.36
87,-26.37  -21.01  -24.02
88,-23.31  -19.34  -25.20
89,-36.15  -33.68  -34.04
90,-29.20  -13.48  -13.08
91,-25.88  -23.28  -24.16
92,-23.48  -32.94  -7.99
93,-16.49  -6.90  -19.64
94,-30.85  -18.13  -21.39
95,-21.89  -19.25  -35.38
96,-28.05  -21.24  -25.89
97,-28.36  -14.36  -26.42
98,-21.11  -12.12  -22.75
99,-20.82  -18.40  -25.05
100,-18.39  -11.79  -22.33
101,-20.09  -16.72  -9.82
102,-30.10  -17.36  -29.53
103,-19.69  -17.62  -12.21
104,-21.40  -25.78  -17.21
105,-31.77  -26.49  -22.71
106,-32.88  -18.17  -11.00
107,-10.50  -27.85  -17.38
108,-17.08  -13.15  -13.16
109,-19.28  -17.47  -9.49
110,-25.46  -21.74  -21.08
111,-23.83  -17.42  -14.97
112,-22.37  -23.32  -21.25
113,-14.77  -9.58  -22.26
114,-16.82  -25.06  -7.57
115,-31.68  -27.29  -20.07
116,-20.80  -19.12  -18.00
117,-17.57  -24.17  -18.05
118,-18.71  -13.95  -12.06
119,-14.34  -19.03  -34.48
120,-13.84  -19.92  -12.55
121,-22.48  -40.11  -25.83
122,-31.65  -22.21  -25.52
123,-20.61  -18.35  -32.97
124,-18.39  -24.63  -20.96
125,-25.52  -30.96  -20.86
126,-15.65  -10.90  -19.85
127,-27.29  -14.68  -22.63
128,-36.04  -22.41  -16.95
129,-18.10  -20.32  -16.71
130,-27.98  -40.20  -11.39
131,-15.48  -30.26  -25.82
132,-25.93  -23.26  -20.48
133,-25.70  -30.03  -17.86
134,-22.40  -17.68  -20.30
135,-9.97  -12.67  -29.40
136,-18.46  -21.54  -20.86
137,-24.60  -23.33  -35.41
138,-20.09  -14.13  -12.03
139,-23.00  -25.15  -18.10
140,-20.88  -10.19  -10.59
141,-29.79  -36.26  -21.75
142,-14.95  -21.61  -18.61
143,-24.97  -21.58  -28.17
144,-25.19  -30.84  -33.73
145,-21.33  -16.91  -5.95
146,-13.66  -26.39  -29.17
147,-21.97  -8.50  -24.35
148,-27.60  -25.69  -23.03
149,-25.06  -15.24  -14.72
150,-23.74  -20.26  -20.27
151,-22.20  0.00  -35.10
152,-25.44  -17.64  -16.55
153,-21.05  -23.41  -19.50
154,-14.66  -23.54  -17.37
155,-29.65  -26.21  -14.07
156,-23.21  -16.77  -20.63
157,-34.33  -30.01  -29.94
158,-24.01  -25.81  -24.20
159,-23.15  -26.95  -32.23
160,-23.63  -32.17  -19.14
161,-19.67  -23.74  -13.76
162,-35.03  -38.15  -27.39
163,-21.78  -19.69  -28.72
164,-12.62  -13.84  -19.13
165,-11.70  -11.27  -15.23
166,-10.26  -25.92  -26.54
167,-13.77  -19.77  -16.17
168,-17.46  -29.53  -18.28
169,-24.59  -37.32  -25.25
170,-25.00  -28.86  -13.29
171,-19.15  -14.77  -19.34
172,-18.93  -35.59  -8.88
173,-21.85  -10.60  -12.52
174,-13.66  -9.22  -22.79
175,-22.33  -17.51  -20.69
176,-14.48  -33.27  -24.53
177,-8.97  -18.07  -12.59
178,-23.28  -19.94  -16.34
179,-17.57  -27.37  -15.25
180,-23.31  -28.11  -19.92
181,-31.32  -27.81  -22.12
182,-24.60  -11.16  -11.85
183,-26.65  -20.55  -29.91
184,-31.25  -28.54  -11.89
185,-27.06  -25.27  -25.08
186,-32.20  -21.57  -35.32
187,-20.47  -26.07  -23.15
188,-20.11  -20.03  -18.24
189,-14.37  -23.24  -22.53
190,-19.69  -19.39  -29.31
191,-21.33  -28.80  -21.75
192,-20.79  -20.28  -31.61
193,-14.93  -9.76  -11.03
194,-16.53  -23.93  -16.73
195,-11.96  -17.48  -13.94
196,-23.85  -28.35  -31.27
197,-35.76  -24.46  -30.86
198,-22.70  -6.37  -22.77
199,-36.20  -11.95  -20.43
200,-25.88  -27.95  -22.25
201,-13.02  -14.30  -14.35
202,-35.93  -19.15  -24.84
203,-24.98  -21.53  -13.92
204,-13.22  -36.15  -31.69
205,-15.75  -20.61  -15.25
206,-11.12  -8.79  -18.55
207,-14.95  -15.98  -16.12
208,-19.43  -23.40  -22.57
209,-28.23  -23.16  -30.31
210,-19.12  -27.31  -16.77
211,-7.46  -25.38  -19.66
212,-17.24  -14.25  -16.18
213,-16.80  -14.30  -20.99
214,-39.06  -32.47  -29.68
215,-15.08  -20.75  -18.07
216,-24.67  -31.16  -7.68
217,-23.12  -31.25  -10.29
218,-14.88  -24.74  -18.27
219,-22.22  -18.66  -20.05
220,-12.66  -10.82  -14.24
221,-26.04  -8.81  -22.35
222,-17.11  -25.64  -22.40
223,-27.68  -10.37  -16.26
224,-9.17  -22.22  -8.19
225,-15.08  -20.78  -4.88
226,-14.48  -27.76  -26.00
227,-30.96  -17.71  -30.48
228,-14.86  -38.31  -15.06
229,-15.96  -21.84  -18.37
230,-15.10  -14.76  -14.42
231,-18.95  -28.26  -21.55
232,-25.64  -28.01  -39.45
233,-21.58  -18.95  -19.43
234,-22.29  -17.52  -35.33
235,-8.12  -23.87  -16.92
236,-18.40  -16.70  -20.30
237,-19.70  -14.09  -10.76
238,-33.12  -24.55  -14.43
239,-12.87  -9.34  -21.66
240,-23.33  -11.21  -20.20
241,-33.40  -15.75  -22.65
242,-20.28  -21.01  -18.86
243,-29.42  -20.95  -22.59
244,-26.03  -16.39  -5.15
245,-22.45  -12.19  -19.84
246,-15.78  -16.40  -22.07
247,-18.67  -28.66  -27.52
248,-21.18  -6.37  -19.66
249,-18.36  -13.87  -17.77
250,-12.98  -15.76  -14.26
251,-18.11  -23.29  -31.87
252,-17.47  -15.73  -21.46
253,-25.95  -16.54  -22.17
254,-31.03  -12.58  -26.40
255,-24.98  -8.76  -21.40
256,-24.53  -20.32  -30.18
257,-25.86  -26.27  -18.71
258,-19.53  -29.43  -16.03
259,-10.55  -6.86  -38.14
260,-25.81  -21.01  -10.98
261,-21.32  -35.83  -27.96
262,-20.96  -10.87  -14.78
263,-20.97  -23.08  -25.55
264,-20.79  -27.44  -19.20
265,-27.33  -17.48  -13.67
266,-25.58  -26.03  -28.20
267,-24.46  -28.56  -28.58
268,-11.56  -18.77  -20.60
269,-12.17  -13.87  -20.24
270,-20.69  -24.55  -17.69
271,-19.49  -16.52  -13.70
272,-20.67  -13.43  -21.17
273,-14.42  -21.14  -19.84
274,-17.27  -21.03  -12.23
275,-12.42  -22.97  -14.75
276,-28.19  -9.67  -34.74
277,-18.73  -20.63  -14.79
278,-9.08  -8.52  -25.58
279,-25.95  -24.02  -22.29
280,-17.90  -19.46  -27.98
281,-27.28  -26.67  -28.71
282,-22.31  -33.29  -32.00
283,-29.70  -27.83  -24.28
284,-33.98  -17.54  -24.77
285,-23.70  -13.02  -17.64
286,-38.19  -19.05  -23.90
287,-9.20  -21.74  -16.18
288,-17.33  -28.38  -27.59
289,-19.97  -20.77  -25.29
290,-22.62  -10.52  -22.40
291,0.00  -30.21  -28.35
292,-42.74  -19.74  -20.38
293,-14.57  -30.37  -22.89
294,-21.55  -16.27  -24.05
295,-13.90  -23.12  -26.47
296,-16.14  -26.73  -25.14
297,-21.56  -18.94  -13.23
298,-10.44  -31.19  -9.28
299,-21.60  -22.83  -18.16
300,-17.64  -23.46  -18.82
301,-9.88  -20.49  -8.38
302,-24.82  -33.57  -26.27
303,-22.51  -15.78  -22.54
304,-25.56  -17.47  -14.22
305,-15.52  -20.57  -14.49
306,-30.63  -21.59  -28.74
307,-18.72  -21.22  -32.10
308,-20.80  -14.97  -15.24
309,-20.09  -14.18  -16.30
310,-10.94  -17.64  -12.76
311,-10.09  -22.12  -17.20
312,-19.23  -9.86  -19.74
313,-28.00  -20.88  -26.62
314,-17.60  -9.10  -35.90
315,-14.33  -33.17  -27.76
316,-19.08  -14.11  -16.37
317,-19.29  -37.02  -19.64
318,-21.66  -23.59  -23.58
319,-13.68  -13.24  -17.86
320,-30.79  -29.31  -29.72
321,-15.25  -14.64  -17.80
322,-8.18  -25.07  -26.61
323,-9.64  -15.11  -10.29
324,-19.63  -19.71  -26.45
325,-22.96  -27.28  -26.95
326,-16.51  -16.35  -25.32
327,-24.68  -21.35  -18.81
328,-26.71  -21.57  -27.26
329,-27.69  -17.91  -14.01
330,-17.69  -18.44  -37.81
331,-28.80  -15.54  -25.26
332,-14.67  -15.35  -14.15
333,-15.53  -20.55  -32.40
334,-21.80  -18.52  -14.74
335,-22.27  -22.43  -19.82
336,-24.41  -18.69  -18.12
337,-18.30  -15.02  -22.50
338,-16.40  -12.14  -16.67
339,-20.25  -26.36  -17.42
340,-14.56  -28.70  -18.27
341,-27.18  -29.10  -22.92
342,-17.89  -8.29  -4.60
343,-20.72  -15.92  -5.76
344,-26.65  -13.03  -22.50
345,-18.55  -26.43  -13.09
346,-26.91  -12.50  -21.09
347,-24.74  -19.01  -28.18
348,-21.73  -28.92  -23.46
349,-14.87  -5.81  -17.60
350,-29.82  -21.75  -34.45
351,-17.98  -18.46  -19.35
352,-22.86  -23.77  -25.17
353,-28.30  -19.51  -27.93
354,-22.80  -19.80  -23.30
355,-31.44  -19.15  -14.03
356,-28.92  -17.00  -24.66
357,-34.37  -12.01  -37.56
358,-15.05  -7.39  -13.66
359,-36.24  -18.41  -32.19
360,-16.14  -19.73  -20.79
361,-24.50  -16.27  -23.10
362,-10.17  -16.63  -13.14
363,-26.54  -23.58  -21.64
364,-13.62  -26.65  -6.51
365,-19.68  -23.06  -11.94
366,-17.51  -26.10  -28.59
367,-14.21  -18.69  -14.67
368,-20.65  -15.68  -15.63
369,-17.74  -27.02  -12.92
370,-18.23  -17.84  -13.45
371,-16.70  -20.51  -18.53
372,-21.40  -36.38  -29.87
373,-18.33  -20.75  -24.33
374,-17.16  -20.44  -26.80
375,-25.76  -6.48  -21.28
376,-34.33  -28.05  -27.79
377,-25.97  -14.40  -15.29
378,-20.13  -20.57  -31.01
379,-20.02  -11.28  -23.22
380,-19.98  -19.19  -14.36
381,-25.58  -15.26  -33.57
382,-11.78  -23.61  -16.38
383,-17.76  -13.38  -24.10
384,-22.09  -24.94  -17.31
385,-27.00  -27.51  -20.37
386,-36.45  -31.92  -30.31
387,-27.02  -13.29  -12.25
388,-30.39  -19.88  -19.97
389,-33.78  -22.11  -27.87
390,-38.23  -22.96  -21.02
391,-21.46  -12.33  -18.57
392,-5.56  -18.29  -20.45
393,-20.46  -19.63  -20.91
394,-5.09  -19.28  -19.75
395,-29.76  -20.06  -31.38
396,-11.23  -28.19  -18.62
397,-23.79  -20.91  -15.45
398,-16.25  -28.35  -15.22
399,-14.49  -20.92  -26.90
400,-15.50  -19.51  -28.36
401,-18.59  -18.48  -30.09
402,-33.21  -24.64  -21.80
403,-17.61  -19.92  -18.58
404,-22.74  -16.82  -16.98
405,-25.73  -31.56  -17.97
406,-26.60  0.00  -37.13
407,-38.04  -23.28  -18.92
408,-12.73  -21.20  -22.57
409,-13.09  -29.19  -23.88
410,-15.17  -26.14  -22.31
411,-31.52  -21.75  -11.27
412,-18.38  -21.74  -15.16
413,-24.30  -25.52  -27.98
414,-34.47  -11.96  -18.17
415,-21.02  -18.92  -16.76
416,-26.31  -23.29  -21.24
417,-28.60  -30.87  -30.11
418,-24.55  -23.64  -14.34
419,-30.55  -18.29  -12.44
420,-19.17  -19.59  -17.63
421,-19.50  -20.02  -16.48
422,-21.63  -12.76  -10.82
423,0.00  -11.42  -21.40
424,-11.19  -23.72  -15.02
425,-26.12  -20.84  -22.29
426,-16.63  -14.01  -15.98
427,-22.15  -13.76  -9.59
428,-12.99  -18.50  -13.73
429,-8.60  -21.41  -28.00
430,-15.98  -27.10  -16.07
431,-19.36  -23.93  -22.84
432,-16.82  -26.06  -23.11
433,-23.97  -29.72  -9.97
434,-12.83  -12.54  -14.11
435,-31.31  -28.78  -35.89
436,-12.74  -27.33  -13.79
437,-37.35  -34.29  -22.06
438,-28.72  -14.20  -25.47
439,-10.84  -13.60  -25.75
440,-14.11  -27.22  -20.69
441,-13.04  -25.19  -29.82
442,-32.06  -27.92  -17.88
443,-16.84  -15.59  -20.45
444,-23.18  -25.78  -19.28
445,-15.25  -24.12  -25.73
446,-14.46  -20.59  -11.49
447,-20.35  -23.75  -25.44
448,-18.11  -30.68  -15.71
449,-25.70  -23.90  -23.14
450,-17.80  -16.97  -14.24
451,-19.90  -16.95  -22.91
452,-23.40  -18.11  -6.91
453,-17.68  -21.83  -26.22
454,-18.38  -14.62  -16.67
455,-26.72  -35.69  -25.53
456,-22.33  -25.90  -17.34
457,-38.24  -32.63  -17.81
458,-12.73  -20.25  -13.86
459,-20.32  -20.75  -13.64
460,-26.74  -16.34  -29.84
461,-29.10  -18.10  -16.17
462,-10.91  -17.25  -26.11
463,-17.24  -19.10  -6.68
464,-19.06  -24.73  -34.77
465,-30.72  -14.03  -23.36
466,-31.92  -29.53  -20.99
467,-24.23  -19.82  -26.66
468,-18.88  -15.33  -11.74
469,-17.16  -21.75  -27.28
470,-33.54  -17.84  -16.56
471,-33.18  -11.05  -27.79
472,-33.51  -29.34  -32.00
473,-14.95  -16.75  -18.70
474,-15.78  -19.31  -6.95
475,-9.91  -28.61  -21.84
476,-12.82  -17.63  -13.87
477,-24.87  -31.84  -25.77
478,-17.87  -20.24  -4.80
479,-24.41  -24.63  -38.10
480,-13.29  -15.66  -16.89
481,-17.54  -27.18  -26.57
482,-22.66  -21.82  -26.44
483,-18.27  -22.86  -15.39
484,-22.65  -17.77  -26.62
485,-32.54  -24.99  -27.89
486,-18.47  -18.14  -26.96
487,-20.09  -11.44  -27.97
488,-19.13  -12.08  -14.95
489,-15.55  -26.47  -16.14
490,-17.93  -19.71  -32.82
491,-15.01  -23.24  -8.17
492,-18.28  -20.58  -21.81
493,-32.86  -14.07  -24.38
494,-16.22  -12.78  -18.45
495,-41.97  -27.89  -18.39
496,-22.96  -22.71  -16.87
497,-10.90  -25.70  -10.74
498,-23.10  -10.07  -13.68
499,-33.08  -27.18  -23.93
500,-15.14  -19.85  -21.47
501,-22.15  -18.36  -14.51
502,-12.05  -31.96  -19.71
503,-24.65  -23.80  -9.74
504,-14.91  -14.51  -15.78
505,-30.63  -25.17  -29.89
506,-13.57  -15.69  -10.77
507,-6.87  -36.99  -10.64
508,-20.49  -27.17  -26.36
509,-14.57  -8.89  -26.86
510,-13.75  -12.71  -25.75
511,-18.43  -17.96  -21.23
512,-16.71  -17.09  -16.58
513,-37.97  -29.31  -20.90
514,-22.42  -29.56  -28.64
515,-16.29  -27.77  -15.30
516,-21.22  -10.41  -9.28
517,-24.90  -37.81  -26.65
518,-13.92  -4.59  -26.44
519,-18.76  -29.90  -20.55
520,-31.70  -20.79  -29.99
521,-25.01  -25.85  -11.49
522,-30.06  -25.86  -22.16
523,-26.53  -18.37  -20.25
524,-20.54  -17.63  -17.25
525,-12.20  -22.69  -14.53
526,-13.67  -25.06  -24.70
527,-7.85  -6.52  -25.72
528,-13.66  -13.91  -16.37
529,-19.16  -17.45  -17.05
530,-29.84  -33.47  -22.52
531,-13.51  -24.90  -32.93
532,-12.75  -20.06  -5.44
533,0.00  -27.68  -28.70
534,-17.41  -18.37  -18.04
535,-18.78  -27.60  -18.73
536,-10.87  -23.19  -29.58
537,-26.14  0.00  -12.19
538,-18.36  -14.13  -18.90
539,-27.73  -29.81  -30.85
540,-6.92  -22.61  -33.59
541,-26.24  -26.16  -26.34
542,-27.42  -15.25  -21.47
543,-19.95  -28.30  -18.69
544,-14.41  -12.13  -25.85
545,-18.22  -26.53  -8.11
546,-30.16  -20.85  -29.29
547,-19.43  -17.55  -20.57
548,-21.99  -16.19  -22.37
549,-20.43  -27.75  -26.56
550,-26.27  -30.93  -27.38
551,-16.38  -22.17  -20.42
552,-19.93  -16.45  -19.81
553,-19.20  -35.07  -8.95
554,-14.03  -27.24  -18.43
555,-23.98  -30.27  -20.60
556,-28.62  -25.08  -20.09
557,-27.22  -20.96  -30.21
558,-15.86  -26.35  -22.23
559,-23.89  -15.60  -32.92
560,-18.18  -23.69  -21.59
561,-19.83  -16.92  -4.41
562,-33.43  -29.40  -22.34
563,-15.95  -9.79  -35.09
564,-19.25  -18.35  -12.29
565,-15.41  -18.99  -7.08
566,-9.48  -17.45  -10.61
567,-20.46  -27.95  -18.21
568,-19.25  -25.40  -19.58
569,-22.09  -22.50  -25.29
570,-20.02  -23.88  -24.79
571,-19.17  -25.86  -18.83
572,-13.67  -28.07  -15.41
573,-25.11  -11.98  -18.08
574,-27.54  -33.67  -32.77
575,-25.50  -24.20  -15.15
576,-27.92  -21.86  -10.33
577,-27.21  -20.40  -31.55
578,-35.48  -26.87  -11.71
579,-20.85  -14.31  -21.93
580,-31.21  -31.34  -23.08
581,-14.95  -19.32  -38.92
582,-26.85  -27.93  -22.31
583,-21.78  -25.94  -35.58
584,-25.94  -13.09  -17.89
585,-38.96  -27.17  -18.23
586,-18.03  -16.75  -18.94
587,-16.72  -28.26  -16.44
588,-12.81  -13.85  -10.25
589,-30.58  -21.66  -18.03
590,-16.91  -15.71  -22.15
591,-27.11  -22.54  -24.54
592,-17.66  -26.29  -26.20
593,-27.14  0.00  -28.01
594,-21.08  -22.29  -20.34
595,-13.36  -14.91  -16.14
596,-27.09  -10.27  -19.23
597,-17.83  -21.08  -19.68
598,-18.50  -27.37  -30.31
599,-20.85  -5.73  -19.11
600,-32.07  -13.24  -10.26
601,-17.54  -20.17  -16.11
602,-13.35  -15.63  -22.65
603,-19.67  -18.16  -20.86
604,-28.36  -25.98  -32.56
605,-17.70  -36.70  -17.45
606,-18.03  -23.29  -16.26
607,-19.35  -15.57  -32.09
608,-15.65  -13.78  -27.81
609,-33.96  -30.88  -33.86
610,-26.02  -28.85  -20.60
611,-13.87  -13.22  -15.08
612,-20.63  -13.50  -15.80
613,-28.74  -19.16  -25.94
614,-18.79  -16.98  -13.22
615,-13.58  -12.94  -15.67
616,0.00  -38.61  -22.07
617,-22.30  -21.15  -32.06
618,-20.00  -31.60  -22.24
619,-29.23  -31.22  -29.14
620,-20.62  -22.65  -31.68
621,-16.74  -14.77  -24.02
622,-25.05  -24.49  -23.54
623,-18.84  -16.89  -20.72
624,-13.88  -13.31  -24.44
625,-26.48  -23.90  -21.96
626,-23.92  -21.78  -22.55
627,-24.15  -16.26  -12.82
628,-20.38  -20.06  -13.48
629,-25.11  -30.69  -23.36
630,-27.61  -23.24  -34.34
631,-34.99  -29.51  -24.13
632,-18.92  -35.51  -15.99
633,-9.00  -14.05  -25.46
634,-26.04  -21.33  -5.61
635,-29.03  -30.80  -20.35
636,-26.47  -25.23  -22.17
637,-12.14  -24.98  -16.60
638,-14.76  -18.96  -23.03
639,-21.61  -17.35  -9.35
640,-31.25  -32.25  -22.86
641,-26.51  -27.23  -32.06
642,-21.86  -17.11  -22.67
643,-29.53  -24.17  -28.00
644,-20.37  -17.36  -18.91
645,-19.33  -28.64  -18.74
646,-24.13  -19.55  -23.53
647,-24.58  -14.34  -35.18
648,-13.97  -14.61  -15.38
649,-20.21  -18.10  -22.53
650,-24.51  -13.11  -16.76
651,-15.74  -20.93  -18.45
652,-37.19  -23.24  -16.86
653,-26.34  -25.76  -28.45
654,-13.42  -20.86  -12.98
655,-13.08  -23.89  -11.17
656,-27.91  -8.10  -27.19
657,-17.42  -13.62  -14.29
658,-18.06  -21.22  -18.06
659,-23.64  -22.56  -27.76
660,-13.26  -14.07  -13.54
661,-30.43  -23.22  -27.98
662,-25.86  -9.37  -26.00
663,-23.46  -14.86  -17.29
664,-10.90  -9.80  -21.66
665,-15.17  -22.26  -13.80
666,-25.63  -20.36  -24.96
667,-14.46  -20.21  -29.88
668,-14.51  -27.83  -12.21
669,-12.45  -13.12  -17.72
670,-25.04  -31.15  -31.60
671,-29.26  -27.79  -24.22
672,-12.53  -28.16  -26.98
673,-29.11  -12.94  -31.17
674,-20.61  -11.36  -6.82
675,-22.64  -13.21  -16.90
676,-30.59  -16.59  -20.89
677,-19.47  -15.51  -14.12
678,-30.83  -25.93  -25.64
679,-24.63  -33.77  -26.70
680,-24.66  -27.04  -22.27
681,-13.27  -15.38  -22.13
682,-17.65  -22.37  -17.45
683,-21.62  -24.18  -21.22
684,-24.61  -22.01  -8.45
685,-17.44  -13.32  -14.83
686,-19.68  -12.29  -25.85
687,-15.08  -19.27  -20.19
688,-28.89  -30.26  -30.74
689,-19.40  -23.69  -11.46
690,-21.88  -17.23  -14.83
691,-30.04  -30.00  -15.91
692,-27.17  -28.17  -26.06
693,-30.97  -17.95  -28.92
694,-21.37  -17.52  -16.49
695,-12.48  -19.41  -14.49
696,-29.61  -27.62  -38.62
697,-22.53  -19.25  -19.64
698,-18.82  -26.12  -24.37
699,-16.56  -26.30  -22.40
700,-31.58  -24.91  -35.20
701,-18.05  -26.65  -25.66
702,-11.60  -15.02  -15.36
703,-22.73  -35.33  -11.05
704,-22.19  -18.93  -25.66
705,-27.50  -21.29  -19.63
706,-20.42  -13.58  -32.34
707,-37.80  -13.49  -23.58
708,-27.77  -22.40  -15.92
709,-26.50  -22.80  -20.85
710,-20.82  -25.40  -17.12
711,-27.59  -26.49  -23.25
712,-17.36  -12.44  -26.46
713,-14.29  -11.62  -21.86
714,-23.39  -9.55  -7.43
715,-9.84  -18.16  -11.55
716,-23.06  -27.38  -23.74
717,-24.11  -36.00  -28.79
718,-18.20  -30.03  -22.46
719,-19.05  -16.01  -19.67
720,-24.58  -31.49  -21.82
721,-28.63  -34.02  -28.41
722,-31.35  -4.88  0.00
723,-19.85  -30.93  -26.94
724,-20.67  -19.81  -23.08
725,-26.70  -16.50  -15.69
726,-15.98  -22.70  -20.90
727,-13.32  -22.48  -13.04
728,-9.10  -37.32  0.00
729,-21.81  -13.51  -19.75
730,-24.25  -13.54  0.00
731,-22.43  -24.21  -9.71
732,-17.79  -17.85  -16.51
733,-20.08  -8.31  -6.24
734,-37.01  -11.81  -21.57
735,-39.12  -13.27  -12.67
736,-20.29  -23.52  -32.88
737,-11.54  -23.31  -21.67
738,-17.56  -8.38  -25.56
739,-21.12  -19.63  -17.02
740,-23.96  -22.32  -21.39
741,-30.86  -23.90  -18.51
742,-16.87  -15.52  -12.99
743,-22.85  -24.07  -22.54
744,-15.40  -19.65  -17.40
745,-19.75  -19.42  -6.06
746,-22.34  -23.05  -16.51
747,-31.37  -16.88  -10.64
748,-15.13  -23.35  -26.96
749,-26.82  -14.87  -21.69
750,-27.05  -16.44  -6.53
751,-10.44  -18.11  -15.17
752,-20.87  -15.05  -24.36
753,-30.41  -20.93  -24.64
754,-19.93  -16.12  -24.75
755,-13.29  -14.46  -9.85
756,-26.75  -28.63  -30.05
757,-22.61  -17.24  -27.21
758,-17.60  -35.76  -17.95
759,-15.46  -12.49  -18.68
760,-20.27  -21.17  -19.62
761,-30.27  -22.67  -31.07
762,-17.67  -28.61  -29.09
763,-41.61  -8.19  -19.26
764,-21.56  -21.59  -21.66
765,-32.75  -30.52  -27.20
766,-20.49  -16.89  -18.52
767,-24.79  -16.87  -23.12
768,-21.88  -21.71  -21.63
769,-14.78  -15.52  -19.98
770,0.00  -19.40  -24.77
771,-21.46  -16.69  -17.89
772,-24.30  -24.69  -17.36
773,-19.63  -21.82  -24.71
774,-29.77  -13.01  -30.15
775,-16.25  -15.21  -13.53
776,-10.16  -23.67  -10.95
777,-29.78  -30.31  -21.83
778,-23.48  -17.22  -20.11
779,-22.63  -32.27  -34.49
780,0.00  -19.04  -32.44
781,-22.41  -19.02  -21.80
782,-15.12  -25.09  -8.50
783,-26.38  -25.05  -29.35
784,-13.35  -7.70  -18.82
785,-9.63  -28.86  -18.90
786,-20.70  -13.66  -14.15
787,-25.02  -33.99  -20.19
788,-17.75  -19.02  -19.42
789,-24.66  -16.75  -26.87
790,-23.60  -18.16  -13.07
791,-30.13  -23.30  -22.68
792,-22.70  -17.74  -34.54
793,-13.59  -27.82  0.00
794,-32.26  -20.28  -16.71
795,-14.21  -13.58  -14.12
796,-17.11  0.00  -22.62
797,-25.68  -25.69  -28.72
798,-24.26  -27.12  -24.19
799,-29.40  -22.90  -33.84
800,-13.39  -30.91  -32.47
801,-19.40  -17.90  -21.08
802,-24.26  -23.09  -23.84
803,-24.51  -25.86  -31.85
804,-29.16  -24.81  -24.66
805,-22.72  -19.99  -23.77
806,-22.26  -22.90  -17.71
807,-7.43  -23.89  -18.04
808,-32.97  -32.39  -34.44
809,-12.35  -32.10  -32.01
810,-30.66  -38.36  -11.63
811,-24.38  -19.16  -14.86
812,-17.22  -32.86  -18.23
813,-17.00  -18.98  -16.81
814,-15.40  -14.28  -16.09
815,-33.38  -31.34  -30.13
816,-24.08  -18.84  -15.19
817,-31.33  -32.43  -13.37
818,-21.92  -29.66  -33.18
819,-31.36  -22.23  -33.46
820,-15.17  -32.55  -15.10
821,-17.22  -15.35  -16.33
822,-28.59  -11.41  -21.71
