id,q-table
142,-21.61  -21.61  -20.56
143,-24.97  -22.99  -28.17
144,-35.91  -30.84  -37.81
145,-23.28  -16.91  -13.22
146,-22.54  -26.39  -29.17
147,-24.18  -14.08  -24.35
148,-27.60  -25.97  -29.92
149,-25.06  -23.17  -14.72
150,-23.74  -27.92  -27.90
151,-22.20  -8.52  -30.41
152,-25.44  -19.61  -25.39
153,-21.05  -23.41  -35.26
154,-22.53  -23.54  -18.10
155,-34.25  -26.21  -20.55
156,-23.21  -22.54  -20.57
157,-44.28  -30.01  -29.94
158,-34.38  -25.81  -24.70
159,-23.15  -31.38  -33.43
160,-23.63  -39.61  -32.92
161,-21.45  -23.74  -20.03
162,-32.85  -38.15  -32.49
163,-21.78  -24.07  -35.55
164,-12.62  -22.99  -24.36
165,-17.86  -19.10  -15.23
166,-15.67  -25.92  -31.71
167,-21.81  -19.77  -17.53
168,-18.39  -29.53  -25.95
169,-31.38  -37.32  -25.25
170,-25.00  -29.23  -27.03
171,-23.75  -25.59  -19.34
172,-19.35  -35.59  -21.06
173,-21.85  -15.91  -16.85
174,-21.43  -20.81  -22.79
175,-22.33  -26.57  -20.69
176,-24.17  -33.27  -24.53
177,-17.23  -25.57  -12.59
178,-23.28  -25.87  -23.95
179,-28.62  -27.37  -20.54
180,-23.31  -35.69  -26.07
181,-31.32  -27.81  -29.20
182,-23.30  -16.77  -11.85
183,-26.65  -25.19  -29.91
184,-31.25  -28.54  -30.61
185,-27.06  -27.46  -29.02
186,-32.20  -34.52  -37.05
187,-20.47  -30.31  -24.00
188,-20.11  -21.22  -19.21
189,-24.34  -24.08  -22.53
190,-19.69  -21.19  -27.68
191,-28.58  -28.80  -21.59
192,-33.27  -20.28  -31.61
193,-14.93  -15.27  -18.04
194,-16.53  -33.26  -16.73
195,-17.04  -17.48  -20.53
196,-33.24  -28.35  -31.27
197,-33.97  -29.36  -30.86
198,-22.70  -16.04  -24.86
199,-36.20  -21.30  -20.43
200,-30.39  -27.95  -30.81
201,-13.02  -27.39  -14.35
202,-35.93  -23.38  -24.76
203,-24.98  -30.37  -13.92
204,-23.82  -36.15  -31.33
205,-21.68  -20.61  -22.44
206,-15.12  -16.18  -18.55
207,-16.43  -15.98  -17.53
208,-28.79  -23.40  -22.57
209,-37.19  -27.04  -30.31
210,-20.27  -27.31  -28.45
211,-13.88  -26.41  -19.66
212,-17.24  -17.96  -21.85
213,-28.59  -24.27  -20.99
214,-39.06  -32.47  -31.47
215,-15.08  -22.77  -18.07
216,-32.32  -31.16  -21.22
217,-23.12  -31.25  -18.88
218,-21.23  -24.74  -19.05
219,-22.22  -20.50  -25.61
220,-15.54  -14.03  -14.24
221,-26.04  -14.08  -31.94
222,-24.61  -25.64  -22.40
223,-27.68  -23.53  -28.09
224,-9.17  -27.38  -11.39
225,-15.08  -20.78  -13.57
226,-22.26  -27.48  -26.00
227,-30.96  -31.71  -30.48
228,-26.67  -41.98  -15.06
229,-18.10  -21.84  -22.80
230,-15.10  -18.29  -15.59
231,-21.68  -34.15  -21.55
232,-35.43  -35.12  -39.45
233,-21.58  -21.97  -23.56
234,-22.29  -22.96  -40.50
235,-12.20  -24.47  -16.92
236,-25.34  -16.70  -20.44
237,-19.70  -14.09  -23.08
238,-35.23  -26.65  -14.43
239,-12.87  -18.13  -21.66
240,-26.27  -21.05  -20.20
241,-33.40  -26.03  -29.67
242,-20.28  -27.28  -20.53
243,-29.42  -22.70  -23.13
244,-26.03  -21.05  -10.29
245,-22.45  -23.77  -19.84
246,-19.88  -16.40  -27.20
247,-29.43  -28.66  -27.52
248,-22.84  -16.23  -19.66
249,-18.36  -19.74  -19.81
250,-19.88  -15.76  -21.31
251,-19.22  -31.78  -31.87
252,-17.47  -24.88  -27.24
253,-25.95  -27.51  -27.76
254,-31.34  -28.23  -26.40
255,-24.98  -19.98  -21.40
256,-26.31  -27.89  -30.18
257,-25.86  -26.97  -19.25
258,-24.51  -29.43  -27.52
259,-14.51  -6.86  -33.09
260,-25.81  -30.22  -23.08
261,-23.10  -35.83  -27.96
262,-23.24  -10.87  -20.30
263,-23.74  -23.81  -25.55
264,-20.79  -29.26  -30.60
265,-27.33  -28.89  -22.59
266,-32.70  -24.21  -28.20
267,-23.78  -28.56  -28.58
268,-21.10  -18.77  -22.98
269,-15.76  -13.87  -21.59
270,-26.92  -24.55  -22.51
271,-26.41  -16.52  -16.96
272,-20.67  -21.70  -21.17
273,-20.68  -21.14  -24.60
274,-17.27  -21.89  -16.62
275,-15.02  -22.97  -22.07
276,-28.19  -32.25  -34.74
277,-18.73  -22.10  -20.22
278,-14.58  -14.70  -25.58
279,-25.95  -32.80  -27.98
280,-26.48  -27.61  -27.98
281,-32.23  -34.23  -28.71
282,-22.31  -43.34  -32.00
283,-29.70  -27.83  -35.03
284,-37.60  -21.24  -24.77
285,-23.70  -26.02  -17.64
286,-37.47  -19.05  -23.90
287,-20.15  -21.74  -16.18
288,-19.48  -28.38  -26.91
289,-19.97  -22.64  -29.89
290,-22.62  -15.66  -22.80
291,0.00  -36.35  -24.78
292,-42.74  -32.06  -25.51
293,-22.52  -34.57  -22.89
294,-23.79  -16.27  -26.04
295,-28.38  -23.12  -26.47
296,-22.78  -26.73  -25.14
297,-21.56  -18.94  -24.30
298,-19.56  -31.19  -18.45
299,-21.60  -25.84  -20.69
300,-20.40  -22.66  -18.82
301,-15.26  -20.49  -16.45
302,-24.82  -31.38  -26.27
303,-23.47  -21.95  -22.54
304,-26.18  -21.24  -14.22
305,-18.26  -20.57  -22.88
306,-28.26  -26.80  -28.74
307,-18.72  -21.22  -41.75
308,-20.80  -17.31  -21.29
309,-20.09  -18.94  -21.82
310,-10.94  -24.47  -12.76
311,-18.06  -22.12  -24.21
312,-25.61  -17.14  -19.74
313,-28.00  -32.62  -26.62
314,-27.26  -9.10  -35.93
315,-14.33  -33.17  -35.57
316,-19.08  -19.84  -21.46
317,-36.20  -37.02  -19.64
318,-27.15  -23.59  -26.44
319,-19.96  -13.24  -17.86
320,-27.50  -29.31  -37.02
321,-18.85  -19.07  -17.80
322,-8.18  -28.63  -26.61
323,-15.57  -15.11  -13.74
324,-26.13  -19.71  -26.45
325,-33.35  -27.28  -26.95
326,-28.01  -16.35  -33.61
327,-32.31  -21.35  -23.63
328,-26.71  -24.80  -27.26
329,-27.69  -20.16  -22.62
330,-26.02  -23.48  -37.81
331,-28.80  -22.15  -27.52
332,-14.67  -16.92  -21.33
333,-20.86  -20.55  -36.57
334,-21.80  -19.25  -18.80
335,-27.83  -22.43  -29.23
336,-24.41  -18.69  -26.92
337,-19.55  -20.66  -22.50
338,-24.15  -18.52  -16.67
339,-23.93  -32.76  -17.42
340,-27.59  -28.70  -18.27
341,-27.18  -29.10  -30.50
342,-17.89  -10.81  -8.45
343,-20.72  -22.22  -13.67
344,-26.65  -24.26  -30.79
345,-18.55  -26.43  -20.58
346,-26.91  -31.94  -21.09
347,-30.65  -31.01  -28.18
348,-30.73  -28.91  -23.46
349,-22.63  -5.81  -18.61
350,-35.83  -21.75  -27.83
351,-19.28  -18.46  -22.92
352,-35.56  -23.77  -23.49
353,-25.20  -28.33  -27.93
354,-25.22  -28.23  -23.30
355,-31.44  -30.23  -20.61
356,-28.92  -31.36  -24.66
357,-34.37  -28.66  -37.56
358,-18.43  -13.97  -13.66
359,-36.24  -36.35  -32.19
360,-23.04  -23.84  -20.79
361,-23.81  -19.86  -23.10
362,-17.95  -16.63  -13.14
363,-26.54  -23.85  -24.69
364,-19.41  -26.65  -17.80
365,-25.62  -23.06  -11.94
366,-32.43  -26.10  -28.59
367,-14.21  -31.49  -14.67
368,-21.11  -15.68  -20.56
369,-18.80  -27.02  -22.14
370,-18.23  -17.84  -25.11
371,-16.70  -29.51  -21.72
372,-35.55  -36.38  -29.87
373,-24.33  -20.75  -25.38
374,-17.16  -20.44  -32.78
375,-25.76  -14.55  -23.67
376,-33.39  -28.05  -35.85
377,-25.97  -24.93  -18.05
378,-22.18  -20.57  -36.12
379,-20.02  -11.28  -29.34
380,-27.11  -19.19  -14.36
381,-25.58  -17.49  -30.89
382,-11.78  -22.70  -21.94
383,-17.76  -21.70  -29.12
384,-21.25  -24.94  -29.98
385,-27.00  -35.12  -26.99
386,-35.68  -31.92  -27.55
387,-27.02  -17.50  -18.35
388,-30.39  -26.63  -25.19
389,-31.72  -22.11  -28.36
390,-38.23  -27.07  -31.74
391,-21.46  -28.40  -18.57
392,-5.56  -21.88  -21.50
393,-23.97  -27.58  -20.91
394,-11.22  -22.04  -19.75
395,-34.92  -30.98  -31.38
396,-16.29  -34.19  -18.62
397,-23.79  -23.79  -20.99
398,-16.25  -29.72  -17.49
399,-24.60  -20.92  -25.75
400,-24.88  -19.51  -28.36
401,-23.49  -23.86  -30.09
402,-30.99  -24.64  -25.78
403,-25.84  -19.92  -19.82
404,-24.20  -16.82  -22.89
405,-34.64  -35.64  -17.97
406,-26.60  -17.93  -33.83
407,-32.46  -23.28  -32.00
408,-14.98  -21.20  -22.81
409,-18.49  -29.19  -23.88
410,-29.13  -26.14  -22.93
411,-31.52  -21.75  -23.32
412,-25.56  -21.74  -15.16
413,-29.66  -24.76  -27.98
414,-34.47  -23.55  -18.17
415,-21.02  -18.92  -27.34
416,-26.31  -23.29  -24.79
417,-32.40  -30.87  -37.38
418,-31.08  -23.64  -19.96
419,-30.55  -22.61  -18.69
420,-20.76  -23.19  -17.63
421,-26.02  -20.02  -24.46
422,-21.63  -12.76  -18.58
423,0.00  -13.29  -21.23
424,-11.19  -26.07  -19.22
425,-33.78  -20.84  -28.98
426,-16.63  -22.25  -23.13
427,-22.15  -13.76  -17.23
428,-14.53  -18.50  -15.65
429,-29.06  -21.41  -28.00
430,-15.98  -24.57  -16.07
431,-26.26  -23.93  -30.30
432,-26.35  -26.06  -31.08
433,-23.97  -29.72  -23.47
434,-14.90  -14.74  -14.11
435,-31.31  -37.89  -35.89
436,-21.31  -27.33  -22.88
437,-37.35  -28.25  -26.50
438,-28.72  -14.20  -28.24
439,-10.84  -23.65  -25.75
440,-20.88  -25.85  -20.69
441,-28.86  -25.19  -29.82
442,-32.06  -27.18  -31.13
443,-27.84  -22.85  -20.45
444,-23.18  -25.78  -31.98
445,-25.54  -24.12  -25.73
446,-19.10  -20.59  -14.32
447,-20.35  -22.28  -29.43
448,-18.11  -30.68  -19.15
449,-25.70  -26.79  -31.53
450,-24.48  -16.97  -24.14
451,-29.52  -19.98  -22.91
452,-23.40  -18.11  -19.24
453,-26.25  -21.83  -26.22
454,-18.99  -19.76  -16.67
455,-26.72  -35.65  -35.30
456,-22.33  -28.58  -18.65
457,-38.24  -32.63  -32.59
458,-16.75  -20.25  -20.27
459,-24.38  -20.75  -23.19
460,-26.74  -21.44  -25.50
461,-35.63  -18.10  -28.83
462,-18.57  -23.82  -26.11
463,-21.72  -19.10  -11.26
464,-23.87  -24.73  -34.77
465,-30.72  -27.99  -23.36
466,-29.45  -29.53  -35.20
467,-24.23  -26.17  -26.66
468,-18.88  -17.57  -18.47
469,-20.56  -21.75  -27.28
470,-33.54  -21.96  -22.22
471,-33.18  -25.41  -27.79
472,-33.51  -31.75  -32.00
473,-23.79  -18.68  -18.70
474,-20.14  -19.31  -15.32
475,-19.71  -28.61  -21.84
476,-12.82  -26.91  -13.87
477,-34.91  -31.84  -24.88
478,-17.87  -20.24  -15.75
479,-26.85  -24.63  -30.50
480,-19.36  -23.22  -16.89
481,-18.78  -34.66  -26.57
482,-30.74  -24.26  -26.44
483,-22.80  -22.86  -18.90
484,-22.65  -31.25  -34.04
485,-32.54  -31.41  -28.90
486,-20.29  -24.68  -26.96
487,-20.09  -11.44  -30.90
488,-22.08  -15.28  -14.95
489,-20.42  -26.47  -24.37
490,-28.03  -19.71  -32.82
491,-15.01  -23.24  -14.53
492,-22.14  -20.58  -30.47
493,-27.94  -22.34  -24.38
494,-16.22  -21.10  -18.45
495,-35.97  -33.07  -18.39
496,-22.96  -22.71  -27.23
497,-15.44  -25.70  -18.89
498,-23.10  -19.40  -18.27
499,-39.28  -26.05  -23.93
500,-15.14  -30.86  -21.47
501,-22.15  -18.82  -18.92
502,-24.09  -31.96  -19.71
503,-24.65  -33.79  -9.74
504,-20.39  -17.17  -15.78
505,-30.63  -25.14  -33.37
506,-13.57  -21.76  -16.51
507,-14.11  -36.99  -14.95
508,-27.38  -26.79  -26.36
509,-14.57  -8.89  -33.31
510,-23.40  -12.71  -28.40
511,-21.17  -21.62  -21.23
512,-22.89  -17.09  -23.15
513,-37.97  -29.31  -33.53
514,-29.06  -29.56  -28.64
515,-18.01  -29.19  -15.30
516,-21.22  -10.41  -19.26
517,-32.76  -37.81  -36.69
518,-21.34  -11.44  -26.44
519,-20.26  -32.32  -20.55
520,-31.70  -25.29  -37.05
521,-25.01  -25.85  -20.01
522,-30.06  -28.34  -31.00
523,-28.27  -22.82  -20.25
524,-20.48  -17.63  -24.49
525,-20.86  -22.69  -21.81
526,-27.52  -25.06  -24.70
527,-14.53  -16.70  -25.72
528,-18.93  -13.91  -18.01
529,-19.16  -25.49  -25.06
530,-37.66  -33.47  -23.49
531,-21.90  -27.49  -32.93
532,-12.75  -22.39  -15.04
533,-7.85  -29.68  -28.70
534,-21.61  -24.56  -18.04
535,-18.78  -35.24  -28.62
536,-10.87  -29.34  -34.19
537,-26.14  -10.85  -19.05
538,-23.70  -20.43  -18.90
539,-31.99  -30.92  -30.85
540,-24.42  -22.61  -33.59
541,-26.24  -28.13  -26.34
542,-25.83  -23.65  -21.47
543,-19.95  -26.46  -29.26
544,-34.50  -12.13  -25.85
545,-18.22  -29.24  -14.10
546,-27.25  -20.85  -26.60
547,-19.43  -21.93  -25.05
548,-30.24  -24.05  -22.37
549,-32.33  -31.12  -26.56
550,-26.61  -27.76  -27.38
551,-25.16  -22.17  -20.68
552,-25.34  -16.45  -19.81
553,-19.20  -39.61  -21.89
554,-23.21  -27.24  -26.71
555,-23.98  -30.27  -33.81
556,-28.62  -35.64  -27.88
557,-27.22  -32.01  -30.21
558,-23.44  -34.29  -22.23
559,-23.89  -20.86  -39.04
560,-28.80  -23.69  -28.23
561,-19.83  -25.17  -4.41
562,-41.18  -29.40  -29.94
563,-15.95  -32.19  -35.09
564,-22.38  -18.35  -14.14
565,-17.39  -18.99  -10.89
566,-15.79  -17.45  -18.09
567,-21.40  -27.95  -19.35
568,-26.45  -25.40  -27.75
569,-26.76  -22.50  -34.84
570,-29.61  -26.72  -24.79
571,-25.51  -25.86  -25.66
572,-24.23  -28.07  -15.41
573,-25.11  -16.82  -24.14
574,-37.60  -35.04  -32.77
575,-25.50  -27.86  -24.87
576,-30.83  -21.86  -22.27
577,-27.21  -29.94  -31.55
578,-35.48  -29.13  -26.02
579,-29.27  -14.31  -28.44
580,-31.43  -31.34  -31.05
581,-21.10  -33.92  -38.92
582,-26.85  -37.60  -25.20
583,-25.23  -25.94  -35.58
584,-31.40  -17.76  -17.89
585,-38.96  -32.57  -18.23
586,-20.04  -24.20  -18.94
587,-16.72  -31.25  -28.99
588,-19.57  -13.85  -16.65
589,-33.63  -21.66  -23.91
590,-16.91  -18.60  -22.15
591,-27.11  -26.08  -36.29
592,-18.65  -35.02  -26.20
593,-27.14  -12.32  -31.69
594,-26.72  -22.29  -27.82
595,-20.12  -14.91  -18.24
596,-27.09  -10.27  -23.81
597,-21.22  -21.08  -26.62
598,-27.18  -27.37  -30.31
599,-20.85  -11.46  -23.61
600,-29.82  -19.89  -10.26
601,-22.05  -20.17  -25.96
602,-13.35  -20.94  -24.28
603,-19.67  -24.75  -27.01
604,-29.67  -25.98  -32.56
605,-17.70  -29.92  -28.74
606,-25.53  -23.29  -19.43
607,-19.35  -35.81  -32.09
608,-21.27  -17.57  -27.81
609,-33.96  -32.89  -33.86
610,-26.02  -28.85  -31.88
611,-17.26  -15.52  -15.08
612,-20.63  -19.75  -25.62
613,-28.74  -29.14  -30.48
614,-20.58  -16.98  -17.61
615,-13.58  -19.51  -20.62
616,-16.99  -32.71  -22.07
617,-28.21  -23.97  -32.06
618,-20.86  -31.60  -28.17
619,-27.27  -37.23  -29.14
620,-27.94  -29.28  -31.68
621,-19.82  -20.98  -24.02
622,-22.97  -24.49  -23.54
623,-23.18  -20.38  -20.72
624,-13.88  -27.28  -24.44
625,-30.37  -23.90  -22.00
626,-23.92  -28.80  -31.13
627,-24.15  -19.55  -21.68
628,-23.61  -20.06  -15.32
629,-25.11  -30.69  -30.00
630,-26.92  -24.91  -34.34
631,-34.99  -29.51  -34.61
632,-18.92  -35.51  -23.12
633,-19.98  -14.05  -24.00
634,-26.04  -21.33  -14.64
635,-29.76  -30.80  -20.33
636,-25.52  -25.23  -31.49
637,-24.79  -24.98  -16.60
638,-21.04  -18.96  -29.88
639,-21.61  -17.35  -17.56
640,-31.25  -32.25  -36.36
641,-23.70  -27.23  -32.73
642,-21.86  -17.11  -34.61
643,-32.74  -24.17  -28.00
644,-20.37  -25.98  -21.30
645,-19.33  -27.31  -20.47
646,-24.13  -24.25  -23.53
647,-24.58  -16.82  -30.16
648,-20.69  -14.61  -17.26
649,-20.21  -28.23  -22.53
650,-24.51  -21.29  -22.97
651,-21.56  -20.93  -22.48
652,-37.19  -31.86  -21.23
653,-26.34  -25.76  -33.11
654,-21.84  -27.89  -12.98
655,-26.59  -23.89  -11.17
656,-32.01  -8.10  -29.38
657,-17.42  -17.87  -19.70
658,-24.70  -21.84  -18.06
659,-23.44  -28.40  -27.76
660,-13.26  -21.67  -20.03
661,-30.43  -23.22  -25.31
662,-25.86  -24.11  -24.45
663,-23.46  -26.15  -17.29
664,-10.90  -16.27  -25.36
665,-15.17  -22.26  -25.08
666,-25.63  -21.20  -23.78
667,-28.06  -20.21  -29.88
668,-26.10  -27.83  -25.12
669,-19.15  -14.74  -17.72
670,-29.15  -31.15  -31.60
671,-36.71  -27.79  -28.77
672,-29.48  -28.16  -26.98
673,-28.82  -22.98  -31.17
674,-22.77  -11.36  -14.61
675,-26.08  -15.71  -16.90
676,-30.59  -32.92  -20.89
677,-23.35  -15.51  -21.62
678,-30.83  -25.93  -30.28
679,-24.63  -34.77  -36.13
680,-24.66  -26.79  -32.67
681,-19.42  -17.84  -22.13
682,-26.73  -22.37  -27.17
683,-21.62  -24.18  -26.76
684,-24.61  -22.01  -21.97
685,-17.44  -19.39  -16.37
686,-19.68  -18.20  -27.10
687,-23.96  -19.27  -22.50
688,-28.89  -30.82  -38.83
689,-26.14  -27.22  -11.46
690,-21.88  -26.39  -22.69
691,-27.00  -30.00  -19.38
692,-27.17  -36.87  -33.20
693,-30.61  -25.92  -28.92
694,-21.37  -17.52  -23.54
695,-17.47  -19.41  -20.77
696,-29.61  -24.10  -38.62
697,-22.53  -27.28  -19.64
698,-23.87  -26.12  -27.76
699,-21.27  -26.30  -23.40
700,-31.58  -37.25  -29.00
701,-18.05  -32.25  -25.66
702,-17.60  -22.47  -15.36
703,-22.57  -30.13  -11.05
704,-24.16  -25.45  -25.66
705,-27.50  -27.18  -32.43
706,-32.06  -25.63  -32.34
707,-37.80  -29.71  -23.58
708,-25.31  -22.40  -18.79
709,-26.50  -25.03  -26.00
710,-20.82  -34.20  -20.43
711,-32.72  -26.49  -31.69
712,-28.25  -12.44  -26.46
713,-14.29  -21.11  -27.99
714,-25.58  -9.55  -16.17
715,-16.72  -18.16  -14.48
716,-30.74  -27.38  -23.74
717,-29.94  -36.00  -28.31
718,-28.91  -32.41  -22.46
719,-19.05  -20.38  -23.26
720,-32.29  -31.49  -21.82
721,-28.63  -39.09  -33.31
722,-30.48  -4.88  -9.75
723,-26.90  -32.16  -26.94
724,-20.67  -27.76  -23.08
725,-26.70  -16.50  -25.81
726,-26.80  -25.77  -20.90
727,-18.46  -22.48  -22.74
728,-16.62  -37.32  -11.56
729,-21.81  -20.22  -21.31
730,-25.33  -13.54  -9.25
731,-22.43  -24.21  -22.55
732,-21.75  -17.85  -19.17
733,-20.08  -14.75  -11.55
734,-37.01  -20.20  -21.57
735,-39.12  -25.37  -16.52
736,-20.29  -24.71  -29.57
737,-16.15  -22.44  -21.67
738,-17.56  -23.72  -25.56
739,-25.19  -19.63  -27.86
740,-23.96  -29.30  -23.32
741,-30.86  -34.50  -29.20
742,-22.43  -15.52  -17.06
743,-22.85  -34.27  -29.51
744,-23.94  -19.65  -17.40
745,-20.65  -19.42  -14.64
746,-26.09  -28.60  -16.51
747,-31.37  -24.25  -18.19
748,-25.25  -23.35  -37.36
749,-25.73  -14.87  -21.69
750,-29.73  -16.44  -11.52
751,-13.43  -22.35  -15.17
752,-29.88  -26.85  -24.36
753,-38.56  -34.20  -24.64
754,-19.93  -16.12  -34.13
755,-20.23  -14.46  -14.81
756,-32.21  -28.30  -30.05
757,-33.45  -17.24  -27.21
758,-25.33  -35.76  -30.67
759,-15.46  -18.23  -18.68
760,-28.85  -21.17  -27.58
761,-30.27  -33.10  -27.12
762,-24.55  -28.24  -29.09
763,-41.61  -22.87  -19.26
764,-21.56  -21.59  -31.51
765,-32.75  -37.02  -33.97
766,-20.49  -19.52  -28.31
767,-24.79  -28.35  -23.12
768,-27.67  -24.98  -21.63
769,-17.50  -15.52  -21.61
770,-19.83  -19.40  -24.77
771,-21.46  -21.01  -25.77
772,-32.28  -24.69  -20.62
773,-25.37  -23.38  -24.71
774,-36.66  -29.22  -30.15
775,-24.08  -15.21  -13.53
776,-12.68  -23.67  -14.28
777,-29.78  -34.14  -29.52
778,-23.81  -24.28  -20.11
779,-27.63  -32.27  -28.26
780,-23.01  -19.04  -32.44
781,-22.41  -31.10  -23.89
782,-18.20  -25.09  -11.15
783,-26.38  -32.54  -29.35
784,-13.35  -16.25  -18.82
785,-16.47  -33.90  -18.90
786,-23.94  -16.85  -14.15
787,-33.48  -33.99  -24.95
788,-22.40  -19.02  -24.64
789,-24.66  -31.62  -30.43
790,-23.60  -19.32  -21.58
791,-30.13  -34.12  -24.53
792,-22.70  -37.53  -34.54
793,-16.06  -27.82  -9.44
794,-31.78  -20.28  -16.71
795,-14.21  -21.50  -16.36
796,-17.11  -13.39  -22.62
797,-23.44  -25.69  -30.69
798,-24.26  -27.12  -30.16
799,-29.40  -35.57  -33.84
800,-22.72  -30.91  -32.47
801,-20.25  -26.66  -21.08
802,-24.26  -29.41  -31.43
803,-36.50  -25.86  -31.85
804,-25.75  -24.81  -24.60
805,-27.96  -24.72  -23.77
806,-22.93  -25.44  -17.71
807,-15.33  -23.89  -18.04
808,-31.64  -32.39  -34.44
809,-27.82  -32.10  -35.86
810,-27.34  -42.73  -11.63
811,-24.38  -21.90  -22.52
812,-17.22  -38.91  -23.04
813,-19.70  -18.98  -22.41
814,-15.40  -14.28  -18.03
815,-33.38  -29.40  -32.39
816,-24.08  -27.16  -20.08
817,-31.33  -38.82  -23.15
818,-21.92  -29.66  -36.53
819,-33.79  -31.95  -33.46
820,-18.67  -34.75  -15.10
821,-17.22  -20.42  -18.15
