id,q-table
91,-16.23  0.00  -18.80
92,-19.82  0.00  0.00
93,0.00  0.00  -11.01
94,-14.06  -15.53  0.00
95,-21.89  -18.07  0.00
96,0.00  0.00  -27.21
97,-7.69  -14.36  0.00
98,-6.10  -12.12  0.00
99,0.00  -18.40  0.00
100,-12.00  0.00  -7.03
101,-13.26  0.00  0.00
102,-10.24  -17.36  0.00
103,-9.99  -10.02  0.00
104,-12.68  -14.81  0.00
105,-18.98  -15.12  0.00
106,-17.86  0.00  0.00
107,0.00  -15.13  0.00
108,-8.16  -5.07  0.00
109,0.00  -9.21  -9.49
110,-16.01  0.00  0.00
111,-16.57  0.00  0.00
112,0.00  -11.78  -14.02
113,-10.46  -5.86  0.00
114,0.00  -23.66  0.00
115,-21.69  0.00  -15.24
116,-11.45  0.00  -9.20
117,0.00  -17.21  -15.31
118,-6.46  -9.14  0.00
119,-14.34  -10.48  0.00
120,-5.88  -12.54  0.00
121,0.00  -14.28  -11.03
122,-23.73  0.00  0.00
123,-15.12  0.00  -18.15
124,-16.27  -10.28  0.00
125,0.00  -30.96  0.00
126,-10.38  0.00  -8.04
127,0.00  -14.68  -9.81
128,-12.38  -13.77  0.00
129,-9.62  0.00  -10.41
130,-23.16  -17.29  0.00
131,0.00  -9.92  -8.76
132,0.00  -22.40  -14.62
133,-16.00  0.00  -9.33
134,-12.78  0.00  -10.50
135,0.00  -6.57  -14.41
136,-14.27  0.00  -10.30
137,-23.29  0.00  -16.32
138,-6.69  -6.37  0.00
139,-15.32  -10.18  0.00
140,-9.60  -6.28  0.00
141,-29.79  0.00  0.00
142,0.00  -16.81  0.00
143,-17.42  0.00  -14.48
144,-25.30  0.00  0.00
145,-18.61  0.00  0.00
146,0.00  -10.81  -9.91
147,-16.86  0.00  -9.89
148,-14.98  0.00  -17.00
149,-10.02  -8.63  0.00
150,-8.99  0.00  -15.44
151,0.00  0.00  -19.29
152,-13.81  0.00  -13.44
153,0.00  -15.58  -10.81
154,0.00  -7.16  -10.78
155,-8.27  -14.84  0.00
156,-23.21  0.00  0.00
157,0.00  -18.15  -19.57
158,-18.47  -9.69  0.00
159,0.00  -18.34  -21.00
160,0.00  -21.85  -17.44
161,-17.51  0.00  0.00
162,0.00  -12.24  -16.09
163,0.00  -11.91  -7.98
164,0.00  0.00  -18.69
165,0.00  0.00  -11.18
166,0.00  -21.99  0.00
167,-4.64  -7.55  0.00
168,0.00  -24.71  0.00
169,-11.84  -17.41  0.00
170,0.00  -14.44  -8.03
171,-8.14  0.00  -14.53
172,-18.22  -14.30  0.00
173,-11.38  -6.20  0.00
174,0.00  0.00  -16.70
175,-12.68  0.00  0.00
176,-14.48  0.00  -14.01
177,0.00  -8.25  -5.00
178,-11.08  -12.09  0.00
179,-11.02  -16.48  0.00
180,-10.83  0.00  -17.86
181,-19.26  -12.84  0.00
182,-13.38  0.00  -6.68
183,-19.55  0.00  -21.97
184,0.00  -19.19  0.00
185,0.00  -25.27  0.00
186,-21.21  0.00  0.00
187,-20.47  -17.45  0.00
188,-11.81  0.00  -11.95
189,-11.29  0.00  -6.80
190,0.00  -19.39  0.00
191,0.00  -15.55  -9.62
192,0.00  -9.63  -16.96
193,-7.93  -4.37  0.00
194,-14.33  -13.03  0.00
195,-4.99  -8.01  0.00
196,-10.59  -17.67  0.00
197,-24.28  0.00  -20.79
198,-16.16  0.00  0.00
199,-26.44  0.00  0.00
200,0.00  0.00  -18.64
201,-8.84  0.00  -8.59
202,-28.26  0.00  0.00
203,-10.25  -9.46  0.00
204,0.00  -29.34  0.00
205,-6.14  -9.03  0.00
206,-6.21  0.00  -5.62
207,-7.11  -6.90  0.00
208,-9.34  -19.63  0.00
209,-20.71  0.00  -9.91
210,-10.25  -10.94  0.00
211,0.00  -8.67  -15.98
212,-11.19  -9.77  0.00
213,-9.06  0.00  -13.79
214,-29.72  0.00  0.00
215,-10.93  0.00  -11.40
216,0.00  -15.94  -7.68
217,0.00  -12.78  -10.29
218,0.00  -15.36  0.00
219,0.00  -13.33  -11.30
220,0.00  -5.43  -4.77
221,-14.26  0.00  -13.27
222,0.00  -16.23  -13.84
223,-20.16  0.00  -9.72
224,-9.17  0.00  0.00
225,-6.90  -10.51  0.00
226,-7.47  0.00  -14.51
227,-14.51  0.00  -15.18
228,-14.86  -12.98  0.00
229,-15.96  0.00  0.00
230,-4.38  -7.59  0.00
231,-10.08  -11.91  0.00
232,-18.51  -14.45  0.00
233,-12.43  -7.39  0.00
234,0.00  0.00  -28.38
235,0.00  -13.34  -6.18
236,-10.48  -13.88  0.00
237,-5.99  -9.39  0.00
238,-22.58  0.00  0.00
239,-5.00  0.00  -5.71
240,-13.28  0.00  -12.66
241,-12.17  0.00  -12.00
242,-11.33  -6.47  0.00
243,-15.96  -12.29  0.00
244,-10.49  0.00  0.00
245,-7.03  0.00  -10.88
246,-8.76  -10.86  0.00
247,0.00  -18.57  -16.63
248,0.00  0.00  -11.79
249,0.00  -6.58  -10.79
250,-4.92  0.00  -5.50
251,-18.11  -20.28  0.00
252,-14.13  -7.45  0.00
253,-14.83  0.00  -9.63
254,-32.14  0.00  0.00
255,-16.54  0.00  0.00
256,-23.35  0.00  0.00
257,0.00  -25.52  0.00
258,-19.53  0.00  0.00
259,-10.55  0.00  -13.27
260,0.00  -18.36  -10.98
261,0.00  -15.93  -17.65
262,-5.99  -6.34  0.00
263,-13.51  0.00  -7.14
264,-12.37  -11.63  0.00
265,-16.80  0.00  0.00
266,0.00  -20.26  -15.51
267,-13.73  0.00  -13.41
268,-6.50  0.00  -11.55
269,-6.32  -8.07  0.00
270,0.00  0.00  -17.69
271,-19.49  0.00  0.00
272,0.00  0.00  -19.92
273,-12.20  -11.91  0.00
274,-5.61  0.00  -12.23
275,0.00  -8.65  -7.04
276,-15.94  0.00  0.00
277,-9.78  -13.01  0.00
278,-5.66  -8.52  0.00
279,-14.58  0.00  -11.02
280,0.00  -8.33  -15.79
281,-16.66  0.00  -8.30
282,0.00  -22.25  -13.38
283,0.00  0.00  -24.28
284,-17.26  0.00  -16.56
285,-5.80  -13.02  0.00
286,-17.58  0.00  -14.46
287,0.00  -17.01  0.00
288,-9.75  -10.26  0.00
289,-12.81  -14.06  0.00
290,0.00  -10.52  -8.66
291,0.00  0.00  -27.13
292,-33.10  0.00  0.00
293,-11.14  0.00  -17.04
294,-21.43  0.00  0.00
295,-13.90  -8.98  0.00
296,-16.14  0.00  -12.36
297,-7.10  -8.65  0.00
298,-10.44  -9.48  0.00
299,-12.63  -12.97  0.00
300,0.00  -15.27  0.00
301,-6.05  -7.41  0.00
302,-13.95  0.00  -10.89
303,-12.79  0.00  -8.90
304,-8.05  -11.71  0.00
305,0.00  -12.65  0.00
306,-9.99  -15.61  0.00
307,0.00  -21.04  0.00
308,-6.11  -6.41  0.00
309,-10.69  -6.77  0.00
310,-10.94  0.00  0.00
311,0.00  0.00  -13.92
312,0.00  -9.86  -8.08
313,0.00  -13.20  -20.83
314,0.00  0.00  -25.94
315,-14.33  -14.02  0.00
316,-4.47  -7.97  0.00
317,0.00  -12.34  -19.64
318,-18.24  -16.71  0.00
319,-13.68  0.00  0.00
320,-18.52  -17.76  0.00
321,-5.33  0.00  -10.42
322,0.00  -25.53  0.00
323,-5.81  0.00  -7.15
324,0.00  0.00  -17.80
325,-10.06  -11.40  0.00
326,0.00  0.00  -24.33
327,-15.72  0.00  0.00
328,0.00  -19.63  -21.39
329,0.00  -9.15  -14.01
330,-11.72  0.00  -20.05
331,-24.33  -15.54  0.00
332,-5.39  -5.52  0.00
333,-15.53  -20.55  0.00
334,-10.72  0.00  -8.38
335,-8.33  0.00  -13.53
336,0.00  -7.95  -13.00
337,0.00  -12.18  -11.60
338,-14.73  0.00  0.00
339,-13.53  -19.48  0.00
340,-10.15  -10.93  0.00
341,-14.01  -16.83  0.00
342,-7.80  0.00  0.00
343,-14.55  0.00  0.00
344,-17.58  0.00  0.00
345,0.00  -18.22  0.00
346,-16.26  0.00  0.00
347,-9.87  -17.37  0.00
348,-9.55  -11.56  0.00
349,-7.51  0.00  -8.75
350,0.00  0.00  -22.14
351,0.00  -12.77  -14.31
352,-22.70  0.00  -15.82
353,-13.70  0.00  -10.64
354,-9.18  0.00  -7.79
355,-28.16  0.00  0.00
356,-16.38  -14.87  0.00
357,-17.58  0.00  -19.51
358,-9.01  0.00  -4.27
359,-17.62  0.00  -15.05
360,-16.14  0.00  0.00
361,-16.42  0.00  0.00
362,-4.36  0.00  -4.17
363,-17.35  0.00  -17.85
364,0.00  -20.66  0.00
365,-18.48  0.00  0.00
366,0.00  0.00  -28.59
367,-6.40  0.00  -5.16
368,-8.66  0.00  -7.39
369,0.00  -26.88  0.00
370,-6.15  -7.46  0.00
371,-14.50  0.00  -13.48
372,0.00  -24.24  0.00
373,-10.73  -11.66  0.00
374,0.00  0.00  -24.46
375,-16.97  0.00  0.00
376,-11.56  0.00  -22.59
377,-10.45  -6.88  0.00
378,-12.24  -11.04  0.00
379,0.00  0.00  -19.80
380,-11.60  0.00  -6.72
381,0.00  0.00  -24.09
382,0.00  0.00  -16.38
383,-6.57  0.00  -13.15
384,-17.16  -11.16  0.00
385,-12.45  -11.60  0.00
386,-13.99  0.00  -19.23
387,0.00  -13.29  0.00
388,0.00  -7.82  -12.17
389,0.00  -12.59  -12.20
390,-21.01  0.00  -21.02
391,0.00  -12.33  0.00
392,0.00  -11.26  0.00
393,-10.06  -12.49  0.00
394,0.00  0.00  -9.48
395,-16.68  0.00  -17.82
396,0.00  -20.29  0.00
397,0.00  -15.38  0.00
398,-7.40  0.00  -12.81
399,-14.49  0.00  0.00
400,0.00  0.00  -20.93
401,-7.63  0.00  -11.64
402,-13.75  -11.67  0.00
403,-8.75  0.00  -11.91
404,-12.67  -13.32  0.00
405,-14.68  0.00  -12.55
406,0.00  0.00  -29.09
407,-23.51  0.00  0.00
408,-9.07  -10.50  0.00
409,0.00  -19.68  0.00
410,-15.17  -12.60  0.00
411,-19.70  -16.75  0.00
412,-9.22  -10.67  0.00
413,-16.71  -23.27  0.00
414,-24.81  0.00  0.00
415,-12.04  -7.90  0.00
416,-16.16  0.00  0.00
417,0.00  -21.16  -21.21
418,-22.92  0.00  0.00
419,-24.53  0.00  0.00
420,-9.81  0.00  -10.10
421,-13.35  0.00  -12.29
422,-8.06  -7.11  0.00
423,0.00  0.00  -11.63
424,0.00  -7.13  -10.39
425,-18.78  0.00  0.00
426,0.00  -8.61  -8.23
427,-6.28  0.00  -9.59
428,-9.45  -9.33  0.00
429,-8.60  -12.83  0.00
430,0.00  0.00  -13.31
431,-13.65  0.00  -13.07
432,-13.32  0.00  -11.78
433,-20.05  0.00  0.00
434,-4.73  0.00  -7.79
435,0.00  -14.16  -17.95
436,-12.74  0.00  0.00
437,-26.30  0.00  0.00
438,0.00  -14.20  -14.02
439,0.00  -13.60  -17.36
440,-8.70  -8.57  0.00
441,-13.04  0.00  -7.69
442,-20.13  0.00  -17.88
443,0.00  -12.28  -17.14
444,-13.03  0.00  -14.13
445,0.00  0.00  -15.68
446,0.00  -13.85  0.00
447,-20.35  0.00  0.00
448,0.00  -13.27  -8.10
449,-9.90  -18.95  0.00
450,0.00  -16.97  0.00
451,-10.68  0.00  -9.84
452,-10.15  -10.19  0.00
453,-6.47  -11.71  0.00
454,0.00  -9.36  -11.12
455,0.00  -27.77  0.00
456,0.00  -11.32  -15.03
457,0.00  -11.32  -17.81
458,0.00  -18.80  0.00
459,-7.73  0.00  -13.64
460,-22.62  -16.34  0.00
461,-15.67  -9.27  0.00
462,-10.91  -8.15  0.00
463,-6.27  -9.27  0.00
464,0.00  -21.33  -14.41
465,0.00  0.00  -23.36
466,-16.43  -20.65  0.00
467,0.00  -12.64  -18.03
468,0.00  -9.30  -8.57
469,0.00  0.00  -16.71
470,-26.00  0.00  0.00
471,-27.55  0.00  0.00
472,-18.74  0.00  -9.94
473,0.00  0.00  -11.47
474,-6.34  -8.93  0.00
475,0.00  -8.67  -11.50
476,-8.38  -9.82  0.00
477,-12.83  0.00  -12.01
478,-11.83  0.00  0.00
479,-16.46  0.00  -11.94
480,-8.89  -5.75  0.00
481,-11.02  -20.29  0.00
482,0.00  -14.84  -13.51
483,0.00  -19.76  0.00
484,0.00  -13.75  -18.00
485,-16.52  -16.43  0.00
486,-8.50  0.00  -15.49
487,0.00  -7.49  -8.33
488,0.00  -9.24  -6.73
489,-12.30  -8.94  0.00
490,-17.93  0.00  -12.25
491,0.00  -11.45  0.00
492,0.00  -9.73  -15.26
493,-10.07  0.00  -16.80
494,-10.70  -9.80  0.00
495,0.00  -13.46  -18.39
496,-15.57  -10.51  0.00
497,0.00  -17.58  0.00
498,-6.36  -10.07  0.00
499,-20.78  -11.63  0.00
500,-11.20  0.00  -13.33
501,0.00  -11.03  -5.92
502,-12.05  -10.94  0.00
503,-10.59  -9.54  0.00
504,-11.71  0.00  0.00
505,0.00  -25.17  0.00
506,-4.25  -9.90  0.00
507,0.00  -14.00  -10.64
508,-8.70  -15.59  0.00
509,-10.92  0.00  -6.39
510,-6.44  0.00  -5.65
511,0.00  -17.96  0.00
512,-6.49  0.00  -7.47
513,-29.76  0.00  0.00
514,0.00  0.00  -26.20
515,0.00  -25.59  0.00
516,-8.02  -10.41  0.00
517,-12.61  0.00  -18.58
518,0.00  -4.59  -8.43
519,-7.67  -15.86  0.00
520,-18.18  0.00  -20.13
521,-13.88  0.00  -11.49
522,-10.15  0.00  -20.13
523,-11.20  -9.84  0.00
524,-15.59  0.00  0.00
525,0.00  -10.33  -10.55
526,0.00  -11.83  -8.75
527,0.00  0.00  -17.82
528,-6.72  -5.82  0.00
529,-8.87  0.00  -8.33
530,-16.19  0.00  -20.15
531,-13.51  0.00  -19.79
532,0.00  -14.90  0.00
533,0.00  -11.82  -11.51
534,-13.01  -7.09  0.00
535,-14.33  -10.39  0.00
536,0.00  -17.68  -17.23
537,-6.89  0.00  -9.05
538,-6.18  -6.04  0.00
539,-16.70  -10.62  0.00
540,0.00  -21.09  0.00
541,-25.86  0.00  0.00
542,-10.88  -10.01  0.00
543,-19.95  0.00  0.00
544,0.00  0.00  -22.60
545,0.00  -13.79  0.00
546,-11.79  -20.85  0.00
547,-10.16  0.00  -11.52
548,-12.30  0.00  -13.93
549,-20.43  -13.28  0.00
550,0.00  -13.47  -16.01
551,-7.17  0.00  -13.95
552,0.00  -10.21  -10.20
553,0.00  -16.03  -8.95
554,-9.23  -14.34  0.00
555,0.00  -18.00  -16.48
556,-15.83  -16.52  0.00
557,-15.39  0.00  -17.52
558,0.00  -24.65  0.00
559,0.00  -9.14  -18.40
560,-10.63  -9.81  0.00
561,-9.81  -9.41  0.00
562,0.00  -23.12  -19.15
563,-9.70  0.00  -15.54
564,-6.65  0.00  -9.36
565,-7.84  -4.49  0.00
566,0.00  0.00  -10.61
567,-20.46  0.00  0.00
568,-11.86  -11.07  0.00
569,-10.15  0.00  -12.02
570,0.00  -13.92  -9.38
571,-13.92  -17.15  0.00
572,-6.93  0.00  -8.58
573,-5.98  -11.98  0.00
574,-21.93  -23.21  0.00
575,-15.00  -12.41  0.00
576,0.00  -9.76  -10.33
577,-16.56  -20.02  0.00
578,-33.33  0.00  0.00
579,0.00  0.00  -15.22
580,-19.46  -19.48  0.00
581,-14.95  -10.61  0.00
582,-26.30  0.00  0.00
583,0.00  -21.56  -23.23
584,-10.15  -13.09  0.00
585,-13.78  0.00  -18.23
586,-9.61  -8.14  0.00
587,-9.42  -15.32  0.00
588,0.00  -4.65  -5.33
589,-22.15  0.00  0.00
590,-12.27  0.00  -7.80
591,-19.43  0.00  -20.74
592,-17.66  -16.20  0.00
593,-14.27  0.00  -8.47
594,-13.06  0.00  -11.97
595,-8.70  -6.25  0.00
596,-12.94  0.00  0.00
597,-8.26  0.00  -9.45
598,0.00  -13.81  -19.39
599,-7.26  0.00  -7.42
600,-9.04  0.00  -10.26
601,-12.27  -14.60  0.00
602,0.00  -10.11  -12.48
603,-11.98  0.00  -6.47
604,0.00  0.00  -33.19
605,-11.28  -16.90  0.00
606,0.00  -15.70  -10.28
607,0.00  -15.57  -20.89
608,-11.75  0.00  -10.00
609,-24.06  -14.89  0.00
610,-17.76  0.00  -17.61
611,-6.01  -10.85  0.00
612,-7.99  -10.31  0.00
613,-20.20  0.00  0.00
614,-10.44  0.00  -5.24
615,0.00  -9.23  -5.18
616,0.00  -18.72  -22.07
617,-13.64  0.00  -15.83
618,-9.16  0.00  -16.79
619,-16.88  -16.74  0.00
620,-8.50  0.00  -15.49
621,-11.09  0.00  -13.36
622,-11.80  0.00  -10.37
623,0.00  -7.33  -6.27
624,0.00  -6.49  -11.73
625,-23.23  -12.32  0.00
626,0.00  0.00  -22.55
627,-8.30  -10.03  0.00
628,0.00  -5.94  -10.78
629,-10.83  0.00  -13.87
630,0.00  -19.28  -12.00
631,-10.96  -14.38  0.00
632,-15.60  0.00  -12.43
633,-9.00  -8.02  0.00
634,0.00  -16.67  0.00
635,-9.32  -20.56  0.00
636,-14.57  0.00  -14.53
637,0.00  -9.56  -10.18
638,-11.77  0.00  -10.01
639,-16.27  0.00  0.00
640,0.00  -20.24  -9.64
641,-22.00  -15.55  0.00
642,0.00  -12.31  -11.78
643,0.00  -24.17  0.00
644,-8.92  -9.01  0.00
645,-11.05  -17.67  0.00
646,-10.57  -12.15  0.00
647,-13.18  -14.34  0.00
648,0.00  -11.13  -6.86
649,0.00  -9.38  -11.36
650,0.00  0.00  -14.84
651,0.00  -8.59  -8.67
652,-20.22  0.00  0.00
653,0.00  -16.89  -13.14
654,0.00  -16.03  0.00
655,-9.57  0.00  -11.17
656,-13.00  0.00  -18.28
657,-8.36  0.00  -6.13
658,0.00  -8.41  -8.60
659,0.00  0.00  -27.76
660,-8.31  -6.28  0.00
661,-22.31  -18.40  0.00
662,-9.34  -9.37  0.00
663,0.00  -8.44  -11.18
664,0.00  -4.85  -11.40
665,-7.21  -5.28  0.00
666,-12.60  -13.39  0.00
667,-14.46  0.00  -8.98
668,-9.54  0.00  -12.21
669,-9.27  0.00  -7.19
670,-25.04  0.00  0.00
671,-9.02  -11.41  0.00
672,0.00  -12.65  -11.12
673,0.00  0.00  -31.53
674,-16.30  0.00  0.00
675,0.00  -8.80  -9.77
676,-11.87  0.00  -9.75
677,0.00  0.00  -14.12
678,-26.32  0.00  0.00
679,-14.71  0.00  -20.10
680,-10.58  0.00  -10.15
681,-10.50  0.00  -11.34
682,-14.62  -7.02  0.00
683,0.00  -13.27  -7.95
684,0.00  -22.01  0.00
685,-10.43  -8.01  0.00
686,0.00  0.00  -17.42
687,0.00  -7.09  -7.27
688,-19.38  0.00  -20.45
689,-12.88  -5.70  0.00
690,-6.06  -12.57  0.00
691,-15.34  -14.31  0.00
692,-16.01  0.00  -12.95
693,-21.54  -15.84  0.00
694,-12.92  -8.26  0.00
695,-4.74  -9.07  0.00
696,-16.42  0.00  -21.16
697,-15.59  -12.64  0.00
698,-10.47  -9.35  0.00
699,-11.26  0.00  -12.14
700,-20.57  -22.28  0.00
701,0.00  0.00  -26.90
702,-8.30  0.00  -10.63
703,-7.69  -13.38  0.00
704,-10.74  0.00  -13.56
705,0.00  -18.80  -16.87
706,0.00  -13.58  -16.90
707,-18.98  0.00  -15.24
708,-17.90  -22.40  0.00
709,-16.33  0.00  -12.10
710,-14.60  -13.45  0.00
711,-15.37  -15.49  0.00
712,-13.15  0.00  -7.42
713,-11.96  -6.66  0.00
714,-9.73  -9.55  0.00
715,0.00  -8.18  0.00
716,-23.06  0.00  -10.23
717,-24.11  -23.25  0.00
718,0.00  -9.13  -14.29
719,0.00  -13.70  0.00
720,0.00  -18.46  -11.59
721,0.00  -27.68  0.00
722,-17.93  0.00  0.00
723,0.00  -15.73  -14.58
724,-8.45  0.00  -17.68
725,-12.45  -6.72  0.00
726,-8.84  -13.54  0.00
727,-9.15  -8.36  0.00
728,-9.10  -18.72  0.00
729,-15.93  0.00  0.00
730,-7.04  -9.43  0.00
731,0.00  -10.69  -9.71
732,0.00  -12.89  -11.04
733,-10.46  -4.50  0.00
734,-17.03  -11.81  0.00
735,-9.38  -13.27  0.00
736,-14.81  -10.86  0.00
737,-11.54  0.00  0.00
738,0.00  0.00  -21.44
739,-12.42  0.00  -9.87
740,0.00  -13.02  -11.96
741,-15.41  0.00  -12.02
742,-9.70  -5.70  0.00
743,0.00  -8.36  -17.81
744,-10.84  -5.43  0.00
745,-18.21  0.00  0.00
746,0.00  -7.41  -13.58
747,0.00  -16.88  0.00
748,0.00  -16.26  -9.81
749,-21.60  0.00  0.00
750,-20.19  0.00  0.00
751,0.00  -10.76  -5.03
752,0.00  -15.05  -11.26
753,0.00  -9.62  -19.69
754,-12.88  0.00  -7.04
755,-8.01  -6.64  0.00
756,-19.35  -16.02  0.00
757,0.00  0.00  -18.18
758,0.00  -14.26  -17.95
759,-8.93  0.00  -8.63
760,-20.27  0.00  0.00
761,-16.53  -15.94  0.00
762,0.00  -22.11  0.00
763,-17.18  0.00  -19.26
764,-14.08  -8.47  0.00
765,-16.37  -18.04  0.00
766,-6.94  -7.87  0.00
767,-14.60  0.00  -11.17
768,-8.46  -8.96  0.00
769,-7.03  0.00  -11.56
770,0.00  0.00  -24.17
771,-11.90  0.00  -8.82
772,-24.30  0.00  0.00
773,0.00  -16.39  -17.61
774,-16.33  -13.01  0.00
775,0.00  0.00  -13.53
776,0.00  -5.41  -5.62
777,-16.83  0.00  0.00
778,-18.91  0.00  0.00
779,-22.63  0.00  -14.66
780,0.00  -16.25  -12.48
781,-22.41  0.00  0.00
782,0.00  -13.05  0.00
783,-20.67  0.00  -11.19
784,-5.11  0.00  -7.41
785,-9.63  -13.51  0.00
786,-7.33  0.00  -7.20
787,-20.11  0.00  0.00
788,0.00  0.00  -17.81
789,0.00  -10.02  -11.51
790,0.00  -18.16  0.00
791,0.00  -26.28  0.00
792,0.00  0.00  -22.65
793,-8.00  -8.58  0.00
794,0.00  -13.71  -16.71
795,-6.19  -6.20  0.00
796,-9.42  0.00  0.00
797,-15.41  0.00  -19.68
798,-13.58  -15.77  0.00
799,-22.03  -14.93  0.00
800,0.00  -11.49  -12.03
801,0.00  -12.40  -12.01
802,-21.72  -23.09  0.00
803,-14.54  0.00  -17.48
804,-27.03  0.00  0.00
805,-13.26  0.00  -8.59
806,-11.10  -12.20  0.00
807,-7.43  -5.28  0.00
808,-32.97  0.00  0.00
809,0.00  -19.33  -19.99
810,-19.64  -20.26  0.00
811,0.00  -11.64  -10.46
812,0.00  -19.10  0.00
813,-8.37  0.00  -9.82
814,-9.74  -7.19  0.00
815,0.00  -22.82  -22.19
816,0.00  -10.82  -7.88
817,-19.20  0.00  -13.37
818,0.00  -19.42  0.00
819,-21.41  -14.95  0.00
820,0.00  -18.28  -15.10
821,-10.92  0.00  -10.70
822,-16.97  0.00  0.00
823,-19.95  0.00  0.00
824,0.00  -19.17  -18.75
825,0.00  -9.57  -9.76
826,-14.61  -9.58  0.00
827,-15.38  0.00  0.00
828,-8.63  0.00  -15.21
829,-5.99  0.00  -10.90
830,-19.51  0.00  0.00
831,-15.68  -15.43  0.00
832,-13.92  -6.68  0.00
833,0.00  -15.78  -12.45
834,0.00  -31.23  0.00
835,-11.07  -19.87  0.00
836,0.00  -27.15  0.00
837,0.00  -10.34  -14.31
838,-19.88  -9.77  0.00
839,0.00  -10.14  -16.47
840,-12.29  -15.77  0.00
841,-13.51  -14.50  0.00
842,-11.16  0.00  -9.00
843,-30.20  0.00  0.00
844,0.00  0.00  -24.81
845,-11.80  -10.77  0.00
846,-10.48  -9.14  0.00
847,-8.13  0.00  -6.94
848,-16.93  0.00  -19.11
849,-16.54  -11.85  0.00
850,-15.79  0.00  -6.90
851,-8.06  -14.35  0.00
852,0.00  -19.99  0.00
853,-10.73  -9.15  0.00
854,-8.12  0.00  -7.85
855,-15.45  0.00  -10.12
856,-12.51  0.00  0.00
857,-7.54  0.00  -5.24
858,0.00  -26.32  0.00
859,0.00  -21.58  0.00
860,-10.87  0.00  -20.98
861,0.00  -12.76  -13.83
862,0.00  -12.57  -13.49
863,-14.89  0.00  -16.80
864,0.00  -17.73  -14.52
865,-19.02  0.00  -10.11
866,0.00  0.00  -16.25
867,0.00  -15.21  -16.21
868,-12.17  -15.48  0.00
869,0.00  0.00  -20.33
870,-7.99  -15.42  0.00
871,0.00  -13.73  -17.01
872,-15.82  -17.11  0.00
873,-12.09  0.00  -12.23
874,-13.81  -14.43  0.00
875,-5.44  0.00  -4.80
876,-23.14  0.00  0.00
877,0.00  -6.63  -7.01
878,0.00  -13.17  -19.10
879,0.00  -7.80  -6.87
880,-9.49  0.00  -7.74
881,-8.94  0.00  -11.30
882,-13.13  0.00  -14.77
883,-14.09  0.00  -12.92
884,-5.55  -9.79  0.00
885,0.00  -19.06  0.00
886,-23.89  0.00  0.00
887,-15.59  0.00  -15.18
