id,q-table
264,-20.79  -29.26  -19.20
265,-27.33  -17.48  -22.59
266,-32.70  -26.03  -28.20
267,-27.03  -28.56  -28.58
268,-21.10  -18.77  -20.60
269,-15.76  -13.87  -20.24
270,-20.69  -24.55  -22.51
271,-26.41  -16.52  -13.70
272,-20.67  -17.80  -21.17
273,-20.68  -21.14  -19.84
274,-17.27  -21.03  -16.62
275,-15.02  -22.97  -14.75
276,-28.19  -27.49  -34.74
277,-18.73  -20.63  -20.22
278,-9.08  -14.70  -25.58
279,-25.95  -24.02  -27.98
280,-17.90  -27.61  -27.98
281,-27.28  -34.23  -28.71
282,-22.31  -40.41  -32.00
283,-29.70  -27.83  -25.30
284,-37.60  -17.54  -24.77
285,-23.70  -17.82  -17.64
286,-40.18  -19.05  -23.90
287,-15.47  -21.74  -16.18
288,-17.33  -28.38  -26.91
289,-19.97  -22.64  -25.29
290,-22.62  -15.66  -22.40
291,0.00  -30.21  -24.78
292,-42.74  -19.74  -25.51
293,-22.52  -30.37  -22.89
294,-23.79  -16.27  -24.05
295,-21.63  -23.12  -26.47
296,-23.16  -26.73  -25.14
297,-21.56  -18.94  -20.19
298,-10.44  -31.19  -18.45
299,-21.60  -25.84  -18.16
300,-20.40  -23.46  -18.82
301,-9.88  -20.49  -16.45
302,-24.82  -34.44  -26.27
303,-22.51  -21.95  -22.54
304,-25.56  -21.24  -14.22
305,-18.26  -20.57  -14.49
306,-28.26  -21.59  -28.74
307,-18.72  -21.22  -39.76
308,-20.80  -17.31  -15.24
309,-20.09  -18.94  -16.30
310,-10.94  -22.53  -12.76
311,-18.06  -22.12  -17.20
312,-19.23  -17.14  -19.74
313,-28.00  -24.70  -26.62
314,-27.26  -9.10  -35.90
315,-14.33  -33.17  -35.74
316,-19.08  -19.84  -16.37
317,-32.22  -37.02  -19.64
318,-27.15  -23.59  -23.58
319,-15.94  -13.24  -17.86
320,-27.50  -29.31  -29.72
321,-18.85  -14.64  -17.80
322,-8.18  -26.34  -26.61
323,-15.57  -15.11  -10.29
324,-24.91  -19.71  -26.45
325,-25.39  -27.28  -26.95
326,-16.51  -16.35  -33.61
327,-32.31  -21.35  -18.81
328,-26.71  -26.24  -27.26
329,-27.69  -17.91  -22.62
330,-17.69  -23.48  -37.81
331,-28.80  -15.54  -27.52
332,-14.67  -16.92  -14.15
333,-20.86  -20.55  -32.40
334,-21.80  -19.25  -14.74
335,-27.83  -22.43  -19.82
336,-24.41  -18.69  -19.71
337,-19.55  -15.02  -22.50
338,-16.40  -18.52  -16.67
339,-20.25  -32.76  -17.42
340,-22.82  -28.70  -18.27
341,-27.18  -29.10  -31.87
342,-17.89  -8.29  -8.45
343,-20.72  -15.92  -13.67
344,-26.65  -24.26  -22.50
345,-18.55  -26.43  -15.67
346,-26.91  -22.53  -21.09
347,-24.74  -31.01  -28.18
348,-30.73  -28.92  -23.46
349,-14.87  -5.81  -18.61
350,-29.82  -21.75  -27.83
351,-17.98  -18.46  -22.92
352,-22.86  -23.77  -23.49
353,-28.30  -28.33  -27.93
354,-22.80  -28.23  -23.30
355,-31.44  -19.15  -20.61
356,-28.92  -23.41  -24.66
357,-34.37  -24.95  -37.56
358,-18.43  -7.39  -13.66
359,-36.24  -31.70  -32.19
360,-23.04  -19.73  -20.79
361,-24.50  -19.86  -23.10
362,-13.61  -16.63  -13.14
363,-26.54  -23.85  -21.64
364,-19.41  -26.65  -6.51
365,-20.54  -23.06  -11.94
366,-23.95  -26.10  -28.59
367,-14.21  -25.87  -14.67
368,-21.11  -15.68  -15.63
369,-17.74  -27.02  -22.14
370,-18.23  -17.84  -17.34
371,-16.70  -29.51  -18.53
372,-33.02  -36.38  -29.87
373,-24.33  -20.75  -24.33
374,-17.16  -20.44  -33.82
375,-25.76  -14.55  -21.28
376,-33.39  -28.05  -27.79
377,-25.97  -24.93  -15.29
378,-20.13  -20.57  -36.12
379,-20.02  -11.28  -27.84
380,-22.23  -19.19  -14.36
381,-25.58  -17.49  -33.57
382,-11.78  -22.70  -16.38
383,-17.76  -21.70  -24.10
384,-21.25  -24.94  -17.31
385,-27.00  -35.12  -20.37
386,-35.68  -31.92  -30.31
387,-27.02  -13.29  -18.35
388,-30.39  -26.63  -19.97
389,-33.78  -22.11  -28.36
390,-38.23  -27.07  -21.02
391,-21.46  -19.89  -18.57
392,-5.56  -21.88  -20.45
393,-20.46  -27.58  -20.91
394,-5.09  -22.04  -19.75
395,-29.76  -30.98  -31.38
396,-16.29  -28.19  -18.62
397,-23.79  -20.91  -20.99
398,-16.25  -29.72  -15.22
399,-14.49  -20.92  -25.75
400,-20.84  -19.51  -28.36
401,-18.59  -23.86  -30.09
402,-30.99  -24.64  -21.80
403,-17.61  -19.92  -19.82
404,-24.20  -16.82  -16.98
405,-34.64  -31.56  -17.97
406,-26.60  -17.93  -37.13
407,-38.04  -23.28  -32.00
408,-12.73  -21.20  -22.81
409,-16.18  -29.19  -23.88
410,-29.13  -26.14  -22.31
411,-31.52  -21.75  -15.10
412,-22.53  -21.74  -15.16
413,-29.66  -25.52  -27.98
414,-34.47  -17.82  -18.17
415,-21.02  -18.92  -21.92
416,-26.31  -23.29  -21.67
417,-32.40  -30.87  -30.11
418,-24.55  -23.64  -19.96
419,-30.55  -22.61  -12.44
420,-20.76  -19.59  -17.63
421,-19.50  -20.02  -24.46
422,-21.63  -12.76  -15.48
423,0.00  -13.29  -21.40
424,-11.19  -26.07  -15.02
425,-33.78  -20.84  -22.29
426,-16.63  -22.25  -15.98
427,-22.15  -13.76  -13.33
428,-14.53  -18.50  -13.73
429,-23.32  -21.41  -28.00
430,-15.98  -26.58  -16.07
431,-26.26  -23.93  -22.84
432,-26.35  -26.06  -23.11
433,-23.97  -29.72  -23.10
434,-12.83  -14.74  -14.11
435,-31.31  -28.68  -35.89
436,-21.31  -27.33  -13.79
437,-37.35  -28.25  -22.06
438,-28.72  -14.20  -26.87
439,-10.84  -19.84  -25.75
440,-14.11  -25.85  -20.69
441,-17.34  -25.19  -29.82
442,-32.06  -27.18  -17.88
443,-16.84  -22.85  -20.45
444,-23.18  -25.78  -26.00
445,-27.93  -24.12  -25.73
446,-19.10  -20.59  -11.49
447,-20.35  -22.28  -25.44
448,-18.11  -30.68  -17.89
449,-25.70  -23.90  -31.53
450,-24.48  -16.97  -14.24
451,-29.52  -16.95  -22.91
452,-23.40  -18.11  -14.79
453,-19.92  -21.83  -26.22
454,-18.99  -14.62  -16.67
455,-26.72  -35.69  -35.30
456,-22.33  -28.58  -17.34
457,-38.24  -32.63  -24.77
458,-12.73  -20.25  -20.27
459,-20.32  -20.75  -23.19
460,-26.74  -21.44  -29.84
461,-35.63  -18.10  -16.17
462,-18.57  -17.25  -26.11
463,-21.72  -19.10  -6.68
464,-22.30  -24.73  -34.77
465,-30.72  -18.90  -23.36
466,-31.92  -29.53  -35.20
467,-24.23  -27.10  -26.66
468,-18.88  -17.57  -11.74
469,-18.96  -21.75  -27.28
470,-33.54  -21.96  -16.56
471,-33.18  -22.11  -27.79
472,-33.51  -29.67  -32.00
473,-23.79  -16.75  -18.70
474,-20.14  -19.31  -6.95
475,-18.67  -28.61  -21.84
476,-12.82  -20.39  -13.87
477,-24.87  -31.84  -24.88
478,-17.87  -20.24  -11.55
479,-24.41  -24.63  -30.50
480,-13.29  -23.22  -16.89
481,-18.78  -27.18  -26.57
482,-22.66  -24.26  -26.44
483,-18.27  -22.86  -18.90
484,-22.65  -31.25  -26.62
485,-32.54  -31.41  -27.89
486,-20.29  -18.14  -26.96
487,-20.09  -11.44  -32.87
488,-19.13  -15.28  -14.95
489,-20.42  -26.47  -16.14
490,-31.11  -19.71  -32.82
491,-15.01  -23.24  -11.34
492,-18.28  -20.58  -30.47
493,-27.94  -14.07  -24.38
494,-16.22  -15.30  -18.45
495,-41.97  -33.07  -18.39
496,-22.96  -22.71  -20.30
497,-15.44  -25.70  -10.74
498,-23.10  -19.40  -13.68
499,-39.28  -27.18  -23.93
500,-15.14  -25.75  -21.47
501,-22.15  -18.36  -18.92
502,-20.97  -31.96  -19.71
503,-24.65  -25.13  -9.74
504,-14.91  -17.17  -15.78
505,-30.63  -25.14  -29.89
506,-13.57  -21.76  -10.77
507,-14.11  -36.99  -10.64
508,-27.38  -27.17  -26.36
509,-14.57  -8.89  -33.02
510,-13.75  -12.71  -28.40
511,-21.17  -17.96  -21.23
512,-16.71  -17.09  -23.15
513,-37.97  -29.31  -31.91
514,-25.22  -29.56  -28.64
515,-16.29  -29.19  -15.30
516,-21.22  -10.41  -18.08
517,-32.76  -37.81  -26.65
518,-21.34  -4.59  -26.44
519,-20.26  -29.90  -20.55
520,-31.70  -25.29  -29.99
521,-25.01  -25.85  -19.80
522,-30.06  -28.34  -22.16
523,-28.27  -18.37  -20.25
524,-20.54  -17.63  -24.49
525,-20.86  -22.69  -14.53
526,-16.09  -25.06  -24.70
527,-14.53  -6.52  -25.72
528,-18.93  -13.91  -16.37
529,-19.16  -17.45  -25.06
530,-29.84  -33.47  -23.49
531,-13.51  -27.49  -32.93
532,-12.75  -20.06  -15.04
533,0.00  -29.68  -28.70
534,-21.61  -18.37  -18.04
535,-18.78  -27.60  -28.62
536,-10.87  -29.34  -29.58
537,-26.14  0.00  -19.05
538,-23.70  -14.13  -18.90
539,-31.99  -29.81  -30.85
540,-14.82  -22.61  -33.59
541,-26.24  -25.53  -26.34
542,-27.42  -23.65  -21.47
543,-19.95  -26.46  -18.69
544,-26.39  -12.13  -25.85
545,-18.22  -26.53  -14.10
546,-30.16  -20.85  -26.60
547,-19.43  -17.55  -25.05
548,-21.99  -24.05  -22.37
549,-32.33  -27.75  -26.56
550,-26.61  -30.93  -27.38
551,-25.16  -22.17  -20.42
552,-21.87  -16.45  -19.81
553,-19.20  -39.61  -8.95
554,-23.21  -27.24  -18.43
555,-23.98  -30.27  -26.10
556,-28.62  -25.08  -27.88
557,-27.22  -27.78  -30.21
558,-15.86  -34.29  -22.23
559,-23.89  -15.60  -39.04
560,-28.80  -23.69  -21.59
561,-19.83  -19.15  -4.41
562,-41.18  -29.40  -22.34
563,-15.95  -19.09  -35.09
564,-22.38  -18.35  -12.29
565,-17.39  -18.99  -7.08
566,-15.79  -17.45  -10.61
567,-21.40  -27.95  -18.21
568,-26.45  -25.40  -19.58
569,-22.09  -22.50  -34.84
570,-29.61  -23.88  -24.79
571,-19.17  -25.86  -25.66
572,-20.38  -28.07  -15.41
573,-25.11  -11.98  -24.14
574,-27.54  -35.04  -32.77
575,-25.50  -27.86  -15.15
576,-27.92  -21.86  -22.27
577,-27.21  -23.00  -31.55
578,-35.48  -29.13  -11.71
579,-20.85  -14.31  -28.44
580,-31.43  -31.34  -23.08
581,-14.95  -33.92  -38.92
582,-26.85  -37.60  -22.31
583,-28.66  -25.94  -35.58
584,-31.40  -13.09  -17.89
585,-38.96  -30.31  -18.23
586,-18.03  -24.20  -18.94
587,-16.72  -28.26  -28.99
588,-19.57  -13.85  -10.25
589,-33.63  -21.66  -18.03
590,-16.91  -17.18  -22.15
591,-27.11  -26.08  -24.54
592,-17.66  -35.02  -26.20
593,-27.14  0.00  -31.69
594,-21.08  -22.29  -27.82
595,-13.36  -14.91  -18.24
596,-27.09  -10.27  -21.34
597,-21.22  -21.08  -19.68
598,-22.90  -27.37  -30.31
599,-20.85  -5.73  -23.61
600,-29.82  -13.24  -10.26
601,-17.54  -20.17  -25.96
602,-13.35  -20.94  -22.65
603,-19.67  -24.75  -20.86
604,-34.73  -25.98  -32.56
605,-17.70  -29.92  -17.45
606,-18.03  -23.29  -19.43
607,-19.35  -28.84  -32.09
608,-21.27  -13.78  -27.81
609,-33.96  -36.41  -33.86
610,-26.02  -28.85  -23.30
611,-13.87  -15.52  -15.08
612,-20.63  -19.75  -15.80
613,-28.74  -29.14  -25.94
614,-20.58  -16.98  -13.22
615,-13.58  -19.51  -15.67
616,0.00  -32.71  -22.07
617,-28.21  -21.15  -32.06
618,-20.00  -31.60  -28.17
619,-29.23  -37.23  -29.14
620,-27.94  -22.65  -31.68
621,-16.74  -20.98  -24.02
622,-23.84  -24.49  -23.54
623,-18.84  -20.38  -20.72
624,-13.88  -20.36  -24.44
625,-30.37  -23.90  -21.96
626,-23.92  -28.80  -22.55
627,-24.15  -19.55  -12.82
628,-23.61  -20.06  -13.48
629,-25.11  -30.69  -33.29
630,-27.61  -24.91  -34.34
631,-34.99  -29.51  -23.23
632,-18.92  -35.51  -21.58
633,-19.98  -14.05  -25.46
634,-26.04  -21.33  -12.66
635,-29.03  -30.80  -20.33
636,-26.47  -25.23  -31.49
637,-17.29  -24.98  -16.60
638,-21.04  -18.96  -23.03
639,-21.61  -17.35  -13.88
640,-31.25  -32.25  -27.13
641,-26.51  -27.23  -32.73
642,-21.86  -17.11  -28.77
643,-27.12  -24.17  -28.00
644,-20.37  -25.98  -18.91
645,-19.33  -27.31  -18.74
646,-24.13  -25.75  -23.53
647,-24.58  -14.34  -30.16
648,-13.97  -14.61  -17.26
649,-20.21  -21.70  -22.53
650,-24.51  -21.29  -16.76
651,-21.56  -20.93  -18.45
652,-37.19  -31.86  -16.86
653,-26.34  -25.76  -34.79
654,-21.84  -20.86  -12.98
655,-19.85  -23.89  -11.17
656,-27.91  -8.10  -29.38
657,-17.42  -17.87  -14.29
658,-18.06  -21.84  -18.06
659,-23.64  -28.40  -27.76
660,-13.26  -14.07  -20.03
661,-30.43  -23.22  -29.96
662,-25.86  -9.37  -24.45
663,-23.46  -21.09  -17.29
664,-10.90  -9.80  -25.36
665,-15.17  -22.26  -20.60
666,-25.63  -21.20  -24.96
667,-20.02  -20.21  -29.88
668,-14.51  -27.83  -25.12
669,-19.15  -13.12  -17.72
670,-30.49  -31.15  -31.60
671,-36.71  -27.79  -24.22
672,-20.03  -28.16  -26.98
673,-29.11  -22.98  -31.17
674,-22.77  -11.36  -6.82
675,-26.08  -13.21  -16.90
676,-30.59  -18.30  -20.89
677,-23.35  -15.51  -14.12
678,-30.83  -25.93  -25.48
679,-24.63  -34.77  -26.70
680,-24.66  -27.04  -32.67
681,-19.42  -15.38  -22.13
682,-17.65  -22.37  -27.17
683,-21.62  -24.18  -25.70
684,-24.61  -22.01  -16.04
685,-17.44  -19.39  -14.83
686,-19.68  -12.29  -27.10
687,-23.96  -19.27  -20.19
688,-28.89  -30.26  -38.83
689,-19.40  -27.22  -11.46
690,-21.88  -17.23  -22.69
691,-27.00  -30.00  -15.91
692,-27.17  -36.87  -26.06
693,-30.61  -17.95  -28.92
694,-21.37  -17.52  -20.13
695,-17.47  -19.41  -14.49
696,-29.61  -24.62  -38.62
697,-22.53  -26.31  -19.64
698,-18.82  -26.12  -27.76
699,-21.27  -26.30  -22.40
700,-31.58  -37.25  -35.20
701,-18.05  -31.98  -25.66
702,-17.60  -15.02  -15.36
703,-22.73  -30.13  -11.05
704,-22.19  -25.45  -25.66
705,-27.50  -21.29  -32.43
706,-20.42  -25.63  -32.34
707,-37.80  -21.29  -23.58
708,-25.31  -22.40  -15.92
709,-26.50  -22.80  -26.00
710,-20.82  -25.40  -20.43
711,-32.72  -26.49  -23.25
712,-25.11  -12.44  -26.46
713,-14.29  -11.62  -27.99
714,-23.39  -9.55  -16.17
715,-16.72  -18.16  -11.55
716,-23.49  -27.38  -23.74
717,-29.94  -36.00  -28.79
718,-18.20  -32.41  -22.46
719,-19.05  -16.01  -23.26
720,-29.30  -31.49  -21.82
721,-28.63  -39.09  -28.41
722,-31.35  -4.88  -9.75
723,-19.85  -32.16  -26.94
724,-20.67  -23.86  -23.08
725,-26.70  -16.50  -25.99
726,-26.80  -22.70  -20.90
727,-13.32  -22.48  -22.74
728,-9.10  -37.32  -11.56
729,-21.81  -20.22  -19.75
730,-24.25  -13.54  -9.25
731,-22.43  -24.21  -19.67
732,-17.79  -17.85  -19.17
733,-20.08  -8.31  -11.55
734,-37.01  -17.81  -21.57
735,-39.12  -25.37  -12.67
736,-20.29  -24.71  -32.88
737,-11.54  -22.44  -21.67
738,-17.56  -16.59  -25.56
739,-25.19  -19.63  -17.02
740,-23.96  -22.32  -23.32
741,-30.86  -34.50  -18.51
742,-16.87  -15.52  -17.06
743,-22.85  -34.27  -22.54
744,-20.09  -19.65  -17.40
745,-20.65  -19.42  -6.06
746,-26.09  -23.05  -16.51
747,-31.37  -24.25  -10.64
748,-15.13  -23.35  -37.36
749,-24.76  -14.87  -21.69
750,-29.73  -16.44  -6.53
751,-13.43  -18.11  -15.17
752,-20.87  -26.85  -24.36
753,-30.41  -34.20  -24.64
754,-19.93  -16.12  -28.63
755,-13.29  -14.46  -14.81
756,-32.21  -28.63  -30.05
757,-27.88  -17.24  -27.21
758,-25.33  -35.76  -17.95
759,-15.46  -14.91  -18.68
760,-20.27  -21.17  -27.58
761,-30.27  -33.10  -31.07
762,-17.67  -28.24  -29.09
763,-41.61  -14.32  -19.26
764,-21.56  -21.59  -29.80
765,-32.75  -30.52  -33.97
766,-20.49  -19.52  -18.52
767,-24.79  -18.75  -23.12
768,-21.88  -24.98  -21.63
769,-17.50  -15.52  -19.98
770,-17.73  -19.40  -24.77
771,-21.46  -21.01  -17.89
772,-24.30  -24.69  -20.62
773,-25.37  -21.82  -24.71
774,-36.66  -13.01  -30.15
775,-17.82  -15.21  -13.53
776,-10.16  -23.67  -14.28
777,-29.78  -34.14  -21.83
778,-23.81  -17.22  -20.11
779,-27.63  -32.27  -34.49
780,-13.57  -19.04  -32.44
781,-22.41  -31.10  -21.80
782,-15.12  -25.09  -11.15
783,-26.38  -23.24  -29.35
784,-13.35  -13.11  -18.82
785,-9.63  -33.90  -18.90
786,-20.70  -16.85  -14.15
787,-25.02  -33.99  -24.95
788,-17.75  -19.02  -24.64
789,-24.66  -31.62  -26.87
790,-23.60  -18.16  -21.58
791,-30.13  -34.12  -22.68
792,-22.70  -31.15  -34.54
793,-16.06  -27.82  0.00
794,-38.53  -20.28  -16.71
795,-14.21  -13.58  -16.36
796,-17.11  -4.30  -22.62
797,-25.68  -25.69  -30.69
798,-24.26  -27.12  -23.99
799,-29.40  -27.85  -33.84
800,-16.62  -30.91  -32.47
801,-19.40  -26.66  -21.08
802,-24.26  -29.41  -23.84
803,-29.69  -25.86  -31.85
804,-25.75  -24.81  -24.66
805,-27.96  -19.99  -23.77
806,-22.26  -25.44  -17.71
807,-13.65  -23.89  -18.04
808,-31.09  -32.39  -34.44
809,-12.35  -32.10  -35.86
810,-30.66  -42.73  -11.63
811,-24.38  -19.16  -22.52
812,-17.22  -38.91  -18.23
813,-17.00  -18.98  -22.41
814,-15.40  -14.28  -16.94
815,-33.38  -31.34  -32.39
816,-24.08  -27.16  -15.19
817,-31.33  -32.43  -23.15
818,-21.92  -29.66  -33.36
819,-31.36  -31.95  -33.46
820,-15.17  -34.75  -15.10
821,-17.22  -20.42  -16.33
822,-35.86  -11.41  -21.71
