id,origin,destination,start_time,kind
259,180,0,940,Human
260,181,136,136,Human
261,182,137,1347,Human
262,183,42,490,Human
263,20,138,3576,Human
264,137,139,1059,Human
265,184,29,1602,Human
266,185,3,1517,Human
267,158,101,1024,Human
268,80,140,3313,Human
269,186,141,914,Human
270,162,135,3335,Human
271,45,142,3346,Human
272,187,143,231,Human
273,35,31,3183,Human
274,188,144,3121,Human
275,76,61,3044,Human
276,5,145,1694,Human
277,170,41,3338,Human
278,146,119,3369,Human
279,189,18,3052,Human
280,137,87,3075,Human
281,190,146,3168,Human
282,191,106,846,Human
283,86,147,1644,Human
284,173,98,1136,Human
285,53,148,268,Human
286,137,8,2011,Human
287,192,29,2279,Human
288,111,131,2313,Human
289,9,6,3280,Human
290,193,149,3288,Human
291,44,150,3066,Human
292,173,120,1746,Human
293,49,43,575,Human
294,194,40,1241,Human
295,184,151,269,Human
296,195,36,3119,Human
297,23,152,2804,Human
298,195,46,795,Human
299,196,82,3402,Human
300,197,4,3210,Human
301,198,86,1316,Human
302,199,40,2886,Human
303,187,110,928,Human
304,20,153,133,Human
305,200,93,3015,Human
306,201,154,1015,Human
307,101,3,2159,Human
308,4,155,883,Human
309,202,156,3474,Human
310,152,8,1021,Human
311,203,157,383,Human
312,204,158,588,Human
313,124,129,2521,Human
314,205,159,1538,Human
315,82,31,818,Human
316,206,160,3307,Human
317,207,161,79,Human
318,48,162,2896,Human
319,208,147,67,Human
320,209,163,3461,Human
321,139,84,1593,Human
322,4,64,2605,Human
323,210,164,72,Human
324,34,17,2362,Human
325,211,35,319,Human
326,3,165,3123,Human
327,114,42,3195,Human
328,181,166,3116,Human
329,131,67,150,Human
330,114,167,3344,Human
331,212,31,2375,Human
332,3,6,431,Human
333,213,163,2953,Human
334,68,168,184,Human
335,144,71,284,Human
336,119,15,2435,Human
337,214,54,3383,Human
338,86,147,2327,Human
339,137,8,2519,Human
340,53,169,402,Human
341,134,63,2736,Human
342,28,122,126,Human
343,215,33,1776,Human
344,216,0,1311,Human
345,161,100,2243,Human
346,5,150,1782,Human
347,217,0,2293,Human
348,49,170,761,Human
349,125,10,3236,Human
350,196,93,1347,Human
351,118,19,2259,Human
352,218,64,188,Human
353,189,11,3529,Human
354,14,21,2390,Human
355,219,171,396,Human
356,22,10,2721,Human
357,195,172,383,Human
358,220,173,1755,Human
359,221,153,3306,Human
360,222,174,1608,Human
361,3,158,697,Human
362,222,175,3456,Human
363,7,15,1259,Human
364,223,0,3355,Human
365,224,33,1243,Human
366,148,176,2466,Human
367,1,87,2745,Human
368,114,147,3365,Human
369,37,35,1066,Human
370,225,64,3334,Human
371,88,86,1358,Human
372,226,67,1827,Human
373,5,101,373,Human
374,227,26,1499,Human
375,141,177,220,Human
376,122,0,656,Human
377,56,26,1152,Human
378,20,178,2655,Human
379,59,179,2308,Human
380,228,64,3468,Human
381,229,16,367,Human
382,230,42,1802,Human
383,231,64,3170,Human
384,77,82,2810,Human
385,232,180,1593,Human
386,161,123,3136,Human
387,170,181,1687,Human
388,6,3,1255,Human
389,172,182,3540,Human
390,36,117,3121,Human
391,233,163,2813,Human
392,234,43,2534,Human
393,119,56,43,Human
394,235,183,766,Human
395,64,184,2378,Human
396,94,65,185,Human
397,3,29,1612,Human
398,53,148,3136,Human
399,230,178,193,Human
400,143,30,2548,Human
401,5,185,732,Human
402,236,33,3439,Human
403,237,3,1761,Human
404,238,38,682,Human
405,158,186,1501,Human
406,239,187,265,Human
407,93,31,2000,Human
408,87,43,802,Human
409,125,110,3448,Human
410,139,29,2203,Human
411,53,188,2979,Human
412,240,29,2052,Human
413,22,36,3050,Human
414,241,35,2321,Human
415,189,129,545,Human
416,3,42,1455,Human
417,242,151,2974,Human
418,243,6,3522,Human
419,209,29,340,Human
420,86,22,2578,Human
421,244,59,87,Human
422,76,10,2737,Human
423,245,189,2608,Human
424,246,35,1726,Human
425,16,3,1152,Human
426,247,190,3123,Human
427,248,35,1943,Human
428,15,191,922,Human
429,249,105,1398,Human
430,250,153,1958,Human
431,94,26,508,Human
432,251,123,3555,Human
433,252,165,2019,Human
434,136,101,2640,Human
435,211,125,2841,Human
436,253,35,1939,Human
437,82,100,664,Human
438,5,97,2192,Human
439,254,192,706,Human
440,255,40,3049,Human
441,82,31,2111,Human
442,4,44,646,Human
443,47,193,3229,Human
444,256,30,1146,Human
445,126,194,424,Human
446,257,36,278,Human
447,159,31,1986,Human
448,4,147,3136,Human
449,258,195,101,Human
450,259,29,3263,Human
451,205,159,1232,Human
452,141,196,2806,Human
453,28,191,1454,Human
454,172,197,1382,Human
455,260,73,2523,Human
456,236,81,211,Human
457,261,163,1526,Human
458,262,35,417,Human
459,1,43,2801,Human
460,210,29,710,Human
461,196,125,1753,Human
462,181,59,339,Human
463,263,198,3353,Human
464,41,13,642,Human
465,177,63,2849,Human
466,264,4,1788,Human
467,15,199,225,Human
468,265,29,2444,Human
469,114,131,3335,Human
470,27,200,1855,Human
471,266,201,1802,Human
472,267,0,2105,Human
473,103,131,1878,Human
474,48,100,87,Human
475,162,67,2085,Human
476,85,117,590,Human
477,162,202,2150,Human
478,186,166,904,Human
479,110,23,2791,Human
480,11,65,2578,Human
481,30,165,2136,Human
482,3,3,2498,Human
483,80,42,2898,Human
484,98,178,248,Human
485,141,22,2753,Human
486,163,16,1837,Human
487,268,10,2121,Human
488,233,203,895,Human
489,30,6,2428,Human
490,60,103,2236,Human
491,269,97,640,Human
492,270,31,2590,Human
493,77,35,3254,Human
494,87,101,1852,Human
495,271,204,56,Human
496,189,205,3289,Human
497,134,46,132,Human
498,272,206,2327,Human
499,214,29,698,Human
500,16,159,1646,Human
501,273,54,3251,Human
502,118,49,2479,Human
503,168,63,3197,Human
504,34,11,2745,Human
505,126,158,2082,Human
506,145,69,2270,Human
507,274,64,1117,Human
508,275,59,1006,Human
509,276,0,2110,Human
510,277,207,2,Human
511,42,208,1057,Human
512,278,33,3437,Human
513,15,209,2536,Human
514,233,36,3197,Human
515,279,41,2401,Human
516,87,26,1248,Human
517,280,210,1301,Human
518,281,35,2207,Human
519,282,55,3489,Human
520,17,86,1551,Human
521,283,86,374,Human
522,22,178,3035,Human
523,237,93,2925,Human
524,284,158,2796,Human
525,22,10,571,Human
526,285,166,672,Human
527,5,211,3306,Human
528,86,61,1789,Human
529,224,212,1871,Human
530,66,97,1052,Human
531,225,54,3046,Human
532,47,148,1840,Human
533,217,64,912,Human
534,62,161,2442,Human
535,83,213,2376,Human
536,286,119,3234,Human
537,287,118,325,Human
538,288,68,3314,Human
539,139,6,2087,Human
540,98,214,3065,Human
541,36,3,1143,Human
542,158,31,2701,Human
543,166,215,3233,Human
544,73,27,262,Human
545,275,64,1545,Human
546,119,159,864,Human
547,174,137,2852,Human
548,164,46,350,Human
549,118,43,1252,Human
550,283,89,3161,Human
551,95,31,2518,Human
552,264,216,1317,Human
553,177,61,3371,Human
554,9,22,78,Human
555,35,119,577,Human
556,5,217,1311,Human
557,289,218,2589,Human
558,243,0,2644,Human
559,185,6,2969,Human
560,290,219,1149,Human
561,135,220,3094,Human
562,244,150,1178,Human
563,34,110,452,Human
564,160,33,305,Human
565,53,221,2814,Human
566,16,57,29,Human
567,87,82,3049,Human
568,18,222,1539,Human
569,87,31,2316,Human
570,291,57,2279,Human
571,77,65,2179,Human
572,206,64,3004,Human
573,79,20,2515,Human
574,204,108,2695,Human
575,292,8,2454,Human
576,293,29,2595,Human
577,197,33,1979,Human
578,158,43,2469,Human
579,87,223,2609,Human
580,114,105,1084,Human
581,292,0,1161,Human
582,115,159,3199,Human
583,294,224,1379,Human
584,23,10,2317,Human
585,295,9,2919,Human
586,18,15,2065,Human
587,16,69,3212,Human
588,177,38,2881,Human
589,177,86,387,Human
590,133,3,3065,Human
591,118,117,2231,Human
592,296,17,2106,Human
593,43,64,3418,Human
594,297,225,2818,Human
595,215,44,1602,Human
596,219,58,2927,Human
597,112,226,2679,Human
598,173,227,1638,Human
599,298,6,112,Human
600,243,35,2567,Human
601,253,206,1242,Human
602,47,228,2049,Human
603,94,64,1226,Human
604,177,229,1224,Human
605,3,125,1992,Human
606,299,230,1904,Human
607,300,209,176,Human
608,301,3,456,Human
609,302,231,2421,Human
610,106,33,1197,Human
611,47,232,3199,Human
612,28,200,2381,Human
613,276,46,211,Human
614,122,33,3335,Human
615,18,226,3227,Human
616,114,219,3418,Human
617,303,8,259,Human
618,266,230,2106,Human
619,3,233,3194,Human
620,5,117,787,Human
621,94,234,1341,Human
622,304,90,1345,Human
623,56,204,3558,Human
624,235,191,3288,Human
625,135,63,1204,Human
626,305,117,358,Human
627,1,101,1427,Human
628,106,82,2388,Human
629,289,33,3148,Human
630,239,33,122,Human
631,306,3,1652,Human
632,307,13,2425,Human
633,308,235,1001,Human
634,309,18,2834,Human
635,42,236,3474,Human
636,310,237,1473,Human
637,277,200,1281,Human
638,117,216,3078,Human
639,82,100,509,Human
640,53,238,2349,Human
641,172,239,2692,Human
642,6,4,1624,Human
643,311,33,2821,Human
644,99,240,353,Human
645,312,241,810,Human
646,13,90,3255,Human
647,313,242,994,Human
648,9,208,736,Human
649,271,31,3186,Human
650,48,182,118,Human
651,283,31,2328,Human
652,6,103,3028,Human
653,23,89,2525,Human
654,158,43,521,Human
655,314,119,1340,Human
656,71,86,1107,Human
657,38,8,518,Human
658,70,158,1435,Human
659,187,230,1077,Human
660,315,231,1325,Human
661,201,243,2203,Human
662,5,96,3240,Human
663,86,81,428,Human
664,289,68,1523,Human
665,316,170,1055,Human
666,48,244,2211,Human
667,49,0,3564,Human
668,126,33,855,Human
669,56,43,1919,Human
670,317,70,492,Human
671,57,65,98,Human
672,233,131,1702,Human
673,22,15,239,Human
674,219,110,2627,Human
675,136,245,2971,Human
676,158,101,1935,Human
677,4,43,3057,Human
678,114,246,908,Human
679,78,35,1901,Human
680,27,247,1814,Human
681,118,1,3474,Human
682,318,34,3371,Human
683,50,61,2255,Human
684,56,64,1152,Human
685,84,8,588,Human
686,53,248,1443,Human
687,319,178,1410,Human
688,320,194,520,Human
689,136,86,476,Human
690,31,61,2516,Human
691,321,40,1854,Human
692,84,64,1667,Human
693,162,120,3281,Human
694,322,40,2916,Human
695,323,178,1150,Human
696,91,3,2555,Human
697,324,225,2952,Human
698,62,249,2602,Human
699,84,31,767,Human
700,128,30,756,Human
701,325,33,3061,Human
702,249,250,688,Human
703,3,165,1788,Human
704,266,111,2815,Human
705,2,251,1559,Human
706,161,29,2135,Human
707,160,35,2010,Human
708,167,31,794,Human
709,326,10,1953,Human
710,263,33,950,Human
711,22,15,3018,Human
712,180,64,3092,Human
713,13,252,671,Human
714,140,31,1687,Human
715,48,43,2462,Human
716,327,51,489,Human
717,325,86,3081,Human
718,28,253,2036,Human
719,191,23,3097,Human
720,65,45,1800,Human
721,328,64,1972,Human
722,46,254,1323,Human
723,329,42,3502,Human
724,36,40,1074,Human
725,5,36,1771,Human
726,108,64,142,Human
727,151,26,2818,Human
728,330,118,654,Human
729,6,255,3495,Human
730,80,6,690,Human
731,177,256,3153,Human
732,18,2,331,Human
733,282,257,1762,Human
734,291,35,3423,Human
735,269,258,2658,Human
736,3,209,819,Human
737,123,64,1520,Human
738,331,64,2246,Human
739,252,35,3361,Human
740,1,81,273,Human
741,19,104,827,Human
742,154,43,323,Human
743,332,61,681,Human
744,68,223,2797,Human
745,51,3,3595,Human
746,333,259,112,Human
747,3,16,333,Human
748,62,191,969,Human
749,165,31,2172,Human
750,30,33,1992,Human
751,89,260,3321,Human
752,334,261,1797,Human
753,3,85,531,Human
754,189,262,1220,Human
755,142,31,1089,Human
756,335,111,503,Human
757,4,117,810,Human
758,48,43,3295,Human
759,195,36,1477,Human
760,336,3,371,Human
761,158,33,1504,Human
762,136,162,1434,Human
763,168,123,2721,Human
764,68,6,1985,Human
765,18,31,3292,Human
766,53,35,100,Human
767,337,159,755,Human
768,114,263,2798,Human
769,51,56,1751,Human
770,338,96,350,Human
771,247,188,3417,Human
772,22,103,3167,Human
773,291,245,3437,Human
774,119,61,2257,Human
775,339,63,2943,Human
776,225,10,1960,Human
777,52,159,2303,Human
778,340,10,17,Human
779,24,127,3376,Human
780,82,230,1261,Human
781,91,33,1797,Human
782,341,71,795,Human
783,340,77,112,Human
784,131,181,110,Human
785,133,10,3308,Human
786,56,151,397,Human
787,12,118,2103,Human
788,89,43,278,Human
789,342,264,21,Human
790,343,26,563,Human
791,202,212,3311,Human
792,344,4,2523,Human
793,177,8,1686,Human
794,20,0,2957,Human
795,345,265,3236,Human
796,285,73,1398,Human
797,241,106,3225,Human
798,346,69,3267,Human
799,347,13,2556,Human
800,187,266,2844,Human
801,162,11,2039,Human
802,301,15,350,Human
803,348,86,1603,Human
804,174,19,1867,Human
805,220,198,1976,Human
806,349,64,2024,Human
807,56,31,1390,Human
808,239,131,1336,Human
809,253,195,2470,Human
810,49,23,972,Human
811,185,267,3304,Human
812,133,162,3370,Human
813,144,268,1059,Human
814,5,10,2249,Human
815,43,89,1485,Human
816,42,149,3350,Human
817,350,42,1037,Human
818,351,125,659,Human
819,168,269,3108,Human
820,248,4,2283,Human
821,289,1,2615,Human
822,170,148,3555,Human
823,352,10,2426,Human
824,158,230,1804,Human
825,26,93,1396,Human
826,79,244,2790,Human
827,24,42,1834,Human
828,66,22,381,Human
829,329,270,401,Human
830,175,29,8,Human
831,269,271,893,Human
832,65,29,2977,Human
833,353,16,76,Human
834,18,86,2548,Human
835,136,93,2221,Human
836,354,35,1360,Human
837,207,181,249,Human
838,355,64,2175,Human
839,279,16,2454,Human
840,292,43,186,Human
841,88,36,3493,Human
842,140,133,241,Human
843,283,272,1290,Human
844,135,69,51,Human
845,34,178,3183,Human
846,136,55,3280,Human
847,162,0,1901,Human
848,286,145,1697,Human
849,217,64,1614,Human
850,169,26,3028,Human
851,20,98,118,Human
852,356,273,1778,Human
853,288,61,1537,Human
854,357,127,259,Human
855,356,274,3025,Human
856,178,275,682,Human
857,170,276,1249,Human
858,12,63,1311,Human
859,323,208,1978,Human
860,157,255,677,Human
861,14,10,624,Human
862,22,15,2490,Human
863,171,40,39,Human
864,167,185,2833,Human
865,358,120,1829,Human
866,6,64,1319,Human
867,118,31,1292,Human
868,171,277,808,Human
869,359,170,562,Human
870,74,13,1401,Human
871,61,278,2801,Human
872,182,16,287,Human
873,4,111,1438,Human
874,359,64,2105,Human
875,253,54,1892,Human
876,99,62,1425,Human
877,142,16,1289,Human
878,360,51,515,Human
879,254,44,1032,Human
880,61,6,736,Human
881,189,76,2618,Human
882,97,43,1805,Human
883,196,60,3016,Human
884,269,279,1764,Human
885,84,19,2487,Human
886,361,280,1215,Human
887,118,162,3523,Human
888,291,0,821,Human
889,62,120,763,Human
890,124,155,2223,Human
891,169,200,2890,Human
892,322,4,3443,Human
893,137,43,2120,Human
894,180,64,1336,Human
895,362,281,1312,Human
896,76,8,2193,Human
897,1,30,1706,Human
898,363,282,2356,Human
899,59,181,3079,Human
900,158,31,6,Human
901,173,283,1954,Human
902,6,284,255,Human
903,5,101,3181,Human
904,126,42,789,Human
905,86,31,491,Human
906,42,97,3052,Human
907,364,31,3456,Human
908,365,285,1367,Human
909,33,286,817,Human
910,366,28,789,Human
911,367,36,1430,Human
912,133,64,3544,Human
913,331,118,2476,Human
914,137,117,317,Human
915,59,287,2041,Human
916,368,240,2538,Human
917,133,105,1177,Human
918,15,31,1268,Human
919,93,19,1116,Human
920,160,61,3338,Human
921,369,0,2903,Human
922,337,278,2158,Human
923,119,117,1652,Human
924,217,159,3302,Human
925,318,288,242,Human
926,243,86,1775,Human
927,346,0,1825,Human
928,86,33,3190,Human
929,370,30,816,Human
930,371,26,1282,Human
931,96,148,2201,Human
932,372,185,2943,Human
933,373,179,2630,Human
934,276,289,2449,Human
935,105,43,3368,Human
936,4,43,1931,Human
937,250,93,2889,Human
938,53,11,2784,Human
939,331,4,1351,Human
940,47,64,2763,Human
941,320,73,2177,Human
942,187,33,1852,Human
943,56,158,3413,Human
944,47,204,2154,Human
945,374,290,700,Human
946,341,64,3455,Human
947,137,43,2274,Human
948,375,101,577,Human
949,43,291,2268,Human
950,60,292,1417,Human
951,255,40,1931,Human
952,34,22,1972,Human
953,376,35,1922,Human
954,160,6,2084,Human
955,205,51,240,Human
956,147,101,1546,Human
957,174,117,983,Human
958,42,134,1538,Human
959,139,3,1673,Human
960,119,4,399,Human
961,43,137,2730,Human
962,106,198,1944,Human
963,174,78,226,Human
964,187,6,2923,Human
965,368,64,1777,Human
966,69,64,2170,Human
967,377,134,3377,Human
968,354,31,2517,Human
969,221,46,490,Human
970,47,290,3111,Human
971,35,0,3314,Human
972,119,0,3300,Human
973,68,61,1758,Human
974,42,162,2509,Human
975,79,201,3416,Human
976,72,171,167,Human
977,50,64,3415,Human
978,378,35,719,Human
979,26,108,2698,Human
980,38,133,1151,Human
981,213,26,1761,Human
982,379,118,3127,Human
983,380,114,49,Human
984,187,33,2639,Human
985,5,67,3341,Human
986,143,87,3584,Human
987,131,63,3548,Human
988,53,293,3070,Human
989,143,158,450,Human
990,60,33,653,Human
991,70,86,35,Human
992,141,57,2334,Human
993,14,54,2506,Human
994,20,116,2877,Human
995,197,48,3021,Human
996,381,43,1570,Human
997,382,165,3045,Human
998,120,54,2322,Human
999,269,294,3007,Human
