id,action,origin,destination,start_time,epsilon
127,0,1,1,378,0.47
128,1,0,0,384,0.74
129,1,1,1,384,0.55
130,2,0,0,390,0.76
131,1,1,1,390,0.37
132,0,0,0,396,0.40
133,1,1,1,396,0.81
134,1,0,0,402,0.57
135,1,1,1,402,0.44
136,1,0,0,408,0.45
137,2,1,1,408,0.69
138,1,0,0,414,0.64
139,1,1,1,414,0.56
140,2,0,0,420,0.68
141,1,1,1,420,0.65
142,2,0,0,426,0.72
143,2,1,1,426,0.51
144,2,0,0,432,0.51
145,0,1,1,432,0.52
146,2,0,0,438,0.49
147,0,1,1,438,0.70
148,2,0,0,444,0.78
149,2,1,1,444,0.76
150,1,0,0,450,0.52
151,2,1,1,450,0.45
152,0,0,0,456,0.45
153,1,1,1,456,0.70
154,2,0,0,462,0.41
155,1,1,1,462,0.73
156,1,0,0,468,0.71
157,0,1,1,468,0.79
158,1,0,0,474,0.45
159,2,1,1,474,0.47
160,0,0,0,480,0.69
161,1,1,1,480,0.49
162,0,0,0,486,0.58
163,2,1,1,486,0.61
164,0,0,0,492,0.68
165,0,1,1,492,0.46
166,2,0,0,498,0.60
167,1,1,1,498,0.40
168,1,0,0,504,0.81
169,1,1,1,504,0.53
170,1,0,0,510,0.72
171,0,1,1,510,0.60
172,1,0,0,516,0.60
173,2,1,1,516,0.48
174,2,0,0,522,0.43
175,2,1,1,522,0.67
176,2,0,0,528,0.61
177,2,1,1,528,0.73
178,0,0,0,534,0.62
179,1,1,1,534,0.73
180,1,0,0,540,0.59
181,1,1,1,540,0.69
182,2,0,0,546,0.64
183,1,1,1,546,0.66
184,1,0,0,552,0.76
185,2,1,1,552,0.44
186,2,0,0,558,0.59
187,2,1,1,558,0.82
188,0,0,0,564,0.41
189,1,1,1,564,0.43
190,0,0,0,570,0.50
191,0,1,1,570,0.58
192,2,0,0,576,0.56
193,2,1,1,576,0.61
194,1,0,0,582,0.54
195,1,1,1,582,0.45
196,2,0,0,588,0.63
197,1,1,1,588,0.52
198,0,0,0,594,0.81
199,2,1,1,594,0.57
200,2,0,0,600,0.60
201,1,1,1,600,0.44
202,0,0,0,606,0.58
203,1,1,1,606,0.74
204,1,0,0,612,0.52
205,2,1,1,612,0.54
206,2,0,0,618,0.63
207,2,1,1,618,0.45
208,2,0,0,624,0.61
209,2,1,1,624,0.64
210,1,0,0,630,0.51
211,1,1,1,630,0.47
212,1,0,0,636,0.44
213,2,1,1,636,0.45
214,0,0,0,642,0.65
215,1,1,1,642,0.50
216,1,0,0,648,0.76
217,1,1,1,648,0.61
218,1,0,0,654,0.44
219,0,1,1,654,0.44
220,2,0,0,660,0.64
221,2,1,1,660,0.73
222,2,0,0,666,0.64
223,0,1,1,666,0.55
224,2,0,0,672,0.59
225,2,1,1,672,0.47
226,2,0,0,678,0.53
227,1,1,1,678,0.57
228,1,0,0,684,0.44
229,1,1,1,684,0.61
230,1,0,0,690,0.47
231,1,1,1,690,0.60
232,2,0,0,696,0.52
233,2,1,1,696,0.76
234,2,0,0,702,0.49
235,2,1,1,702,0.70
236,2,0,0,708,0.70
237,1,1,1,708,0.70
238,2,0,0,714,0.67
239,0,1,1,714,0.56
240,2,0,0,720,0.73
241,2,1,1,720,0.49
242,0,0,0,726,0.57
243,0,1,1,726,0.46
244,0,0,0,732,0.74
245,2,1,1,732,0.43
246,2,0,0,738,0.73
247,2,1,1,738,0.64
248,0,0,0,744,0.63
249,0,1,1,744,0.50
250,2,0,0,750,0.38
251,2,1,1,750,0.78
252,2,0,0,756,0.59
253,1,1,1,756,0.61
254,1,0,0,762,0.79
255,0,1,1,762,0.63
256,1,0,0,768,0.37
257,0,1,1,768,0.72
258,1,0,0,774,0.48
259,2,1,1,774,0.78
260,0,0,0,780,0.53
261,0,1,1,780,0.55
262,0,0,0,786,0.48
263,2,1,1,786,0.50
264,2,0,0,792,0.72
265,1,1,1,792,0.59
266,0,0,0,798,0.80
267,2,1,1,798,0.44
268,1,0,0,804,0.66
269,2,1,1,804,0.52
270,1,0,0,810,0.83
271,2,1,1,810,0.55
272,1,0,0,816,0.78
273,2,1,1,816,0.36
274,0,0,0,822,0.42
275,1,1,1,822,0.67
276,2,0,0,828,0.67
277,2,1,1,828,0.69
278,2,0,0,834,0.50
279,2,1,1,834,0.46
280,0,0,0,840,0.75
281,2,1,1,840,0.69
282,0,0,0,846,0.46
283,1,1,1,846,0.47
284,0,0,0,852,0.81
285,0,1,1,852,0.75
286,2,0,0,858,0.79
287,2,1,1,858,0.70
288,0,0,0,864,0.49
289,1,1,1,864,0.61
290,0,0,0,870,0.54
291,1,1,1,870,0.73
292,2,0,0,876,0.56
293,0,1,1,876,0.55
294,1,0,0,882,0.83
295,2,1,1,882,0.60
296,2,0,0,888,0.45
297,0,1,1,888,0.56
298,1,0,0,894,0.45
299,0,1,1,894,0.60
300,1,0,0,900,0.53
301,0,1,1,900,0.45
302,1,0,0,906,0.67
303,2,1,1,906,0.72
304,1,0,0,912,0.56
305,2,1,1,912,0.76
306,2,0,0,918,0.38
307,0,1,1,918,0.50
308,2,0,0,924,0.61
309,0,1,1,924,0.46
310,1,0,0,930,0.80
311,2,1,1,930,0.61
312,2,0,0,936,0.54
313,0,1,1,936,0.62
314,0,0,0,942,0.76
315,2,1,1,942,0.75
316,0,0,0,948,0.53
317,0,1,1,948,0.49
318,2,0,0,954,0.38
319,2,1,1,954,0.57
320,2,0,0,960,0.62
321,1,1,1,960,0.47
322,2,0,0,966,0.76
323,1,1,1,966,0.56
324,0,0,0,972,0.72
325,0,1,1,972,0.65
326,1,0,0,978,0.83
327,0,1,1,978,0.57
328,2,0,0,984,0.46
329,1,1,1,984,0.69
330,0,0,0,990,0.48
331,2,1,1,990,0.62
332,1,0,0,996,0.59
333,2,1,1,996,0.56
334,1,0,0,1002,0.63
335,1,1,1,1002,0.67
336,0,0,0,1008,0.49
337,1,1,1,1008,0.57
338,2,0,0,1014,0.54
339,0,1,1,1014,0.66
340,2,0,0,1020,0.61
341,1,1,1,1020,0.52
342,2,0,0,1026,0.64
343,2,1,1,1026,0.59
344,2,0,0,1032,0.77
345,0,1,1,1032,0.67
346,2,0,0,1038,0.64
347,0,1,1,1038,0.36
348,1,0,0,1044,0.47
349,1,1,1,1044,0.71
350,1,0,0,1050,0.82
351,1,1,1,1050,0.44
352,0,0,0,1056,0.76
353,0,1,1,1056,0.35
354,0,0,0,1062,0.54
355,0,1,1,1062,0.50
356,2,0,0,1068,0.48
357,0,1,1,1068,0.43
358,2,0,0,1074,0.69
359,0,1,1,1074,0.53
360,2,0,0,1080,0.44
361,0,1,1,1080,0.49
362,1,0,0,1086,0.61
363,1,1,1,1086,0.55
364,2,0,0,1092,0.57
365,1,1,1,1092,0.76
366,0,0,0,1098,0.65
367,1,1,1,1098,0.69
368,0,0,0,1104,0.56
369,2,1,1,1104,0.64
370,0,0,0,1110,0.58
371,1,1,1,1110,0.75
372,2,0,0,1116,0.90
373,1,1,1,1116,0.38
374,0,0,0,1122,0.47
375,2,1,1,1122,0.55
376,0,0,0,1128,0.71
377,0,1,1,1128,0.52
378,0,0,0,1134,0.56
379,0,1,1,1134,0.63
380,1,0,0,1140,0.67
381,1,1,1,1140,0.56
382,1,0,0,1146,0.62
383,0,1,1,1146,0.77
384,0,0,0,1152,0.41
385,0,1,1,1152,0.46
386,1,0,0,1158,0.57
387,2,1,1,1158,0.51
388,2,0,0,1164,0.52
389,0,1,1,1164,0.72
390,0,0,0,1170,0.67
391,2,1,1,1170,0.49
392,2,0,0,1176,0.66
393,2,1,1,1176,0.48
394,0,0,0,1182,0.77
395,0,1,1,1182,0.52
396,2,0,0,1188,0.55
397,0,1,1,1188,0.69
398,1,0,0,1194,0.57
399,2,1,1,1194,0.44
400,2,0,0,1200,0.86
401,2,1,1,1200,0.42
402,2,0,0,1206,0.64
403,1,1,1,1206,0.57
404,1,0,0,1212,0.68
405,1,1,1,1212,0.67
406,2,0,0,1218,0.54
407,2,1,1,1218,0.53
408,2,0,0,1224,0.60
409,2,1,1,1224,0.49
410,2,0,0,1230,0.49
411,0,1,1,1230,0.66
412,2,0,0,1236,0.53
413,2,1,1,1236,0.36
414,2,0,0,1242,0.68
415,1,1,1,1242,0.40
416,0,0,0,1248,0.59
417,1,1,1,1248,0.56
418,1,0,0,1254,0.53
419,1,1,1,1254,0.54
420,2,0,0,1260,0.50
421,1,1,1,1260,0.69
422,0,0,0,1266,0.68
423,2,1,1,1266,0.74
424,1,0,0,1272,0.85
425,2,1,1,1272,0.80
426,0,0,0,1278,0.64
427,0,1,1,1278,0.57
428,1,0,0,1284,0.36
429,1,1,1,1284,0.79
430,1,0,0,1290,0.74
431,1,1,1,1290,0.75
432,0,0,0,1296,0.49
433,1,1,1,1296,0.61
434,2,0,0,1302,0.71
435,2,1,1,1302,0.55
436,1,0,0,1308,0.49
437,2,1,1,1308,0.48
438,2,0,0,1314,0.60
439,2,1,1,1314,0.80
440,2,0,0,1320,0.45
441,2,1,1,1320,0.52
442,1,0,0,1326,0.45
443,0,1,1,1326,0.43
444,1,0,0,1332,0.39
445,0,1,1,1332,0.82
446,1,0,0,1338,0.76
447,1,1,1,1338,0.62
448,0,0,0,1344,0.51
449,1,1,1,1344,0.63
450,2,0,0,1350,0.63
451,2,1,1,1350,0.75
452,0,0,0,1356,0.63
453,0,1,1,1356,0.46
454,0,0,0,1362,0.68
455,2,1,1,1362,0.77
456,0,0,0,1368,0.73
457,0,1,1,1368,0.76
458,1,0,0,1374,0.55
459,0,1,1,1374,0.60
460,2,0,0,1380,0.57
461,1,1,1,1380,0.59
462,1,0,0,1386,0.53
463,1,1,1,1386,0.53
464,0,0,0,1392,0.52
465,0,1,1,1392,0.85
466,1,0,0,1398,0.70
467,1,1,1,1398,0.52
468,0,0,0,1404,0.45
469,1,1,1,1404,0.78
470,1,0,0,1410,0.67
471,2,1,1,1410,0.76
472,2,0,0,1416,0.46
473,1,1,1,1416,0.37
474,0,0,0,1422,0.44
475,0,1,1,1422,0.79
476,1,0,0,1428,0.51
477,2,1,1,1428,0.47
478,0,0,0,1434,0.46
479,1,1,1,1434,0.59
480,2,0,0,1440,0.77
481,0,1,1,1440,0.52
482,1,0,0,1446,0.62
483,0,1,1,1446,0.47
484,2,0,0,1452,0.77
485,0,1,1,1452,0.50
486,0,0,0,1458,0.70
487,2,1,1,1458,0.60
488,1,0,0,1464,0.79
489,2,1,1,1464,0.56
490,2,0,0,1470,0.72
491,0,1,1,1470,0.47
492,0,0,0,1476,0.40
493,1,1,1,1476,0.37
494,1,0,0,1482,0.38
495,1,1,1,1482,0.66
496,2,0,0,1488,0.48
497,2,1,1,1488,0.80
498,2,0,0,1494,0.55
499,2,1,1,1494,0.69
500,0,0,0,1500,0.44
501,1,1,1,1500,0.46
502,2,0,0,1506,0.77
503,0,1,1,1506,0.67
504,2,0,0,1512,0.39
505,0,1,1,1512,0.62
506,1,0,0,1518,0.47
507,1,1,1,1518,0.71
508,2,0,0,1524,0.48
509,2,1,1,1524,0.56
510,2,0,0,1530,0.49
511,0,1,1,1530,0.39
512,0,0,0,1536,0.38
513,1,1,1,1536,0.73
514,0,0,0,1542,0.57
515,2,1,1,1542,0.40
516,0,0,0,1548,0.84
517,0,1,1,1548,0.51
518,2,0,0,1554,0.72
519,2,1,1,1554,0.51
520,2,0,0,1560,0.50
521,1,1,1,1560,0.54
522,2,0,0,1566,0.59
523,0,1,1,1566,0.41
524,0,0,0,1572,0.55
525,2,1,1,1572,0.61
526,2,0,0,1578,0.50
527,2,1,1,1578,0.77
528,2,0,0,1584,0.65
529,2,1,1,1584,0.45
530,1,0,0,1590,0.51
531,2,1,1,1590,0.75
532,1,0,0,1596,0.48
533,2,1,1,1596,0.73
534,1,0,0,1602,0.55
535,0,1,1,1602,0.41
536,2,0,0,1608,0.53
537,0,1,1,1608,0.68
538,0,0,0,1614,0.56
539,2,1,1,1614,0.54
540,2,0,0,1620,0.64
541,0,1,1,1620,0.45
542,1,0,0,1626,0.61
543,2,1,1,1626,0.44
544,2,0,0,1632,0.70
545,0,1,1,1632,0.79
546,2,0,0,1638,0.63
547,0,1,1,1638,0.45
548,2,0,0,1644,0.44
549,1,1,1,1644,0.68
550,2,0,0,1650,0.53
551,1,1,1,1650,0.46
552,2,0,0,1656,0.64
553,0,1,1,1656,0.46
554,1,0,0,1662,0.50
555,1,1,1,1662,0.75
556,1,0,0,1668,0.58
557,0,1,1,1668,0.67
558,1,0,0,1674,0.48
559,1,1,1,1674,0.77
560,0,0,0,1680,0.46
561,1,1,1,1680,0.64
562,0,0,0,1686,0.77
563,2,1,1,1686,0.49
564,1,0,0,1692,0.48
565,1,1,1,1692,0.63
566,1,0,0,1698,0.53
567,2,1,1,1698,0.43
568,2,0,0,1704,0.37
569,2,1,1,1704,0.48
570,2,0,0,1710,0.73
571,1,1,1,1710,0.46
572,1,0,0,1716,0.45
573,2,1,1,1716,0.61
574,1,0,0,1722,0.62
575,1,1,1,1722,0.61
576,1,0,0,1728,0.44
577,2,1,1,1728,0.45
578,1,0,0,1734,0.60
579,2,1,1,1734,0.60
580,2,0,0,1740,0.43
581,2,1,1,1740,0.42
582,2,0,0,1746,0.64
583,2,1,1,1746,0.69
584,0,0,0,1752,0.50
585,1,1,1,1752,0.83
586,2,0,0,1758,0.38
587,1,1,1,1758,0.34
588,0,0,0,1764,0.84
589,2,1,1,1764,0.48
590,1,0,0,1770,0.72
591,1,1,1,1770,0.60
592,1,0,0,1776,0.44
593,2,1,1,1776,0.80
594,2,0,0,1782,0.50
595,0,1,1,1782,0.49
596,2,0,0,1788,0.53
597,1,1,1,1788,0.77
598,1,0,0,1794,0.49
599,2,1,1,1794,0.40
600,0,0,0,1800,0.44
601,0,1,1,1800,0.38
602,2,0,0,1806,0.56
603,2,1,1,1806,0.52
604,0,0,0,1812,0.84
605,1,1,1,1812,0.42
606,1,0,0,1818,0.57
607,0,1,1,1818,0.89
608,1,0,0,1824,0.65
609,2,1,1,1824,0.38
610,1,0,0,1830,0.66
611,1,1,1,1830,0.58
612,0,0,0,1836,0.42
613,2,1,1,1836,0.39
614,2,0,0,1842,0.42
615,1,1,1,1842,0.57
616,1,0,0,1848,0.80
617,0,1,1,1848,0.59
618,0,0,0,1854,0.64
619,1,1,1,1854,0.69
620,2,0,0,1860,0.44
621,0,1,1,1860,0.45
622,2,0,0,1866,0.77
623,0,1,1,1866,0.63
624,1,0,0,1872,0.73
625,0,1,1,1872,0.46
626,0,0,0,1878,0.50
627,2,1,1,1878,0.66
628,1,0,0,1884,0.34
629,1,1,1,1884,0.67
630,2,0,0,1890,0.52
631,0,1,1,1890,0.70
632,1,0,0,1896,0.55
633,2,1,1,1896,0.48
634,2,0,0,1902,0.53
635,0,1,1,1902,0.59
636,0,0,0,1908,0.47
637,0,1,1,1908,0.61
638,2,0,0,1914,0.68
639,1,1,1,1914,0.58
640,2,0,0,1920,0.54
641,2,1,1,1920,0.49
642,0,0,0,1926,0.51
643,2,1,1,1926,0.60
644,0,0,0,1932,0.53
645,0,1,1,1932,0.56
646,0,0,0,1938,0.52
647,2,1,1,1938,0.51
648,2,0,0,1944,0.37
649,2,1,1,1944,0.82
650,0,0,0,1950,0.51
651,1,1,1,1950,0.56
652,2,0,0,1956,0.53
653,2,1,1,1956,0.46
654,2,0,0,1962,0.61
655,1,1,1,1962,0.91
656,2,0,0,1968,0.79
657,2,1,1,1968,0.50
658,1,0,0,1974,0.64
659,0,1,1,1974,0.76
660,0,0,0,1980,0.52
661,0,1,1,1980,0.61
662,0,0,0,1986,0.62
663,0,1,1,1986,0.70
664,2,0,0,1992,0.69
665,2,1,1,1992,0.77
666,1,0,0,1998,0.56
667,1,1,1,1998,0.66
668,1,0,0,2004,0.45
669,0,1,1,2004,0.43
670,2,0,0,2010,0.46
671,0,1,1,2010,0.60
672,1,0,0,2016,0.57
673,1,1,1,2016,0.57
674,1,0,0,2022,0.63
675,0,1,1,2022,0.60
676,0,0,0,2028,0.45
677,0,1,1,2028,0.57
678,2,0,0,2034,0.40
679,2,1,1,2034,0.74
680,0,0,0,2040,0.51
681,2,1,1,2040,0.67
682,2,0,0,2046,0.84
683,0,1,1,2046,0.59
684,0,0,0,2052,0.42
685,2,1,1,2052,0.42
686,0,0,0,2058,0.47
687,1,1,1,2058,0.56
688,2,0,0,2064,0.48
689,1,1,1,2064,0.73
690,0,0,0,2070,0.67
691,0,1,1,2070,0.62
692,1,0,0,2076,0.65
693,0,1,1,2076,0.69
694,2,0,0,2082,0.71
695,2,1,1,2082,0.43
696,0,0,0,2088,0.41
697,1,1,1,2088,0.45
698,0,0,0,2094,0.58
699,1,1,1,2094,0.69
700,0,0,0,2100,0.53
701,2,1,1,2100,0.59
702,2,0,0,2106,0.38
703,0,1,1,2106,0.82
704,1,0,0,2112,0.48
705,1,1,1,2112,0.64
706,0,0,0,2118,0.56
707,0,1,1,2118,0.74
708,0,0,0,2124,0.48
709,1,1,1,2124,0.62
710,0,0,0,2130,0.80
711,1,1,1,2130,0.67
712,2,0,0,2136,0.61
713,2,1,1,2136,0.53
714,0,0,0,2142,0.62
715,0,1,1,2142,0.58
716,1,0,0,2148,0.80
717,1,1,1,2148,0.47
718,1,0,0,2154,0.74
719,2,1,1,2154,0.46
720,2,0,0,2160,0.65
721,1,1,1,2160,0.46
722,0,0,0,2166,0.74
723,1,1,1,2166,0.41
724,2,0,0,2172,0.60
725,2,1,1,2172,0.62
726,0,0,0,2178,0.63
727,1,1,1,2178,0.36
728,1,0,0,2184,0.47
729,2,1,1,2184,0.37
730,0,0,0,2190,0.63
731,0,1,1,2190,0.45
732,0,0,0,2196,0.59
733,2,1,1,2196,0.43
734,0,0,0,2202,0.39
735,0,1,1,2202,0.52
736,0,0,0,2208,0.62
737,1,1,1,2208,0.60
738,2,0,0,2214,0.61
739,0,1,1,2214,0.35
740,2,0,0,2220,0.57
741,2,1,1,2220,0.41
742,1,0,0,2226,0.55
743,2,1,1,2226,0.49
744,1,0,0,2232,0.55
745,1,1,1,2232,0.37
746,0,0,0,2238,0.61
747,0,1,1,2238,0.67
748,1,0,0,2244,0.74
749,1,1,1,2244,0.70
750,1,0,0,2250,0.38
751,0,1,1,2250,0.46
752,0,0,0,2256,0.46
753,0,1,1,2256,0.63
754,2,0,0,2262,0.66
755,1,1,1,2262,0.45
756,1,0,0,2268,0.58
757,0,1,1,2268,0.71
758,1,0,0,2274,0.60
759,0,1,1,2274,0.69
760,1,0,0,2280,0.40
761,2,1,1,2280,0.49
762,1,0,0,2286,0.72
763,0,1,1,2286,0.67
764,0,0,0,2292,0.54
765,0,1,1,2292,0.72
766,1,0,0,2298,0.40
767,1,1,1,2298,0.48
768,1,0,0,2304,0.66
769,0,1,1,2304,0.62
770,2,0,0,2310,0.75
771,0,1,1,2310,0.55
772,1,0,0,2316,0.54
773,1,1,1,2316,0.49
774,2,0,0,2322,0.66
775,1,1,1,2322,0.58
776,1,0,0,2328,0.43
777,2,1,1,2328,0.63
778,2,0,0,2334,0.60
779,1,1,1,2334,0.61
780,2,0,0,2340,0.61
781,1,1,1,2340,0.60
782,0,0,0,2346,0.80
783,1,1,1,2346,0.49
784,2,0,0,2352,0.66
785,2,1,1,2352,0.56
786,1,0,0,2358,0.77
787,1,1,1,2358,0.53
788,1,0,0,2364,0.44
789,1,1,1,2364,0.37
790,0,0,0,2370,0.69
791,0,1,1,2370,0.61
792,0,0,0,2376,0.78
793,0,1,1,2376,0.42
794,0,0,0,2382,0.71
795,2,1,1,2382,0.40
796,0,0,0,2388,0.64
797,1,1,1,2388,0.56
798,1,0,0,2394,0.46
799,2,1,1,2394,0.81
800,1,0,0,2400,0.66
801,2,1,1,2400,0.85
802,0,0,0,2406,0.38
803,1,1,1,2406,0.62
804,1,0,0,2412,0.86
805,1,1,1,2412,0.61
806,0,0,0,2418,0.55
807,1,1,1,2418,0.59
808,2,0,0,2424,0.62
809,0,1,1,2424,0.41
810,1,0,0,2430,0.54
811,2,1,1,2430,0.37
812,1,0,0,2436,0.62
813,1,1,1,2436,0.55
814,2,0,0,2442,0.35
815,0,1,1,2442,0.53
816,0,0,0,2448,0.54
817,0,1,1,2448,0.68
818,1,0,0,2454,0.77
819,0,1,1,2454,0.46
820,1,0,0,2460,0.62
821,1,1,1,2460,0.47
822,0,0,0,2466,0.48
823,1,1,1,2466,0.59
824,2,0,0,2472,0.54
825,2,1,1,2472,0.59
826,0,0,0,2478,0.64
827,0,1,1,2478,0.84
828,1,0,0,2484,0.42
829,2,1,1,2484,0.37
830,0,0,0,2490,0.55
831,1,1,1,2490,0.66
832,0,0,0,2496,0.40
833,0,1,1,2496,0.59
834,0,0,0,2502,0.43
835,2,1,1,2502,0.44
836,2,0,0,2508,0.52
837,0,1,1,2508,0.58
838,0,0,0,2514,0.35
839,0,1,1,2514,0.76
840,2,0,0,2520,0.52
841,1,1,1,2520,0.55
842,0,0,0,2526,0.50
843,1,1,1,2526,0.44
844,1,0,0,2532,0.45
845,2,1,1,2532,0.51
846,2,0,0,2538,0.36
847,1,1,1,2538,0.69
848,2,0,0,2544,0.62
849,1,1,1,2544,0.56
850,2,0,0,2550,0.63
851,2,1,1,2550,0.48
852,0,0,0,2556,0.73
853,2,1,1,2556,0.44
854,2,0,0,2562,0.48
855,2,1,1,2562,0.47
856,2,0,0,2568,0.40
857,0,1,1,2568,0.49
858,1,0,0,2574,0.64
859,0,1,1,2574,0.54
860,1,0,0,2580,0.69
861,1,1,1,2580,0.74
862,0,0,0,2586,0.84
863,1,1,1,2586,0.74
864,2,0,0,2592,0.89
865,2,1,1,2592,0.77
866,1,0,0,2598,0.78
867,0,1,1,2598,0.58
868,0,0,0,2604,0.56
869,1,1,1,2604,0.55
870,1,0,0,2610,0.50
871,1,1,1,2610,0.74
872,2,0,0,2616,0.56
873,2,1,1,2616,0.43
874,1,0,0,2622,0.59
875,2,1,1,2622,0.81
876,0,0,0,2628,0.39
877,1,1,1,2628,0.53
878,2,0,0,2634,0.73
879,2,1,1,2634,0.52
880,0,0,0,2640,0.69
881,2,1,1,2640,0.47
882,0,0,0,2646,0.61
883,2,1,1,2646,0.62
884,1,0,0,2652,0.60
885,2,1,1,2652,0.38
886,1,0,0,2658,0.61
887,1,1,1,2658,0.43
888,1,0,0,2664,0.42
889,2,1,1,2664,0.78
890,2,0,0,2670,0.69
891,2,1,1,2670,0.55
892,0,0,0,2676,0.70
893,0,1,1,2676,0.42
894,1,0,0,2682,0.52
895,0,1,1,2682,0.42
896,1,0,0,2688,0.47
897,0,1,1,2688,0.77
898,1,0,0,2694,0.52
899,1,1,1,2694,0.62
900,1,0,0,2700,0.66
901,0,1,1,2700,0.48
902,2,0,0,2706,0.54
903,1,1,1,2706,0.55
904,0,0,0,2712,0.71
905,0,1,1,2712,0.54
906,2,0,0,2718,0.69
907,2,1,1,2718,0.38
908,2,0,0,2724,0.42
909,1,1,1,2724,0.38
910,0,0,0,2730,0.47
911,0,1,1,2730,0.48
912,0,0,0,2736,0.79
913,1,1,1,2736,0.51
914,0,0,0,2742,0.79
915,1,1,1,2742,0.61
916,0,0,0,2748,0.59
917,2,1,1,2748,0.66
918,0,0,0,2754,0.73
919,1,1,1,2754,0.76
920,1,0,0,2760,0.43
921,0,1,1,2760,0.51
922,1,0,0,2766,0.40
923,0,1,1,2766,0.72
924,0,0,0,2772,0.54
925,2,1,1,2772,0.66
926,0,0,0,2778,0.59
927,1,1,1,2778,0.62
928,1,0,0,2784,0.57
929,2,1,1,2784,0.59
930,1,0,0,2790,0.50
931,1,1,1,2790,0.79
932,1,0,0,2796,0.41
933,2,1,1,2796,0.38
934,2,0,0,2802,0.54
935,1,1,1,2802,0.70
936,1,0,0,2808,0.49
937,0,1,1,2808,0.81
938,0,0,0,2814,0.49
939,2,1,1,2814,0.68
940,1,0,0,2820,0.54
941,0,1,1,2820,0.59
942,0,0,0,2826,0.75
943,1,1,1,2826,0.57
944,2,0,0,2832,0.48
945,0,1,1,2832,0.48
946,0,0,0,2838,0.51
947,1,1,1,2838,0.44
948,2,0,0,2844,0.65
949,1,1,1,2844,0.59
950,2,0,0,2850,0.51
951,0,1,1,2850,0.66
952,2,0,0,2856,0.55
