id,action,origin,destination,start_time
101,2,1,1,300
102,0,0,0,306
103,0,1,1,306
104,2,0,0,312
105,2,1,1,312
106,2,0,0,318
107,2,1,1,318
108,0,0,0,324
109,1,1,1,324
110,0,0,0,330
111,2,1,1,330
112,1,0,0,336
113,0,1,1,336
114,0,0,0,342
115,2,1,1,342
116,2,0,0,348
117,1,1,1,348
118,2,0,0,354
119,0,1,1,354
120,1,0,0,360
121,2,1,1,360
122,2,0,0,366
123,0,1,1,366
124,0,0,0,372
125,0,1,1,372
126,0,0,0,378
127,0,1,1,378
128,0,0,0,384
129,0,1,1,384
130,1,0,0,390
131,1,1,1,390
132,0,0,0,396
133,1,1,1,396
134,0,0,0,402
135,1,1,1,402
136,1,0,0,408
137,0,1,1,408
138,2,0,0,414
139,1,1,1,414
140,1,0,0,420
141,1,1,1,420
142,1,0,0,426
143,0,1,1,426
144,2,0,0,432
145,0,1,1,432
146,0,0,0,438
147,2,1,1,438
148,0,0,0,444
149,0,1,1,444
150,1,0,0,450
151,2,1,1,450
152,0,0,0,456
153,1,1,1,456
154,1,0,0,462
155,1,1,1,462
156,1,0,0,468
157,0,1,1,468
158,0,0,0,474
159,0,1,1,474
160,2,0,0,480
161,0,1,1,480
162,0,0,0,486
163,0,1,1,486
164,2,0,0,492
165,1,1,1,492
166,1,0,0,498
167,0,1,1,498
168,0,0,0,504
169,2,1,1,504
170,2,0,0,510
171,2,1,1,510
172,1,0,0,516
173,0,1,1,516
174,2,0,0,522
175,1,1,1,522
176,1,0,0,528
177,2,1,1,528
178,1,0,0,534
179,2,1,1,534
180,1,0,0,540
181,0,1,1,540
182,2,0,0,546
183,2,1,1,546
184,0,0,0,552
185,0,1,1,552
186,2,0,0,558
187,2,1,1,558
188,0,0,0,564
189,2,1,1,564
190,2,0,0,570
191,0,1,1,570
192,0,0,0,576
193,2,1,1,576
194,1,0,0,582
195,1,1,1,582
196,1,0,0,588
197,1,1,1,588
198,0,0,0,594
199,2,1,1,594
200,0,0,0,600
201,1,1,1,600
202,1,0,0,606
203,1,1,1,606
204,2,0,0,612
205,0,1,1,612
206,2,0,0,618
207,2,1,1,618
208,2,0,0,624
209,1,1,1,624
210,0,0,0,630
211,1,1,1,630
212,2,0,0,636
213,1,1,1,636
214,2,0,0,642
215,2,1,1,642
216,0,0,0,648
217,1,1,1,648
218,1,0,0,654
219,2,1,1,654
220,1,0,0,660
221,2,1,1,660
222,1,0,0,666
223,1,1,1,666
224,0,0,0,672
225,1,1,1,672
226,0,0,0,678
227,1,1,1,678
228,1,0,0,684
229,0,1,1,684
230,2,0,0,690
231,2,1,1,690
232,1,0,0,696
233,2,1,1,696
234,0,0,0,702
235,1,1,1,702
236,2,0,0,708
237,2,1,1,708
238,1,0,0,714
239,0,1,1,714
240,2,0,0,720
241,2,1,1,720
242,1,0,0,726
243,0,1,1,726
244,1,0,0,732
245,2,1,1,732
246,0,0,0,738
247,1,1,1,738
248,0,0,0,744
249,0,1,1,744
250,0,0,0,750
251,1,1,1,750
252,1,0,0,756
253,1,1,1,756
254,1,0,0,762
255,1,1,1,762
256,2,0,0,768
257,1,1,1,768
258,0,0,0,774
259,1,1,1,774
260,2,0,0,780
261,2,1,1,780
262,1,0,0,786
263,2,1,1,786
264,2,0,0,792
265,1,1,1,792
266,1,0,0,798
267,0,1,1,798
268,0,0,0,804
269,1,1,1,804
270,1,0,0,810
271,0,1,1,810
272,0,0,0,816
273,0,1,1,816
274,1,0,0,822
275,2,1,1,822
276,0,0,0,828
277,1,1,1,828
278,0,0,0,834
279,0,1,1,834
280,1,0,0,840
281,0,1,1,840
282,2,0,0,846
283,0,1,1,846
284,1,0,0,852
285,1,1,1,852
286,1,0,0,858
287,1,1,1,858
288,1,0,0,864
289,0,1,1,864
290,2,0,0,870
291,0,1,1,870
292,2,0,0,876
293,0,1,1,876
294,0,0,0,882
295,2,1,1,882
296,0,0,0,888
297,2,1,1,888
298,1,0,0,894
299,0,1,1,894
300,0,0,0,900
301,1,1,1,900
302,2,0,0,906
303,2,1,1,906
304,0,0,0,912
305,2,1,1,912
306,2,0,0,918
307,2,1,1,918
308,0,0,0,924
309,1,1,1,924
310,1,0,0,930
311,1,1,1,930
312,2,0,0,936
313,1,1,1,936
314,0,0,0,942
315,0,1,1,942
316,0,0,0,948
317,1,1,1,948
318,0,0,0,954
319,0,1,1,954
320,1,0,0,960
321,1,1,1,960
322,0,0,0,966
323,1,1,1,966
324,1,0,0,972
325,1,1,1,972
326,0,0,0,978
327,2,1,1,978
328,2,0,0,984
329,0,1,1,984
330,1,0,0,990
331,0,1,1,990
332,2,0,0,996
333,0,1,1,996
334,0,0,0,1002
335,0,1,1,1002
336,2,0,0,1008
337,2,1,1,1008
338,0,0,0,1014
339,0,1,1,1014
340,1,0,0,1020
341,0,1,1,1020
342,0,0,0,1026
343,0,1,1,1026
344,1,0,0,1032
345,1,1,1,1032
346,2,0,0,1038
347,1,1,1,1038
348,0,0,0,1044
349,2,1,1,1044
350,2,0,0,1050
351,1,1,1,1050
352,1,0,0,1056
353,2,1,1,1056
354,2,0,0,1062
355,2,1,1,1062
356,1,0,0,1068
357,2,1,1,1068
358,1,0,0,1074
359,0,1,1,1074
360,1,0,0,1080
361,2,1,1,1080
362,1,0,0,1086
363,0,1,1,1086
364,1,0,0,1092
365,0,1,1,1092
366,0,0,0,1098
367,0,1,1,1098
368,2,0,0,1104
369,2,1,1,1104
370,1,0,0,1110
371,1,1,1,1110
372,2,0,0,1116
373,1,1,1,1116
374,2,0,0,1122
375,2,1,1,1122
376,1,0,0,1128
377,0,1,1,1128
378,2,0,0,1134
379,2,1,1,1134
380,1,0,0,1140
381,0,1,1,1140
382,0,0,0,1146
383,0,1,1,1146
384,0,0,0,1152
385,1,1,1,1152
386,2,0,0,1158
387,1,1,1,1158
388,0,0,0,1164
389,1,1,1,1164
390,2,0,0,1170
391,1,1,1,1170
392,2,0,0,1176
393,1,1,1,1176
394,0,0,0,1182
395,2,1,1,1182
396,1,0,0,1188
397,1,1,1,1188
398,0,0,0,1194
399,0,1,1,1194
400,0,0,0,1200
401,1,1,1,1200
402,2,0,0,1206
403,0,1,1,1206
404,2,0,0,1212
405,0,1,1,1212
406,0,0,0,1218
407,0,1,1,1218
408,2,0,0,1224
409,1,1,1,1224
410,2,0,0,1230
411,2,1,1,1230
412,2,0,0,1236
413,1,1,1,1236
414,1,0,0,1242
415,0,1,1,1242
416,1,0,0,1248
417,2,1,1,1248
418,0,0,0,1254
419,1,1,1,1254
420,1,0,0,1260
421,0,1,1,1260
422,0,0,0,1266
423,1,1,1,1266
424,2,0,0,1272
425,2,1,1,1272
426,2,0,0,1278
427,2,1,1,1278
428,1,0,0,1284
429,0,1,1,1284
430,2,0,0,1290
431,2,1,1,1290
432,0,0,0,1296
433,1,1,1,1296
434,1,0,0,1302
435,1,1,1,1302
436,0,0,0,1308
437,2,1,1,1308
438,2,0,0,1314
439,1,1,1,1314
440,0,0,0,1320
441,1,1,1,1320
442,1,0,0,1326
443,0,1,1,1326
444,1,0,0,1332
445,2,1,1,1332
446,1,0,0,1338
447,2,1,1,1338
448,0,0,0,1344
449,0,1,1,1344
450,0,0,0,1350
451,0,1,1,1350
452,2,0,0,1356
453,2,1,1,1356
454,1,0,0,1362
455,1,1,1,1362
456,1,0,0,1368
457,1,1,1,1368
458,1,0,0,1374
459,0,1,1,1374
460,0,0,0,1380
461,2,1,1,1380
462,0,0,0,1386
463,0,1,1,1386
464,1,0,0,1392
465,2,1,1,1392
466,2,0,0,1398
467,1,1,1,1398
468,1,0,0,1404
469,0,1,1,1404
470,1,0,0,1410
471,2,1,1,1410
472,2,0,0,1416
473,1,1,1,1416
474,1,0,0,1422
475,0,1,1,1422
476,0,0,0,1428
477,0,1,1,1428
478,1,0,0,1434
479,1,1,1,1434
480,0,0,0,1440
481,1,1,1,1440
482,0,0,0,1446
483,0,1,1,1446
484,2,0,0,1452
485,1,1,1,1452
486,1,0,0,1458
487,1,1,1,1458
488,2,0,0,1464
489,0,1,1,1464
490,2,0,0,1470
491,0,1,1,1470
492,1,0,0,1476
493,2,1,1,1476
494,1,0,0,1482
495,2,1,1,1482
496,0,0,0,1488
497,0,1,1,1488
498,1,0,0,1494
499,1,1,1,1494
500,0,0,0,1500
501,0,1,1,1500
502,0,0,0,1506
503,0,1,1,1506
504,1,0,0,1512
505,1,1,1,1512
506,2,0,0,1518
507,0,1,1,1518
508,1,0,0,1524
509,2,1,1,1524
510,2,0,0,1530
511,0,1,1,1530
512,0,0,0,1536
513,2,1,1,1536
514,0,0,0,1542
515,0,1,1,1542
516,1,0,0,1548
517,0,1,1,1548
518,1,0,0,1554
519,2,1,1,1554
520,0,0,0,1560
521,0,1,1,1560
522,1,0,0,1566
523,1,1,1,1566
524,0,0,0,1572
525,1,1,1,1572
526,1,0,0,1578
527,2,1,1,1578
528,0,0,0,1584
529,0,1,1,1584
530,0,0,0,1590
531,2,1,1,1590
532,0,0,0,1596
533,1,1,1,1596
534,2,0,0,1602
535,1,1,1,1602
536,2,0,0,1608
537,2,1,1,1608
538,1,0,0,1614
539,1,1,1,1614
540,2,0,0,1620
541,2,1,1,1620
542,1,0,0,1626
543,1,1,1,1626
544,0,0,0,1632
545,0,1,1,1632
546,1,0,0,1638
547,0,1,1,1638
548,2,0,0,1644
549,1,1,1,1644
550,0,0,0,1650
551,2,1,1,1650
552,2,0,0,1656
553,1,1,1,1656
554,0,0,0,1662
555,0,1,1,1662
556,0,0,0,1668
557,2,1,1,1668
558,2,0,0,1674
559,2,1,1,1674
560,1,0,0,1680
561,0,1,1,1680
562,0,0,0,1686
563,0,1,1,1686
564,1,0,0,1692
565,0,1,1,1692
566,2,0,0,1698
567,0,1,1,1698
568,0,0,0,1704
569,1,1,1,1704
570,1,0,0,1710
571,1,1,1,1710
572,1,0,0,1716
573,1,1,1,1716
574,1,0,0,1722
575,1,1,1,1722
576,2,0,0,1728
577,1,1,1,1728
578,1,0,0,1734
579,2,1,1,1734
580,0,0,0,1740
581,1,1,1,1740
582,0,0,0,1746
583,2,1,1,1746
584,1,0,0,1752
585,2,1,1,1752
586,0,0,0,1758
587,2,1,1,1758
588,1,0,0,1764
589,1,1,1,1764
590,2,0,0,1770
591,2,1,1,1770
592,1,0,0,1776
593,2,1,1,1776
594,1,0,0,1782
595,2,1,1,1782
596,0,0,0,1788
597,0,1,1,1788
598,0,0,0,1794
599,2,1,1,1794
600,0,0,0,1800
601,0,1,1,1800
602,2,0,0,1806
603,0,1,1,1806
604,2,0,0,1812
605,0,1,1,1812
606,0,0,0,1818
607,1,1,1,1818
608,1,0,0,1824
609,0,1,1,1824
610,2,0,0,1830
611,2,1,1,1830
612,0,0,0,1836
613,0,1,1,1836
614,0,0,0,1842
615,0,1,1,1842
616,1,0,0,1848
617,2,1,1,1848
618,0,0,0,1854
619,1,1,1,1854
620,0,0,0,1860
621,1,1,1,1860
622,1,0,0,1866
623,0,1,1,1866
624,1,0,0,1872
625,1,1,1,1872
626,2,0,0,1878
627,0,1,1,1878
628,2,0,0,1884
629,2,1,1,1884
630,2,0,0,1890
631,2,1,1,1890
632,1,0,0,1896
633,0,1,1,1896
634,2,0,0,1902
635,2,1,1,1902
636,0,0,0,1908
637,2,1,1,1908
638,1,0,0,1914
639,0,1,1,1914
640,1,0,0,1920
641,0,1,1,1920
642,1,0,0,1926
643,1,1,1,1926
644,1,0,0,1932
645,2,1,1,1932
646,2,0,0,1938
647,1,1,1,1938
648,1,0,0,1944
649,2,1,1,1944
650,1,0,0,1950
651,1,1,1,1950
652,0,0,0,1956
653,1,1,1,1956
654,1,0,0,1962
655,2,1,1,1962
656,1,0,0,1968
657,2,1,1,1968
658,0,0,0,1974
659,0,1,1,1974
660,0,0,0,1980
661,1,1,1,1980
662,0,0,0,1986
663,2,1,1,1986
664,0,0,0,1992
665,0,1,1,1992
666,1,0,0,1998
667,1,1,1,1998
668,1,0,0,2004
669,0,1,1,2004
670,0,0,0,2010
671,0,1,1,2010
672,0,0,0,2016
673,0,1,1,2016
674,2,0,0,2022
675,1,1,1,2022
676,2,0,0,2028
677,0,1,1,2028
678,1,0,0,2034
679,0,1,1,2034
680,0,0,0,2040
681,0,1,1,2040
682,1,0,0,2046
683,0,1,1,2046
684,1,0,0,2052
685,0,1,1,2052
686,1,0,0,2058
687,1,1,1,2058
688,1,0,0,2064
689,1,1,1,2064
690,1,0,0,2070
691,1,1,1,2070
692,0,0,0,2076
693,0,1,1,2076
694,1,0,0,2082
695,1,1,1,2082
696,0,0,0,2088
697,1,1,1,2088
698,1,0,0,2094
699,0,1,1,2094
700,0,0,0,2100
701,0,1,1,2100
702,2,0,0,2106
703,1,1,1,2106
704,0,0,0,2112
705,1,1,1,2112
706,0,0,0,2118
707,0,1,1,2118
708,0,0,0,2124
709,2,1,1,2124
710,1,0,0,2130
711,0,1,1,2130
712,0,0,0,2136
713,1,1,1,2136
714,2,0,0,2142
715,0,1,1,2142
716,0,0,0,2148
717,1,1,1,2148
718,0,0,0,2154
719,2,1,1,2154
720,0,0,0,2160
721,0,1,1,2160
722,1,0,0,2166
723,1,1,1,2166
724,2,0,0,2172
725,2,1,1,2172
726,1,0,0,2178
727,1,1,1,2178
728,0,0,0,2184
729,0,1,1,2184
730,2,0,0,2190
731,2,1,1,2190
732,2,0,0,2196
733,1,1,1,2196
734,0,0,0,2202
735,0,1,1,2202
736,1,0,0,2208
737,1,1,1,2208
738,1,0,0,2214
739,0,1,1,2214
740,1,0,0,2220
741,1,1,1,2220
742,1,0,0,2226
743,1,1,1,2226
744,1,0,0,2232
745,0,1,1,2232
746,0,0,0,2238
747,0,1,1,2238
748,0,0,0,2244
749,0,1,1,2244
750,1,0,0,2250
751,0,1,1,2250
752,0,0,0,2256
753,2,1,1,2256
754,0,0,0,2262
755,0,1,1,2262
756,0,0,0,2268
757,1,1,1,2268
758,0,0,0,2274
759,1,1,1,2274
760,0,0,0,2280
761,2,1,1,2280
762,0,0,0,2286
763,1,1,1,2286
764,1,0,0,2292
765,2,1,1,2292
766,2,0,0,2298
767,2,1,1,2298
768,2,0,0,2304
769,2,1,1,2304
770,0,0,0,2310
771,0,1,1,2310
772,2,0,0,2316
773,1,1,1,2316
774,0,0,0,2322
775,0,1,1,2322
776,1,0,0,2328
777,0,1,1,2328
778,2,0,0,2334
779,1,1,1,2334
780,2,0,0,2340
781,1,1,1,2340
782,2,0,0,2346
783,2,1,1,2346
784,2,0,0,2352
785,2,1,1,2352
786,1,0,0,2358
787,1,1,1,2358
788,2,0,0,2364
789,1,1,1,2364
790,1,0,0,2370
791,1,1,1,2370
792,0,0,0,2376
793,2,1,1,2376
794,1,0,0,2382
795,1,1,1,2382
796,2,0,0,2388
797,1,1,1,2388
798,1,0,0,2394
799,1,1,1,2394
800,2,0,0,2400
801,0,1,1,2400
802,0,0,0,2406
803,2,1,1,2406
804,1,0,0,2412
805,0,1,1,2412
806,1,0,0,2418
807,2,1,1,2418
808,1,0,0,2424
809,1,1,1,2424
810,0,0,0,2430
811,2,1,1,2430
812,1,0,0,2436
813,1,1,1,2436
814,1,0,0,2442
815,0,1,1,2442
816,0,0,0,2448
817,2,1,1,2448
818,1,0,0,2454
819,0,1,1,2454
820,1,0,0,2460
821,1,1,1,2460
822,1,0,0,2466
823,2,1,1,2466
824,2,0,0,2472
825,0,1,1,2472
826,1,0,0,2478
827,1,1,1,2478
828,0,0,0,2484
829,2,1,1,2484
830,2,0,0,2490
831,1,1,1,2490
832,0,0,0,2496
833,0,1,1,2496
834,1,0,0,2502
835,0,1,1,2502
836,2,0,0,2508
837,2,1,1,2508
838,1,0,0,2514
839,1,1,1,2514
840,1,0,0,2520
841,1,1,1,2520
842,0,0,0,2526
843,2,1,1,2526
844,1,0,0,2532
845,1,1,1,2532
846,0,0,0,2538
847,1,1,1,2538
848,1,0,0,2544
849,2,1,1,2544
850,0,0,0,2550
851,2,1,1,2550
852,1,0,0,2556
853,0,1,1,2556
854,0,0,0,2562
855,1,1,1,2562
856,2,0,0,2568
857,1,1,1,2568
858,2,0,0,2574
859,1,1,1,2574
860,0,0,0,2580
861,2,1,1,2580
862,2,0,0,2586
863,1,1,1,2586
864,1,0,0,2592
865,0,1,1,2592
866,1,0,0,2598
867,1,1,1,2598
868,1,0,0,2604
869,2,1,1,2604
870,0,0,0,2610
871,0,1,1,2610
872,1,0,0,2616
873,0,1,1,2616
874,2,0,0,2622
875,0,1,1,2622
876,0,0,0,2628
877,2,1,1,2628
878,2,0,0,2634
879,0,1,1,2634
880,2,0,0,2640
881,1,1,1,2640
882,1,0,0,2646
883,2,1,1,2646
884,0,0,0,2652
885,2,1,1,2652
886,2,0,0,2658
887,1,1,1,2658
888,0,0,0,2664
889,1,1,1,2664
890,0,0,0,2670
891,0,1,1,2670
892,0,0,0,2676
893,2,1,1,2676
894,1,0,0,2682
895,1,1,1,2682
896,1,0,0,2688
897,0,1,1,2688
898,0,0,0,2694
899,0,1,1,2694
900,0,0,0,2700
901,0,1,1,2700
902,0,0,0,2706
903,0,1,1,2706
904,2,0,0,2712
905,2,1,1,2712
906,0,0,0,2718
907,1,1,1,2718
908,0,0,0,2724
909,0,1,1,2724
910,1,0,0,2730
911,1,1,1,2730
912,2,0,0,2736
913,1,1,1,2736
914,0,0,0,2742
915,0,1,1,2742
916,1,0,0,2748
917,1,1,1,2748
918,1,0,0,2754
919,0,1,1,2754
920,2,0,0,2760
921,2,1,1,2760
922,1,0,0,2766
923,2,1,1,2766
924,0,0,0,2772
925,2,1,1,2772
926,0,0,0,2778
927,0,1,1,2778
928,2,0,0,2784
929,2,1,1,2784
930,1,0,0,2790
931,0,1,1,2790
932,0,0,0,2796
933,0,1,1,2796
934,0,0,0,2802
935,1,1,1,2802
936,0,0,0,2808
937,0,1,1,2808
938,0,0,0,2814
939,1,1,1,2814
940,0,0,0,2820
941,0,1,1,2820
942,1,0,0,2826
943,1,1,1,2826
944,0,0,0,2832
945,1,1,1,2832
946,0,0,0,2838
947,2,1,1,2838
948,2,0,0,2844
949,1,1,1,2844
950,2,0,0,2850
951,1,1,1,2850
952,1,0,0,2856
953,2,1,1,2856
954,1,0,0,2862
955,2,1,1,2862
956,2,0,0,2868
957,2,1,1,2868
958,2,0,0,2874
959,2,1,1,2874
960,1,0,0,2880
961,0,1,1,2880
962,1,0,0,2886
963,2,1,1,2886
964,0,0,0,2892
965,1,1,1,2892
966,0,0,0,2898
967,1,1,1,2898
968,0,0,0,2904
969,2,1,1,2904
970,2,0,0,2910
971,2,1,1,2910
972,1,0,0,2916
973,0,1,1,2916
974,0,0,0,2922
975,1,1,1,2922
976,2,0,0,2928
977,0,1,1,2928
978,0,0,0,2934
979,2,1,1,2934
980,1,0,0,2940
981,1,1,1,2940
982,1,0,0,2946
983,0,1,1,2946
984,1,0,0,2952
985,0,1,1,2952
986,2,0,0,2958
987,0,1,1,2958
988,2,0,0,2964
989,1,1,1,2964
990,2,0,0,2970
991,1,1,1,2970
992,0,0,0,2976
993,0,1,1,2976
994,2,0,0,2982
995,2,1,1,2982
996,1,0,0,2988
997,2,1,1,2988
998,1,0,0,2994
999,0,1,1,2994
1000,1,0,0,3000
1001,1,1,1,3000
1002,2,0,0,3006
1003,2,1,1,3006
1004,0,0,0,3012
1005,0,1,1,3012
1006,1,0,0,3018
1007,1,1,1,3018
1008,0,0,0,3024
1009,1,1,1,3024
1010,1,0,0,3030
1011,0,1,1,3030
1012,2,0,0,3036
1013,1,1,1,3036
1014,1,0,0,3042
1015,0,1,1,3042
1016,2,0,0,3048
1017,1,1,1,3048
1018,2,0,0,3054
1019,2,1,1,3054
1020,0,0,0,3060
1021,0,1,1,3060
1022,2,0,0,3066
1023,2,1,1,3066
1024,0,0,0,3072
1025,2,1,1,3072
1026,1,0,0,3078
1027,1,1,1,3078
1028,0,0,0,3084
1029,2,1,1,3084
1030,0,0,0,3090
1031,1,1,1,3090
1032,0,0,0,3096
1033,0,1,1,3096
1034,0,0,0,3102
1035,2,1,1,3102
1036,1,0,0,3108
1037,1,1,1,3108
1038,2,0,0,3114
1039,2,1,1,3114
1040,2,0,0,3120
1041,1,1,1,3120
1042,1,0,0,3126
1043,0,1,1,3126
1044,1,0,0,3132
1045,1,1,1,3132
1046,1,0,0,3138
1047,1,1,1,3138
1048,0,0,0,3144
1049,1,1,1,3144
1050,1,0,0,3150
1051,1,1,1,3150
1052,1,0,0,3156
1053,1,1,1,3156
1054,1,0,0,3162
1055,1,1,1,3162
1056,0,0,0,3168
1057,0,1,1,3168
1058,2,0,0,3174
1059,0,1,1,3174
1060,1,0,0,3180
1061,1,1,1,3180
1062,0,0,0,3186
1063,1,1,1,3186
1064,2,0,0,3192
1065,1,1,1,3192
1066,1,0,0,3198
1067,2,1,1,3198
1068,2,0,0,3204
1069,2,1,1,3204
1070,2,0,0,3210
1071,1,1,1,3210
1072,1,0,0,3216
1073,0,1,1,3216
1074,1,0,0,3222
1075,2,1,1,3222
1076,0,0,0,3228
1077,2,1,1,3228
1078,0,0,0,3234
1079,0,1,1,3234
1080,1,0,0,3240
1081,0,1,1,3240
1082,2,0,0,3246
1083,2,1,1,3246
1084,0,0,0,3252
1085,1,1,1,3252
1086,0,0,0,3258
1087,1,1,1,3258
1088,2,0,0,3264
1089,0,1,1,3264
1090,0,0,0,3270
1091,0,1,1,3270
1092,0,0,0,3276
1093,1,1,1,3276
1094,0,0,0,3282
1095,1,1,1,3282
1096,2,0,0,3288
1097,2,1,1,3288
1098,1,0,0,3294
1099,0,1,1,3294
1100,1,0,0,3300
1101,2,1,1,3300
1102,1,0,0,3306
1103,1,1,1,3306
1104,2,0,0,3312
1105,0,1,1,3312
1106,0,0,0,3318
1107,1,1,1,3318
1108,0,0,0,3324
1109,1,1,1,3324
1110,0,0,0,3330
1111,0,1,1,3330
1112,0,0,0,3336
1113,2,1,1,3336
1114,1,0,0,3342
1115,1,1,1,3342
1116,2,0,0,3348
1117,0,1,1,3348
1118,2,0,0,3354
1119,2,1,1,3354
1120,0,0,0,3360
1121,1,1,1,3360
1122,0,0,0,3366
1123,1,1,1,3366
1124,1,0,0,3372
1125,2,1,1,3372
1126,1,0,0,3378
1127,1,1,1,3378
1128,0,0,0,3384
1129,0,1,1,3384
1130,1,0,0,3390
1131,0,1,1,3390
1132,2,0,0,3396
1133,1,1,1,3396
1134,1,0,0,3402
1135,2,1,1,3402
1136,1,0,0,3408
1137,0,1,1,3408
1138,1,0,0,3414
1139,0,1,1,3414
1140,1,0,0,3420
1141,1,1,1,3420
1142,1,0,0,3426
1143,1,1,1,3426
1144,2,0,0,3432
1145,1,1,1,3432
1146,0,0,0,3438
1147,2,1,1,3438
1148,2,0,0,3444
1149,0,1,1,3444
1150,2,0,0,3450
1151,1,1,1,3450
1152,1,0,0,3456
1153,2,1,1,3456
1154,0,0,0,3462
1155,0,1,1,3462
1156,1,0,0,3468
1157,0,1,1,3468
1158,2,0,0,3474
1159,0,1,1,3474
1160,2,0,0,3480
1161,0,1,1,3480
1162,0,0,0,3486
1163,2,1,1,3486
1164,1,0,0,3492
1165,1,1,1,3492
1166,1,0,0,3498
1167,1,1,1,3498
1168,2,0,0,3504
1169,2,1,1,3504
1170,1,0,0,3510
1171,2,1,1,3510
1172,2,0,0,3516
1173,2,1,1,3516
1174,2,0,0,3522
1175,2,1,1,3522
1176,1,0,0,3528
1177,1,1,1,3528
1178,0,0,0,3534
1179,0,1,1,3534
1180,1,0,0,3540
1181,1,1,1,3540
1182,1,0,0,3546
1183,0,1,1,3546
1184,2,0,0,3552
1185,1,1,1,3552
1186,1,0,0,3558
1187,0,1,1,3558
1188,1,0,0,3564
1189,0,1,1,3564
1190,0,0,0,3570
1191,0,1,1,3570
1192,1,0,0,3576
1193,2,1,1,3576
1194,0,0,0,3582
1195,2,1,1,3582
1196,2,0,0,3588
1197,2,1,1,3588
1198,2,0,0,3594
1199,1,1,1,3594
