id,action,origin,destination,start_time,epsilon
155,2,1,1,462,0.70
156,2,0,0,468,0.67
157,0,1,1,468,0.76
158,2,0,0,474,0.37
159,1,1,1,474,0.39
160,1,0,0,480,0.64
161,0,1,1,480,0.43
162,2,0,0,486,0.53
163,1,1,1,486,0.56
164,2,0,0,492,0.63
165,0,1,1,492,0.39
166,2,0,0,498,0.57
167,2,1,1,498,0.33
168,2,0,0,504,0.79
169,0,1,1,504,0.46
170,2,0,0,510,0.68
171,0,1,1,510,0.55
172,2,0,0,516,0.54
173,2,1,1,516,0.40
174,0,0,0,522,0.36
175,1,1,1,522,0.66
176,0,0,0,528,0.56
177,1,1,1,528,0.70
178,1,0,0,534,0.57
179,0,1,1,534,0.67
180,2,0,0,540,0.53
181,2,1,1,540,0.65
182,0,0,0,546,0.58
183,1,1,1,546,0.61
184,2,0,0,552,0.73
185,1,1,1,552,0.37
186,1,0,0,558,0.51
187,1,1,1,558,0.78
188,2,0,0,564,0.34
189,0,1,1,564,0.36
190,1,0,0,570,0.41
191,2,1,1,570,0.55
192,0,0,0,576,0.49
193,1,1,1,576,0.54
194,1,0,0,582,0.47
195,0,1,1,582,0.40
196,0,0,0,588,0.56
197,1,1,1,588,0.47
198,1,0,0,594,0.78
199,1,1,1,594,0.51
200,0,0,0,600,0.55
201,1,1,1,600,0.37
202,1,0,0,606,0.55
203,1,1,1,606,0.68
204,0,0,0,612,0.45
205,0,1,1,612,0.49
206,1,0,0,618,0.58
207,2,1,1,618,0.36
208,0,0,0,624,0.53
209,0,1,1,624,0.60
210,2,0,0,630,0.44
211,0,1,1,630,0.42
212,2,0,0,636,0.37
213,0,1,1,636,0.37
214,2,0,0,642,0.62
215,1,1,1,642,0.45
216,2,0,0,648,0.74
217,2,1,1,648,0.55
218,2,0,0,654,0.37
219,2,1,1,654,0.36
220,1,0,0,660,0.62
221,2,1,1,660,0.69
222,0,0,0,666,0.62
223,2,1,1,666,0.47
224,1,0,0,672,0.52
225,2,1,1,672,0.38
226,0,0,0,678,0.47
227,1,1,1,678,0.52
228,1,0,0,684,0.36
229,2,1,1,684,0.56
230,1,0,0,690,0.41
231,1,1,1,690,0.56
232,1,0,0,696,0.46
233,2,1,1,696,0.75
234,1,0,0,702,0.44
235,0,1,1,702,0.65
236,0,0,0,708,0.67
237,2,1,1,708,0.68
238,0,0,0,714,0.63
239,1,1,1,714,0.48
240,1,0,0,720,0.68
241,2,1,1,720,0.41
242,2,0,0,726,0.50
243,2,1,1,726,0.41
244,2,0,0,732,0.70
245,1,1,1,732,0.38
246,0,0,0,738,0.70
247,0,1,1,738,0.59
248,0,0,0,744,0.57
249,2,1,1,744,0.42
250,2,0,0,750,0.32
251,0,1,1,750,0.75
252,1,0,0,756,0.51
253,2,1,1,756,0.54
254,0,0,0,762,0.75
255,1,1,1,762,0.58
256,0,0,0,768,0.31
257,2,1,1,768,0.66
258,0,0,0,774,0.41
259,2,1,1,774,0.74
260,1,0,0,780,0.45
261,0,1,1,780,0.47
262,2,0,0,786,0.43
263,1,1,1,786,0.43
264,2,0,0,792,0.69
265,1,1,1,792,0.52
266,1,0,0,798,0.77
267,0,1,1,798,0.36
268,2,0,0,804,0.65
269,2,1,1,804,0.44
270,0,0,0,810,0.81
271,2,1,1,810,0.49
272,1,0,0,816,0.75
273,2,1,1,816,0.29
274,1,0,0,822,0.35
275,2,1,1,822,0.65
276,1,0,0,828,0.63
277,1,1,1,828,0.67
278,0,0,0,834,0.42
279,1,1,1,834,0.39
280,0,0,0,840,0.70
281,0,1,1,840,0.67
282,1,0,0,846,0.38
283,2,1,1,846,0.39
284,1,0,0,852,0.77
285,1,1,1,852,0.72
286,0,0,0,858,0.76
287,0,1,1,858,0.66
288,0,0,0,864,0.40
289,2,1,1,864,0.56
290,2,0,0,870,0.46
291,1,1,1,870,0.69
292,1,0,0,876,0.51
293,1,1,1,876,0.47
294,2,0,0,882,0.81
295,0,1,1,882,0.56
296,0,0,0,888,0.39
297,2,1,1,888,0.50
298,0,0,0,894,0.38
299,2,1,1,894,0.57
300,1,0,0,900,0.46
301,0,1,1,900,0.39
302,1,0,0,906,0.63
303,0,1,1,906,0.69
304,0,0,0,912,0.50
305,2,1,1,912,0.72
306,1,0,0,918,0.32
307,2,1,1,918,0.43
308,2,0,0,924,0.53
309,2,1,1,924,0.38
310,1,0,0,930,0.77
311,2,1,1,930,0.56
312,0,0,0,936,0.48
313,1,1,1,936,0.56
314,2,0,0,942,0.72
315,2,1,1,942,0.73
316,2,0,0,948,0.47
317,0,1,1,948,0.44
318,2,0,0,954,0.31
319,0,1,1,954,0.51
320,2,0,0,960,0.58
321,1,1,1,960,0.41
322,1,0,0,966,0.70
323,2,1,1,966,0.51
324,0,0,0,972,0.66
325,0,1,1,972,0.60
326,0,0,0,978,0.79
327,2,1,1,978,0.51
328,1,0,0,984,0.38
329,1,1,1,984,0.67
330,0,0,0,990,0.39
331,1,1,1,990,0.57
332,2,0,0,996,0.53
333,2,1,1,996,0.52
334,2,0,0,1002,0.61
335,2,1,1,1002,0.63
336,2,0,0,1008,0.41
337,1,1,1,1008,0.50
338,0,0,0,1014,0.45
339,0,1,1,1014,0.62
340,0,0,0,1020,0.54
341,2,1,1,1020,0.46
342,1,0,0,1026,0.62
343,1,1,1,1026,0.51
344,2,0,0,1032,0.72
345,2,1,1,1032,0.63
346,1,0,0,1038,0.58
347,0,1,1,1038,0.30
348,1,0,0,1044,0.39
349,0,1,1,1044,0.66
350,0,0,0,1050,0.79
351,0,1,1,1050,0.37
352,0,0,0,1056,0.71
353,0,1,1,1056,0.28
354,0,0,0,1062,0.48
355,1,1,1,1062,0.44
356,1,0,0,1068,0.41
357,1,1,1,1068,0.37
358,1,0,0,1074,0.66
359,1,1,1,1074,0.46
360,1,0,0,1080,0.39
361,0,1,1,1080,0.44
362,0,0,0,1086,0.53
363,2,1,1,1086,0.47
364,2,0,0,1092,0.51
365,0,1,1,1092,0.74
366,0,0,0,1098,0.61
367,1,1,1,1098,0.65
368,2,0,0,1104,0.49
369,0,1,1,1104,0.60
370,2,0,0,1110,0.50
371,2,1,1,1110,0.70
372,0,0,0,1116,0.89
373,2,1,1,1116,0.31
374,2,0,0,1122,0.38
375,2,1,1,1122,0.48
376,2,0,0,1128,0.65
377,2,1,1,1128,0.47
378,0,0,0,1134,0.49
379,2,1,1,1134,0.58
380,0,0,0,1140,0.65
381,2,1,1,1140,0.49
382,2,0,0,1146,0.56
383,2,1,1,1146,0.75
384,2,0,0,1152,0.34
385,2,1,1,1152,0.38
386,2,0,0,1158,0.52
387,1,1,1,1158,0.45
388,2,0,0,1164,0.44
389,0,1,1,1164,0.68
390,2,0,0,1170,0.63
391,1,1,1,1170,0.42
392,2,0,0,1176,0.64
393,0,1,1,1176,0.41
394,0,0,0,1182,0.73
395,0,1,1,1182,0.45
396,1,0,0,1188,0.51
397,1,1,1,1188,0.67
398,2,0,0,1194,0.54
399,0,1,1,1194,0.36
400,0,0,0,1200,0.83
401,0,1,1,1200,0.35
402,2,0,0,1206,0.59
403,0,1,1,1206,0.50
404,2,0,0,1212,0.66
405,1,1,1,1212,0.61
406,2,0,0,1218,0.47
407,0,1,1,1218,0.48
408,0,0,0,1224,0.53
409,0,1,1,1224,0.43
410,2,0,0,1230,0.42
411,2,1,1,1230,0.63
412,0,0,0,1236,0.45
413,1,1,1,1236,0.30
414,1,0,0,1242,0.61
415,2,1,1,1242,0.33
416,2,0,0,1248,0.54
417,2,1,1,1248,0.49
418,0,0,0,1254,0.47
419,2,1,1,1254,0.49
420,1,0,0,1260,0.41
421,0,1,1,1260,0.65
422,2,0,0,1266,0.61
423,2,1,1,1266,0.71
424,2,0,0,1272,0.83
425,2,1,1,1272,0.76
426,2,0,0,1278,0.59
427,2,1,1,1278,0.53
428,2,0,0,1284,0.30
429,0,1,1,1284,0.76
430,1,0,0,1290,0.70
431,2,1,1,1290,0.72
432,2,0,0,1296,0.41
433,2,1,1,1296,0.54
434,0,0,0,1302,0.67
435,1,1,1,1302,0.47
436,2,0,0,1308,0.42
437,2,1,1,1308,0.39
438,2,0,0,1314,0.55
439,1,1,1,1314,0.77
440,0,0,0,1320,0.38
441,0,1,1,1320,0.45
442,2,0,0,1326,0.37
443,0,1,1,1326,0.35
444,2,0,0,1332,0.32
445,0,1,1,1332,0.80
446,2,0,0,1338,0.71
447,2,1,1,1338,0.56
448,2,0,0,1344,0.43
449,1,1,1,1344,0.56
450,2,0,0,1350,0.56
451,1,1,1,1350,0.73
452,2,0,0,1356,0.59
453,0,1,1,1356,0.38
454,1,0,0,1362,0.62
455,1,1,1,1362,0.75
456,2,0,0,1368,0.68
457,2,1,1,1368,0.70
458,0,0,0,1374,0.48
459,0,1,1,1374,0.57
460,2,0,0,1380,0.53
461,2,1,1,1380,0.51
462,1,0,0,1386,0.46
463,2,1,1,1386,0.46
464,0,0,0,1392,0.44
465,1,1,1,1392,0.82
466,0,0,0,1398,0.66
467,1,1,1,1398,0.46
468,2,0,0,1404,0.37
469,0,1,1,1404,0.75
470,2,0,0,1410,0.62
471,1,1,1,1410,0.73
472,1,0,0,1416,0.38
473,1,1,1,1416,0.30
474,2,0,0,1422,0.36
475,0,1,1,1422,0.76
476,1,0,0,1428,0.46
477,0,1,1,1428,0.41
478,2,0,0,1434,0.39
479,0,1,1,1434,0.52
480,0,0,0,1440,0.75
481,1,1,1,1440,0.47
482,0,0,0,1446,0.55
483,0,1,1,1446,0.41
484,2,0,0,1452,0.73
485,2,1,1,1452,0.42
486,1,0,0,1458,0.67
487,2,1,1,1458,0.54
488,0,0,0,1464,0.77
489,2,1,1,1464,0.52
490,0,0,0,1470,0.66
491,2,1,1,1470,0.39
492,0,0,0,1476,0.32
493,1,1,1,1476,0.31
494,1,0,0,1482,0.31
495,0,1,1,1482,0.60
496,2,0,0,1488,0.40
497,2,1,1,1488,0.77
498,2,0,0,1494,0.47
499,1,1,1,1494,0.64
500,1,0,0,1500,0.36
501,1,1,1,1500,0.39
502,0,0,0,1506,0.75
503,1,1,1,1506,0.64
504,0,0,0,1512,0.32
505,2,1,1,1512,0.56
506,2,0,0,1518,0.39
507,2,1,1,1518,0.66
508,1,0,0,1524,0.42
509,2,1,1,1524,0.50
510,0,0,0,1530,0.43
511,1,1,1,1530,0.32
512,0,0,0,1536,0.32
513,2,1,1,1536,0.67
514,0,0,0,1542,0.52
515,0,1,1,1542,0.33
516,2,0,0,1548,0.81
517,2,1,1,1548,0.45
518,1,0,0,1554,0.67
519,1,1,1,1554,0.43
520,2,0,0,1560,0.43
521,2,1,1,1560,0.49
522,2,0,0,1566,0.52
523,1,1,1,1566,0.34
524,0,0,0,1572,0.48
525,2,1,1,1572,0.58
526,0,0,0,1578,0.42
527,1,1,1,1578,0.75
528,2,0,0,1584,0.63
529,1,1,1,1584,0.39
530,0,0,0,1590,0.43
531,0,1,1,1590,0.70
532,1,0,0,1596,0.39
533,0,1,1,1596,0.67
534,1,0,0,1602,0.48
535,1,1,1,1602,0.35
536,2,0,0,1608,0.44
537,1,1,1,1608,0.65
538,1,0,0,1614,0.48
539,1,1,1,1614,0.49
540,0,0,0,1620,0.57
541,1,1,1,1620,0.39
542,0,0,0,1626,0.58
543,2,1,1,1626,0.37
544,0,0,0,1632,0.65
545,1,1,1,1632,0.77
546,0,0,0,1638,0.57
547,1,1,1,1638,0.38
548,0,0,0,1644,0.36
549,1,1,1,1644,0.64
550,1,0,0,1650,0.48
551,2,1,1,1650,0.41
552,0,0,0,1656,0.60
553,2,1,1,1656,0.39
554,2,0,0,1662,0.43
555,2,1,1,1662,0.73
556,1,0,0,1668,0.52
557,1,1,1,1668,0.64
558,0,0,0,1674,0.40
559,1,1,1,1674,0.73
560,2,0,0,1680,0.39
561,1,1,1,1680,0.60
562,2,0,0,1686,0.72
563,1,1,1,1686,0.41
564,2,0,0,1692,0.41
565,2,1,1,1692,0.57
566,2,0,0,1698,0.46
567,2,1,1,1698,0.35
568,2,0,0,1704,0.30
569,0,1,1,1704,0.42
570,1,0,0,1710,0.70
571,0,1,1,1710,0.40
572,0,0,0,1716,0.39
573,1,1,1,1716,0.57
574,0,0,0,1722,0.57
575,2,1,1,1722,0.55
576,0,0,0,1728,0.35
577,1,1,1,1728,0.38
578,2,0,0,1734,0.57
579,0,1,1,1734,0.55
580,2,0,0,1740,0.36
581,0,1,1,1740,0.36
582,2,0,0,1746,0.63
583,0,1,1,1746,0.67
584,1,0,0,1752,0.44
585,1,1,1,1752,0.80
586,0,0,0,1758,0.31
587,1,1,1,1758,0.28
588,2,0,0,1764,0.81
589,2,1,1,1764,0.42
590,1,0,0,1770,0.69
591,2,1,1,1770,0.55
592,0,0,0,1776,0.38
593,1,1,1,1776,0.78
594,0,0,0,1782,0.42
595,0,1,1,1782,0.41
596,2,0,0,1788,0.47
597,2,1,1,1788,0.74
598,0,0,0,1794,0.42
599,1,1,1,1794,0.33
600,1,0,0,1800,0.37
601,0,1,1,1800,0.32
602,2,0,0,1806,0.48
603,2,1,1,1806,0.44
604,0,0,0,1812,0.82
605,2,1,1,1812,0.35
606,0,0,0,1818,0.49
607,1,1,1,1818,0.87
608,1,0,0,1824,0.58
609,1,1,1,1824,0.32
610,2,0,0,1830,0.64
611,0,1,1,1830,0.51
612,2,0,0,1836,0.36
613,2,1,1,1836,0.32
614,2,0,0,1842,0.35
615,2,1,1,1842,0.50
616,0,0,0,1848,0.76
617,1,1,1,1848,0.54
618,0,0,0,1854,0.58
619,0,1,1,1854,0.64
620,1,0,0,1860,0.38
621,0,1,1,1860,0.37
622,0,0,0,1866,0.74
623,0,1,1,1866,0.59
624,1,0,0,1872,0.71
625,2,1,1,1872,0.40
626,2,0,0,1878,0.44
627,2,1,1,1878,0.59
628,2,0,0,1884,0.28
629,2,1,1,1884,0.62
630,0,0,0,1890,0.45
631,2,1,1,1890,0.67
632,2,0,0,1896,0.51
633,2,1,1,1896,0.42
634,2,0,0,1902,0.45
635,0,1,1,1902,0.54
636,0,0,0,1908,0.39
637,0,1,1,1908,0.55
638,2,0,0,1914,0.64
639,2,1,1,1914,0.53
640,2,0,0,1920,0.49
641,0,1,1,1920,0.40
642,2,0,0,1926,0.46
643,0,1,1,1926,0.53
644,2,0,0,1932,0.47
645,2,1,1,1932,0.50
646,1,0,0,1938,0.46
647,1,1,1,1938,0.46
648,0,0,0,1944,0.31
649,1,1,1,1944,0.80
650,2,0,0,1950,0.43
651,2,1,1,1950,0.52
652,2,0,0,1956,0.45
653,2,1,1,1956,0.41
654,1,0,0,1962,0.54
655,0,1,1,1962,0.89
656,0,0,0,1968,0.75
657,2,1,1,1968,0.41
658,0,0,0,1974,0.60
659,0,1,1,1974,0.71
660,1,0,0,1980,0.44
661,2,1,1,1980,0.58
662,1,0,0,1986,0.55
663,1,1,1,1986,0.66
664,1,0,0,1992,0.67
665,2,1,1,1992,0.74
666,2,0,0,1998,0.49
667,0,1,1,1998,0.62
668,0,0,0,2004,0.37
669,1,1,1,2004,0.36
670,0,0,0,2010,0.38
671,2,1,1,2010,0.55
672,0,0,0,2016,0.50
673,0,1,1,2016,0.52
674,2,0,0,2022,0.58
675,1,1,1,2022,0.52
676,1,0,0,2028,0.38
677,2,1,1,2028,0.50
678,2,0,0,2034,0.34
679,2,1,1,2034,0.72
680,1,0,0,2040,0.44
681,1,1,1,2040,0.62
682,0,0,0,2046,0.81
683,2,1,1,2046,0.51
684,2,0,0,2052,0.36
685,2,1,1,2052,0.36
686,1,0,0,2058,0.38
687,2,1,1,2058,0.48
688,1,0,0,2064,0.40
689,0,1,1,2064,0.68
690,1,0,0,2070,0.66
691,2,1,1,2070,0.58
692,2,0,0,2076,0.59
693,1,1,1,2076,0.65
694,2,0,0,2082,0.66
695,2,1,1,2082,0.36
696,1,0,0,2088,0.33
697,1,1,1,2088,0.39
698,0,0,0,2094,0.54
699,2,1,1,2094,0.64
700,2,0,0,2100,0.44
701,1,1,1,2100,0.54
702,1,0,0,2106,0.32
703,0,1,1,2106,0.80
704,0,0,0,2112,0.41
705,1,1,1,2112,0.56
706,0,0,0,2118,0.51
707,1,1,1,2118,0.71
708,2,0,0,2124,0.39
709,1,1,1,2124,0.57
710,1,0,0,2130,0.76
711,2,1,1,2130,0.63
712,0,0,0,2136,0.58
713,1,1,1,2136,0.44
714,0,0,0,2142,0.57
715,2,1,1,2142,0.53
716,0,0,0,2148,0.77
717,2,1,1,2148,0.40
718,0,0,0,2154,0.69
719,1,1,1,2154,0.38
720,0,0,0,2160,0.58
721,2,1,1,2160,0.40
722,0,0,0,2166,0.70
723,0,1,1,2166,0.35
724,1,0,0,2172,0.53
725,2,1,1,2172,0.57
726,1,0,0,2178,0.59
727,0,1,1,2178,0.29
728,0,0,0,2184,0.39
729,2,1,1,2184,0.31
730,0,0,0,2190,0.60
731,2,1,1,2190,0.38
732,0,0,0,2196,0.53
733,1,1,1,2196,0.37
734,1,0,0,2202,0.31
735,2,1,1,2202,0.45
736,2,0,0,2208,0.59
737,0,1,1,2208,0.56
738,1,0,0,2214,0.54
739,2,1,1,2214,0.28
740,1,0,0,2220,0.49
741,2,1,1,2220,0.33
742,0,0,0,2226,0.48
743,2,1,1,2226,0.42
744,0,0,0,2232,0.47
745,2,1,1,2232,0.30
746,1,0,0,2238,0.58
747,2,1,1,2238,0.65
748,0,0,0,2244,0.70
749,0,1,1,2244,0.64
750,2,0,0,2250,0.31
751,1,1,1,2250,0.38
752,0,0,0,2256,0.39
753,0,1,1,2256,0.59
754,2,0,0,2262,0.62
755,0,1,1,2262,0.39
756,1,0,0,2268,0.53
757,0,1,1,2268,0.68
758,2,0,0,2274,0.54
759,1,1,1,2274,0.64
760,0,0,0,2280,0.33
761,2,1,1,2280,0.41
762,0,0,0,2286,0.68
763,1,1,1,2286,0.65
764,2,0,0,2292,0.48
765,1,1,1,2292,0.69
766,2,0,0,2298,0.32
767,1,1,1,2298,0.40
768,0,0,0,2304,0.61
769,2,1,1,2304,0.55
770,0,0,0,2310,0.73
771,2,1,1,2310,0.47
772,0,0,0,2316,0.50
773,1,1,1,2316,0.43
774,1,0,0,2322,0.59
775,0,1,1,2322,0.51
776,0,0,0,2328,0.36
777,2,1,1,2328,0.58
778,1,0,0,2334,0.55
779,2,1,1,2334,0.54
780,0,0,0,2340,0.57
781,2,1,1,2340,0.53
782,0,0,0,2346,0.77
783,1,1,1,2346,0.43
784,1,0,0,2352,0.63
785,0,1,1,2352,0.52
786,0,0,0,2358,0.73
787,0,1,1,2358,0.47
788,0,0,0,2364,0.38
789,2,1,1,2364,0.30
790,1,0,0,2370,0.65
791,2,1,1,2370,0.58
792,1,0,0,2376,0.75
793,2,1,1,2376,0.35
794,0,0,0,2382,0.67
795,1,1,1,2382,0.34
796,1,0,0,2388,0.58
797,0,1,1,2388,0.49
798,2,0,0,2394,0.41
799,1,1,1,2394,0.79
800,0,0,0,2400,0.64
801,0,1,1,2400,0.83
802,2,0,0,2406,0.31
803,0,1,1,2406,0.59
804,2,0,0,2412,0.83
805,1,1,1,2412,0.54
806,0,0,0,2418,0.48
807,0,1,1,2418,0.51
808,0,0,0,2424,0.59
809,0,1,1,2424,0.34
810,0,0,0,2430,0.47
811,1,1,1,2430,0.30
812,2,0,0,2436,0.54
813,0,1,1,2436,0.48
814,2,0,0,2442,0.29
815,1,1,1,2442,0.45
816,2,0,0,2448,0.48
817,1,1,1,2448,0.66
818,2,0,0,2454,0.72
819,0,1,1,2454,0.39
820,0,0,0,2460,0.60
821,2,1,1,2460,0.42
822,1,0,0,2466,0.43
823,1,1,1,2466,0.54
824,1,0,0,2472,0.49
825,1,1,1,2472,0.52
826,0,0,0,2478,0.58
827,1,1,1,2478,0.82
828,1,0,0,2484,0.35
829,0,1,1,2484,0.31
830,2,0,0,2490,0.46
831,2,1,1,2490,0.61
832,2,0,0,2496,0.33
833,1,1,1,2496,0.51
834,0,0,0,2502,0.35
835,1,1,1,2502,0.38
836,2,0,0,2508,0.43
837,0,1,1,2508,0.50
838,1,0,0,2514,0.29
839,2,1,1,2514,0.71
840,2,0,0,2520,0.44
841,2,1,1,2520,0.49
842,2,0,0,2526,0.44
843,2,1,1,2526,0.36
844,1,0,0,2532,0.39
845,1,1,1,2532,0.46
846,1,0,0,2538,0.29
847,1,1,1,2538,0.65
848,2,0,0,2544,0.56
849,0,1,1,2544,0.51
850,1,0,0,2550,0.58
851,2,1,1,2550,0.41
852,2,0,0,2556,0.68
853,1,1,1,2556,0.37
854,0,0,0,2562,0.42
855,1,1,1,2562,0.40
856,2,0,0,2568,0.33
857,0,1,1,2568,0.41
858,0,0,0,2574,0.58
859,2,1,1,2574,0.45
860,1,0,0,2580,0.67
861,1,1,1,2580,0.71
862,2,0,0,2586,0.81
863,0,1,1,2586,0.69
864,2,0,0,2592,0.86
865,1,1,1,2592,0.72
866,0,0,0,2598,0.73
867,1,1,1,2598,0.55
868,2,0,0,2604,0.48
869,1,1,1,2604,0.48
870,1,0,0,2610,0.44
871,1,1,1,2610,0.71
872,0,0,0,2616,0.49
873,1,1,1,2616,0.37
874,2,0,0,2622,0.52
875,2,1,1,2622,0.79
876,1,0,0,2628,0.32
877,0,1,1,2628,0.46
878,0,0,0,2634,0.71
879,0,1,1,2634,0.46
880,0,0,0,2640,0.65
881,0,1,1,2640,0.41
882,0,0,0,2646,0.55
883,0,1,1,2646,0.57
884,2,0,0,2652,0.55
885,1,1,1,2652,0.30
886,2,0,0,2658,0.55
887,2,1,1,2658,0.35
888,2,0,0,2664,0.35
889,1,1,1,2664,0.75
890,1,0,0,2670,0.63
891,0,1,1,2670,0.50
892,2,0,0,2676,0.63
893,1,1,1,2676,0.35
894,0,0,0,2682,0.46
895,1,1,1,2682,0.34
896,1,0,0,2688,0.42
897,1,1,1,2688,0.73
898,2,0,0,2694,0.45
899,2,1,1,2694,0.56
900,0,0,0,2700,0.62
901,1,1,1,2700,0.42
902,1,0,0,2706,0.49
903,1,1,1,2706,0.51
904,2,0,0,2712,0.67
905,1,1,1,2712,0.49
906,1,0,0,2718,0.66
907,1,1,1,2718,0.31
908,0,0,0,2724,0.35
909,1,1,1,2724,0.31
910,1,0,0,2730,0.42
911,2,1,1,2730,0.41
912,2,0,0,2736,0.75
913,0,1,1,2736,0.46
914,0,0,0,2742,0.76
915,2,1,1,2742,0.56
916,0,0,0,2748,0.52
917,1,1,1,2748,0.60
918,0,0,0,2754,0.71
919,1,1,1,2754,0.71
920,0,0,0,2760,0.37
921,1,1,1,2760,0.42
922,2,0,0,2766,0.34
923,1,1,1,2766,0.66
924,0,0,0,2772,0.46
925,0,1,1,2772,0.63
926,1,0,0,2778,0.51
927,2,1,1,2778,0.58
928,2,0,0,2784,0.52
929,0,1,1,2784,0.54
930,0,0,0,2790,0.42
931,2,1,1,2790,0.77
932,0,0,0,2796,0.33
933,1,1,1,2796,0.32
934,2,0,0,2802,0.46
935,0,1,1,2802,0.65
936,2,0,0,2808,0.43
937,1,1,1,2808,0.78
938,0,0,0,2814,0.41
939,1,1,1,2814,0.65
940,1,0,0,2820,0.47
941,2,1,1,2820,0.53
942,0,0,0,2826,0.70
943,2,1,1,2826,0.49
944,1,0,0,2832,0.40
945,1,1,1,2832,0.42
946,1,0,0,2838,0.46
947,2,1,1,2838,0.38
948,2,0,0,2844,0.59
949,0,1,1,2844,0.53
950,1,0,0,2850,0.44
951,2,1,1,2850,0.61
952,1,0,0,2856,0.52
