id,origin,destination,start_time,kind
620,1,0,29,Human
621,0,1,13,Human
622,1,0,15,Human
623,1,0,19,Human
624,1,1,4,Human
625,0,0,28,Human
626,1,1,29,Human
627,1,0,22,Human
628,0,1,20,Human
629,0,0,23,Human
630,0,1,15,Human
631,0,0,20,Human
632,0,0,20,Human
633,0,0,21,Human
634,0,1,22,Human
635,1,0,15,Human
636,1,1,19,Human
637,1,0,14,Human
638,1,1,18,Human
639,1,0,24,Human
640,0,0,24,Human
641,0,1,1,Human
642,0,0,20,Human
643,1,0,25,Human
644,1,1,24,Human
645,1,1,20,Human
646,1,0,31,Human
647,0,0,24,Human
648,1,1,24,Human
649,1,0,16,Human
650,1,0,25,Human
651,0,0,11,Human
652,1,0,28,Human
653,0,1,32,Human
654,1,0,9,Human
655,0,1,25,Human
656,0,1,16,Human
657,1,0,21,Human
658,0,1,28,Human
659,1,0,22,Human
660,0,1,16,Human
661,1,1,27,Human
662,0,0,19,Human
663,1,0,9,Human
664,0,0,20,Human
665,0,1,26,Human
666,1,0,10,Human
667,1,0,23,Human
668,0,0,13,Human
669,0,1,26,Human
670,0,0,14,Human
671,1,1,22,Human
672,0,1,18,Human
673,0,0,24,Human
674,0,1,17,Human
675,0,1,21,Human
676,0,1,29,Human
677,0,1,15,Human
678,0,1,14,Human
679,1,0,17,Human
680,1,0,15,Human
681,1,1,13,Human
682,0,1,10,Human
683,1,0,14,Human
684,1,0,17,Human
685,1,1,13,Human
686,0,1,4,Human
687,0,0,11,Human
688,0,1,23,Human
689,1,1,19,Human
690,1,1,11,Human
691,1,0,14,Human
692,1,0,17,Human
693,1,1,14,Human
694,0,0,20,Human
695,1,0,15,Human
696,0,1,13,Human
697,0,0,22,Human
698,0,0,21,Human
699,1,1,22,Human
700,1,1,22,Human
701,0,1,13,Human
702,0,1,23,Human
703,1,0,26,Human
704,1,0,16,Human
705,0,1,8,Human
706,0,1,35,Human
707,0,1,25,Human
708,0,0,19,Human
709,0,0,11,Human
710,0,1,31,Human
711,0,0,16,Human
712,0,1,3,Human
713,1,0,18,Human
714,1,0,38,Human
715,1,1,19,Human
716,1,1,14,Human
717,1,0,8,Human
718,0,0,25,Human
719,0,0,16,Human
720,1,1,17,Human
721,1,1,33,Human
722,1,1,6,Human
723,0,1,8,Human
724,1,0,24,Human
725,1,0,23,Human
726,1,1,28,Human
727,0,0,17,Human
728,0,0,26,Human
729,0,1,28,Human
730,1,0,24,Human
731,1,1,23,Human
732,0,0,25,Human
733,0,0,23,Human
734,0,0,25,Human
735,1,0,35,Human
736,1,0,23,Human
737,0,1,31,Human
738,1,0,12,Human
739,0,1,19,Human
740,1,1,21,Human
741,1,1,5,Human
742,0,0,7,Human
743,1,1,28,Human
744,1,0,39,Human
745,1,0,25,Human
746,0,1,19,Human
747,1,1,19,Human
748,1,1,26,Human
749,1,0,13,Human
750,1,0,17,Human
751,0,1,16,Human
752,1,0,21,Human
753,0,0,22,Human
754,0,0,19,Human
755,1,0,31,Human
756,1,0,37,Human
757,0,1,8,Human
758,0,0,12,Human
759,1,0,23,Human
760,0,0,1,Human
761,0,0,20,Human
762,1,0,25,Human
763,0,1,23,Human
764,1,1,11,Human
765,1,1,18,Human
766,0,1,8,Human
767,0,0,20,Human
768,0,0,22,Human
769,0,1,5,Human
770,1,1,15,Human
771,0,0,30,Human
772,0,0,17,Human
773,0,0,27,Human
774,1,0,29,Human
775,1,0,14,Human
776,0,1,20,Human
777,0,1,24,Human
778,1,1,13,Human
779,0,1,33,Human
780,1,1,13,Human
781,1,0,19,Human
782,1,0,27,Human
783,0,1,15,Human
784,1,1,20,Human
785,1,0,20,Human
786,0,0,13,Human
787,1,1,22,Human
788,0,0,29,Human
789,0,0,35,Human
790,0,1,13,Human
791,1,0,14,Human
792,1,1,17,Human
793,0,1,10,Human
794,0,0,9,Human
795,0,1,12,Human
796,1,1,10,Human
797,1,1,25,Human
798,0,1,23,Human
799,1,1,14,Human
800,0,1,15,Human
801,0,1,22,Human
802,1,1,26,Human
803,0,0,21,Human
804,1,1,31,Human
805,1,1,24,Human
806,0,0,23,Human
807,0,0,7,Human
808,0,1,17,Human
809,0,1,14,Human
810,1,0,12,Human
811,1,0,14,Human
812,1,0,20,Human
813,1,1,13,Human
814,1,0,16,Human
815,1,1,11,Human
816,1,1,22,Human
817,0,0,20,Human
818,1,0,14,Human
819,1,1,16,Human
820,0,1,20,Human
821,0,1,19,Human
822,0,0,23,Human
823,0,0,22,Human
824,1,0,14,Human
825,0,0,22,Human
826,1,0,19,Human
827,0,1,24,Human
828,0,1,16,Human
829,1,1,13,Human
830,1,0,26,Human
831,0,1,19,Human
832,1,0,13,Human
833,0,1,13,Human
834,0,0,17,Human
835,1,1,21,Human
836,1,0,17,Human
837,0,1,21,Human
838,0,1,22,Human
839,1,1,17,Human
840,0,1,6,Human
841,1,1,23,Human
842,0,0,33,Human
843,1,1,17,Human
844,0,1,20,Human
845,0,0,18,Human
846,1,0,12,Human
847,0,0,17,Human
848,0,1,22,Human
849,1,0,31,Human
850,1,1,15,Human
851,0,0,23,Human
852,1,0,22,Human
853,0,0,27,Human
854,0,0,27,Human
855,1,0,25,Human
856,0,0,33,Human
857,1,1,14,Human
858,1,1,22,Human
859,0,1,26,Human
860,0,0,26,Human
861,1,1,24,Human
862,0,0,26,Human
863,1,1,27,Human
864,1,1,20,Human
865,1,1,35,Human
866,1,0,27,Human
867,1,1,19,Human
868,0,1,6,Human
869,1,1,19,Human
870,0,0,32,Human
871,1,0,24,Human
872,0,1,18,Human
873,1,1,10,Human
874,0,0,12,Human
875,1,1,12,Human
876,1,1,36,Human
877,1,1,17,Human
878,1,1,15,Human
879,0,1,25,Human
880,0,0,15,Human
881,0,0,12,Human
882,1,1,13,Human
883,1,1,26,Human
884,1,1,14,Human
885,0,1,31,Human
886,0,1,28,Human
887,1,0,23,Human
888,0,1,18,Human
889,0,0,17,Human
890,1,1,20,Human
891,1,1,19,Human
892,1,0,27,Human
893,0,1,22,Human
894,0,0,26,Human
895,0,0,19,Human
896,1,0,24,Human
897,1,0,26,Human
898,0,0,9,Human
899,0,1,15,Human
900,1,0,18,Human
901,1,0,5,Human
902,1,1,11,Human
903,1,1,23,Human
904,1,1,25,Human
905,1,0,25,Human
906,1,1,17,Human
907,0,1,10,Human
908,0,1,7,Human
909,1,0,16,Human
910,1,1,18,Human
911,0,1,11,Human
912,1,1,10,Human
913,1,1,24,Human
914,0,0,18,Human
915,0,0,29,Human
916,1,1,27,Human
917,0,0,14,Human
918,0,0,12,Human
919,1,1,15,Human
920,1,0,6,Human
921,1,0,19,Human
922,0,1,17,Human
923,0,1,20,Human
924,1,0,12,Human
925,0,1,22,Human
926,1,0,29,Human
927,0,0,10,Human
928,0,0,30,Human
929,0,1,16,Human
930,0,1,20,Human
931,1,0,24,Human
932,0,1,22,Human
933,0,1,27,Human
934,0,1,9,Human
935,1,1,22,Human
936,0,0,17,Human
937,0,0,20,Human
938,1,1,28,Human
939,1,0,21,Human
940,0,0,26,Human
941,1,1,14,Human
942,1,1,24,Human
943,1,0,13,Human
944,0,1,22,Human
945,1,0,17,Human
946,1,1,16,Human
947,0,0,23,Human
948,0,1,14,Human
949,0,0,19,Human
950,0,0,17,Human
951,1,0,19,Human
952,0,1,21,Human
953,0,0,15,Human
954,1,0,30,Human
955,1,0,15,Human
956,0,1,16,Human
957,1,1,22,Human
958,1,1,21,Human
959,1,1,37,Human
960,0,1,17,Human
961,0,1,20,Human
962,0,0,19,Human
963,1,1,29,Human
964,0,0,21,Human
965,0,0,10,Human
966,1,0,16,Human
967,1,1,15,Human
968,1,0,24,Human
969,1,1,20,Human
970,0,0,20,Human
971,0,0,18,Human
972,1,1,33,Human
973,1,0,22,Human
974,1,0,21,Human
975,0,1,23,Human
976,0,0,29,Human
977,1,0,29,Human
978,0,0,15,Human
979,1,1,16,Human
980,0,1,38,Human
981,1,1,18,Human
982,0,0,6,Human
983,0,0,21,Human
984,0,1,12,Human
985,0,0,19,Human
986,1,1,16,Human
987,0,1,29,Human
988,0,0,14,Human
989,1,0,23,Human
990,1,1,4,Human
991,1,1,29,Human
992,1,0,13,Human
993,0,1,16,Human
994,0,1,15,Human
995,1,1,19,Human
996,0,0,21,Human
997,0,1,25,Human
998,0,1,22,Human
999,1,1,23,Human
