id,origin,destination,start_time,kind
683,378,285,1497,Human
684,72,286,617,Human
685,379,19,1708,Human
686,124,19,1724,Human
687,63,19,1224,Human
688,380,50,1787,Human
689,35,3,839,Human
690,381,73,218,Human
691,382,66,302,Human
692,383,287,238,Human
693,293,288,219,Human
694,118,85,528,Human
695,369,66,234,Human
696,384,3,456,Human
697,385,19,1124,Human
698,269,234,357,Human
699,140,115,1575,Human
700,106,89,1267,Human
701,12,3,737,Human
702,386,21,601,Human
703,387,289,1103,Human
704,126,97,582,Human
705,388,290,1416,Human
706,389,3,692,Human
707,390,291,805,Human
708,391,208,146,Human
709,118,51,878,Human
710,392,3,220,Human
711,60,35,1583,Human
712,118,66,816,Human
713,118,35,1758,Human
714,393,3,1786,Human
715,394,7,1321,Human
716,395,35,792,Human
717,241,117,1487,Human
718,396,66,1553,Human
719,301,72,159,Human
720,178,109,1659,Human
721,397,292,572,Human
722,398,293,1152,Human
723,169,120,127,Human
724,345,294,283,Human
725,399,21,1138,Human
726,25,21,1552,Human
727,400,257,6,Human
728,16,263,1018,Human
729,344,4,949,Human
730,297,255,580,Human
731,123,295,1250,Human
732,401,79,1502,Human
733,402,253,1376,Human
734,403,257,1747,Human
735,345,296,247,Human
736,404,297,165,Human
737,66,253,509,Human
738,405,253,425,Human
739,406,177,705,Human
740,407,298,1220,Human
741,408,299,965,Human
742,409,167,483,Human
743,355,300,1211,Human
744,410,55,17,Human
745,401,263,612,Human
746,16,79,227,Human
747,411,255,940,Human
748,412,301,861,Human
749,413,302,1761,Human
750,414,263,1270,Human
751,340,174,159,Human
752,415,303,519,Human
753,416,21,1348,Human
754,417,257,711,Human
755,364,21,320,Human
756,418,72,1100,Human
757,419,304,337,Human
758,50,245,581,Human
759,405,21,1728,Human
760,123,108,1773,Human
761,81,79,687,Human
762,420,305,1582,Human
763,421,21,279,Human
764,422,99,832,Human
765,423,21,1272,Human
766,337,305,146,Human
767,424,253,1176,Human
768,425,79,368,Human
769,422,79,99,Human
770,426,297,1313,Human
771,427,21,1263,Human
772,345,79,422,Human
773,424,21,548,Human
774,428,255,1309,Human
775,147,306,669,Human
776,85,290,1223,Human
777,143,255,985,Human
778,332,295,730,Human
779,407,307,626,Human
780,429,253,166,Human
781,294,253,255,Human
782,371,257,429,Human
783,294,257,700,Human
784,353,305,726,Human
785,294,79,243,Human
786,344,72,46,Human
787,430,257,1605,Human
788,123,308,450,Human
789,431,309,1016,Human
790,432,253,1288,Human
791,178,310,1371,Human
792,433,72,658,Human
793,178,311,1715,Human
794,434,312,171,Human
795,344,290,1256,Human
796,297,72,1308,Human
797,435,72,1419,Human
798,436,257,24,Human
799,289,31,1626,Human
800,437,305,1298,Human
801,438,31,107,Human
802,439,72,1467,Human
803,403,255,284,Human
804,440,257,1716,Human
805,441,72,1196,Human
806,20,79,592,Human
807,433,257,1152,Human
808,442,257,738,Human
809,367,309,89,Human
810,16,72,1423,Human
811,443,253,547,Human
812,124,257,1650,Human
813,444,290,261,Human
814,416,313,1232,Human
815,361,257,175,Human
816,445,72,845,Human
817,136,290,196,Human
818,124,93,357,Human
819,361,72,1174,Human
820,416,93,734,Human
821,446,72,1510,Human
822,447,55,1387,Human
823,370,290,31,Human
824,138,130,1723,Human
825,448,314,1080,Human
826,449,120,1763,Human
827,450,315,322,Human
828,451,316,442,Human
829,65,317,1181,Human
830,315,120,174,Human
831,452,39,953,Human
832,53,170,125,Human
833,192,10,875,Human
834,397,139,606,Human
835,100,318,324,Human
836,192,319,331,Human
837,453,170,49,Human
838,11,320,829,Human
839,454,87,1552,Human
840,184,141,1055,Human
841,79,130,358,Human
842,180,154,854,Human
843,192,321,1754,Human
844,455,96,899,Human
845,456,173,1728,Human
846,457,322,1751,Human
847,458,87,1558,Human
848,75,154,16,Human
849,206,10,212,Human
850,457,96,467,Human
851,59,32,1375,Human
852,23,91,1464,Human
853,458,154,1101,Human
854,202,32,1582,Human
855,459,323,1128,Human
856,217,9,712,Human
857,192,226,521,Human
858,254,324,1312,Human
859,460,87,1495,Human
860,453,147,295,Human
861,116,147,403,Human
862,223,325,837,Human
863,189,147,600,Human
864,461,117,104,Human
865,462,326,1706,Human
866,381,327,1092,Human
867,392,56,1629,Human
868,463,126,897,Human
869,253,46,1068,Human
870,48,6,281,Human
871,464,50,142,Human
872,115,328,1642,Human
873,465,62,1254,Human
874,466,51,751,Human
875,192,329,316,Human
876,467,330,1487,Human
877,452,35,959,Human
878,457,225,1519,Human
879,468,46,1555,Human
880,89,35,1157,Human
881,397,173,1473,Human
882,469,331,1656,Human
883,470,332,1489,Human
884,2,333,43,Human
885,471,154,1034,Human
886,167,327,1391,Human
887,100,334,1060,Human
888,55,82,32,Human
889,472,335,160,Human
890,473,198,47,Human
891,474,35,1180,Human
892,475,50,508,Human
893,224,225,1003,Human
894,476,35,204,Human
895,477,242,355,Human
896,475,336,716,Human
897,475,106,1179,Human
898,478,242,276,Human
899,479,337,293,Human
900,480,338,1155,Human
901,48,2,588,Human
902,21,47,341,Human
903,115,339,647,Human
904,481,340,1301,Human
905,482,341,50,Human
906,320,51,673,Human
907,50,342,1798,Human
908,115,343,435,Human
909,483,344,776,Human
910,484,46,760,Human
911,485,46,1705,Human
912,33,343,351,Human
913,44,46,218,Human
914,486,46,494,Human
915,60,83,1222,Human
916,30,176,1009,Human
917,30,83,1652,Human
918,50,318,1776,Human
919,487,345,1262,Human
920,394,346,72,Human
921,488,324,1077,Human
922,489,223,677,Human
923,37,28,643,Human
924,490,347,58,Human
925,491,97,184,Human
926,481,348,790,Human
927,74,349,79,Human
928,492,350,1279,Human
929,493,175,224,Human
930,494,220,1465,Human
931,495,28,809,Human
932,496,2,836,Human
933,327,35,1746,Human
934,497,2,1525,Human
935,498,351,1693,Human
936,499,315,105,Human
937,500,106,1182,Human
938,501,148,394,Human
939,502,19,818,Human
940,503,352,518,Human
941,241,19,578,Human
942,50,353,360,Human
943,504,351,233,Human
944,106,335,429,Human
945,464,19,1337,Human
946,50,347,1542,Human
947,394,115,923,Human
948,495,2,246,Human
949,50,347,1182,Human
950,493,354,484,Human
951,330,347,1793,Human
952,487,355,604,Human
953,466,97,235,Human
954,74,92,774,Human
955,466,342,1479,Human
956,502,51,1390,Human
957,12,148,279,Human
958,72,350,1202,Human
959,505,342,1412,Human
960,12,51,483,Human
961,496,19,1492,Human
962,320,356,936,Human
963,12,356,1633,Human
964,396,332,207,Human
965,34,19,1039,Human
966,465,356,815,Human
967,12,356,385,Human
968,2,19,1120,Human
969,506,342,1410,Human
970,37,19,1745,Human
971,241,356,1298,Human
972,74,356,1612,Human
973,12,356,1704,Human
974,507,357,1074,Human
975,508,358,1674,Human
976,509,356,1144,Human
977,50,356,59,Human
978,510,51,1475,Human
979,394,359,33,Human
980,511,2,488,Human
981,497,347,676,Human
982,115,360,783,Human
983,481,361,1266,Human
984,512,50,1111,Human
985,72,362,419,Human
986,513,2,1413,Human
987,472,245,1181,Human
988,514,97,1124,Human
989,224,347,317,Human
990,130,347,1101,Human
991,130,97,822,Human
992,464,347,1206,Human
993,515,356,824,Human
994,396,97,146,Human
995,396,97,1271,Human
996,516,347,296,Human
997,517,50,1079,Human
998,130,347,1018,Human
999,464,363,168,Human
